word	rank_a	rank_b	english
on	1	1	to be
ja	7	3	and
me	12	67	we
oma	18	578	own
olen	21	10	to be
oli	23	11	to be
te	32	106	you
ole	41	9	to be
olla	80	29	to be
olin	182	116	to be
nimi	212	399	name
sama	238	358	same
tuli	276	177	to come
tulla	284	167	to come
tulen	294	281	to come
auto	316	523	car, automobile
näen	326	471	to see
osa	335	480	part
annan	428	583	to give
kolme	599	206	three
kuningas	632	1004	king
suu	638	1651	mouth
kutsu	714	1605	to invite
vesi	883	1779	water
kolmas	961	1617	third
