word	rank_a	rank_b	english
ti	17	11	you
minuta	232	337	minute
telefon	472	604	telephone
seks	618	871	sex
tri	787	198	three
hotel	816	1134	hotel
planet	897	1717	planet
profesor	949	1657	professor
avion	961	1035	aeroplane
park	1060	1493	park
kamion	1275	1210	truck
partner	1328	1205	partner
sistem	1336	1571	system
bomba	1339	1511	bomb
klub	1404	1085	club
autobus	1439	1771	bus
program	1552	1138	program
adresa	1863	1980	address
kat	1868	1658	floor, storey
rezultat	1952	1725	result
