word	rank_a	rank_b	english
y	7	101	and
pero	23	26	but
o	61	37	or
punto	392	1707	point
segundo	478	926	second
basta	569	315	as long as; provided that; only if
minuto	574	306	minute
libro	607	470	book
grupo	681	913	group
edad	727	1166	age
sistema	744	942	system
hotel	754	1079	hotel
mesa	816	1061	table
imposible	821	808	impossible
papel	916	633	paper
tren	932	267	train
planeta	1139	448	planet
respeto	1150	1194	respect
isla	1317	1038	island
modelo	1959	1034	model
talento	1968	1252	talent
