rank	word	english
995	frantsesa	a French person
996	laranja	orange
997	adostu	to agree
998	besarkatu	to hug, to embrace
999	epe	term
1000	belar	grass
1001	bien	two
1002	desberdin	different
1003	emaitzak	absolutive plural
1004	oilasko	young chicken
1005	indartsu	strongly
1006	plater	plate
1007	edari	drink
1008	mende	century
1009	laugarren	fourth
1010	ilargia	moon, satellite
1011	nekatu	to tire, exhaust, bore
1012	espiritu	spirit
1013	ohea	bed
1014	oparitu	to gift
1015	ospitale	hospital
1016	men	a command
1017	ahul	weak
1018	txiste	joke
1019	zauri	wound
1020	ezagun	known
1021	behi	cow
1022	ospetsu	famous
1023	egunkari	newspaper
1024	kirol	sport
1025	gauzen	that which is considered to exist as a separate entity or…
1026	isuri	to pour, spill
1027	atso	old woman
1028	damu	regret
1029	zubia	bridge
1030	mindu	to hurt
1031	ipuin	story, tale
1032	kode	code
1033	balea	whale
1034	tente	upright, standing
1035	idazle	writer
1036	putzu	well
1037	berba	word
1038	epaitu	to judge
1039	mendian	mountain
1040	bitan	two
1041	sasoi	season, time
1042	eros	eros
1043	urre	gold
1044	nabaritu	to feel
1045	pauso	step
1046	koldar	cowardly
1047	dabilela	to move, to be in motion
1048	osoz	complete, entire
1049	joera	tendency, propensity, inclination
1050	guraso	parent
1051	datu	data
1052	zaldun	knight
1053	presidente	president
1054	bozkatu	to vote
1055	udan	summer
1056	sorgin	witch, evil, crone
1057	besarkada	hug, embrace
1058	igarri	to know, to guess, to find out
1059	egokitu	to be fit
1060	andere	alternative form of andre
1061	aberats	rich, wealthy
1062	azkarregi	excessive degree of azkar
1063	ingeles	English
1064	ale	grain
1065	alkohola	alcohol
1066	gune	place, area
1067	adierazpen	expression, explanation
1068	urratu	tear
1069	soil	alone, empty
1070	gauerako	night
1071	eurek	Third-person plural personal pronoun; they
1072	dutxa	shower
1073	busti	wet, damp
1074	eguzki	sun
1075	abandonatu	to abandon
1076	uzta	harvest
1077	erresuma	kingdom
1078	eskailera	stair, stairs
1079	labur	shortly, briefly
1080	abar	small branch
1081	autobus	bus
1082	identifikatu	to identify, to pinpoint
1083	gosaldu	to have breakfast
1084	uharte	island
1085	zubi	bridge
1086	desegin	to undo
1087	pakete	package, packet, parcel
1088	bandera	flag
1089	burura	head
1090	herritar	compatriot, fellow countryman
1091	tximino	monkey
1092	txanpon	coin
1093	hamabi	twelve
1094	gobernu	government
1095	neba	brother of a female
1096	operazio	surgery, operation
1097	hortz	tooth
1098	handiago	big, large
1099	alabaren	daughter
1100	untxi	rabbit
1101	fruta	fruit
1102	bihur	alternative form of bilur
1103	ospatu	to celebrate
1104	aldizkari	magazine
1105	giro	environment, atmosphere
1106	zabal	wide, ample
1107	anbulantzia	ambulance
1108	estatua	state
1109	egarri	thirsty
1110	bizkar	back
1111	mendiak	mountain
1112	margotu	to paint
1113	mehatxatu	to threaten
1114	jausi	to fall
1115	izotza	ice
1116	urak	water
1117	ekaitz	storm
1118	luma	feather
1119	zerekin	what
1120	arroz	rice
1121	itsusi	ugly
1122	fede	faith
1123	boto	vote
1124	neskatila	girl, young woman
1125	doinu	tune
1126	kotxe	coach; carriage
1127	amesgaizto	nightmare
1128	aspertu	to bore, to get bored
1129	gobernua	government
1130	agortu	to dry up
1131	espazio	space
1132	marra	line
1133	garaipen	victory
1134	ariketa	exercise
1135	euri	rain
1136	idazlea	writer
1137	liluragarria	fascinating, lovely
1138	tamaina	size
1139	marrazo	shark
1140	bukaera	end, ending
1141	bilaketa	search
1142	gizonekin	man
1143	oin	foot
1144	eskuz	hand
1145	sare	net
1146	esanahi	meaning
1147	atzoko	yesterday's
1148	gida	guide
1149	botoi	button
1150	etxerako	house
1151	pean	The name of the Latin script letter P/p
1152	estrategia	strategy
1153	garatu	to sprout
1154	dantzari	dancer
1155	handitu	to grow
1156	alai	joyous, happy
1157	esne	milk
1158	dozena	dozen
1159	hezur	bone
1160	cowboy	cowboy
1161	errepide	road
1162	jiratu	to turn, to veer
1163	lagunari	companion, colleague, friend
1164	hartara	that
1165	gaztelu	castle
1166	adimen	intelligence
1167	lurrikara	earthquake
1168	berpiztu	to resuscitate
1169	garesti	expensive
1170	belaunikatu	to kneel
1171	talka	collision, clash
1172	japoniar	Japanese
1173	objektu	object
1174	saltzaile	seller, salesman
1175	etxerik	house
1176	gizonari	man
1177	ibai	river
1178	parke	park
1179	opera	opera
1180	gozo	sweet
1181	berekin	this
1182	nekazari	farmer, agriculturist
1183	dohainik	for free
1184	galtzak	trousers
1185	bizpahiru	around two or three
1186	egungo	current, recent
1187	errazago	easy
1188	greba	strike
1189	iturri	source, spring
1190	arriskutsu	dangerous
1191	frantsesez	a French person
1192	merkatu	market
1193	komunista	communist
1194	arraza	race
1195	etxez	house
1196	kea	smoke
1197	chef	chef
1198	harira	wire
1199	okela	meat
1200	igande	Sunday
1201	zulatu	to pierce, to puncture
1202	erail	to kill, to assassinate, to murder
1203	gizonei	man
1204	ustel	rotten
1205	basora	forest, woods, jungle
1206	gatazka	brawl, conflict, dispute, fight
1207	ehiztari	hunter
1208	pertsonal	personal
1209	azukre	sugar
1210	poeta	poet
1211	susmo	suspicion, mistrust
1212	katuak	cat
1213	itsasontzi	boat, ship
1214	tortura	torture
1215	sagar	apple
1216	bosgarren	fifth
1217	belarri	ear
1218	larunbat	Saturday
1219	musikari	musician
1220	amua	hook
1221	gorrotatu	to hate
1222	mendiko	mountain
1223	ehiza	hunting
1224	ke	smoke
1225	dokumentu	document
1226	bainu	bathing
1227	orrialde	page
1228	ardi	sheep
1229	animalien	animal
1230	ordenagailu	computer
1231	bolada	gust
1232	eurak	Third-person plural personal pronoun; they
1233	antz	similarity, resemblance
1234	laurden	fourth, quarter
1235	arrotz	foreign
1236	bekatu	sin
