rank	word	english	ipa
1627	katinas	tomcat	[²ˈkɑːtʲɪnɐs]
1628	pabučiuoti	to give a kiss	[pɐbʊ¹ˈt͡ʃʲu̟ɔtʲɪ]
1629	apgailėtinas	regrettable	[ɐbɡɐɪ¹ˈlʲeːtʲɪnɐs]
1630	brenda	to wade	[²ˈbʲrʲɛnˑdɐ]
1631	rūšis	kind; sort; variety	[¹ˈruːʃʲɪs]
1632	laukan	out, outside	[lɒʊ²ˈkɐnˑ]
1633	parkas	park	[¹ˈpɑˑrkɐs]
1634	linkai	to bend, stoop, be inclined	[lʲɪŋ²ˈkɐɪˑ]
1635	elektra	electricity	
1636	stovykla	camp	
1637	šimtas	hundred	
1638	departamentas	department	[dʲɛpɐrtɐ²ˈmʲɛnˑtɐs]
1639	dydis	size	[²ˈdʲiːdʲɪs]
1640	bukas	beech	[ˈbʊkɐs̪]
1641	santuoka	marriage	[¹ˈsɑˑntuɔkɐ]
1642	vandenyje	water	[ʋɐnʲdʲɛnʲiːˈjɛ]
1643	mirk	to die	[²ˈmʲɪrˑk]
1644	matydamas	adverbial pusdalyvis participle of matyti	[mɐ¹ˈtʲiːdɐmɐs]
1645	rezultatai	result; outcome	[rʲɛzʊl²ˈtɑːtɐɪ]
1646	ketvirtas	fourth	[kʲɛ²ˈtʲʋʲɪrˑtɐs]
1647	geru	good	[ɡʲɛˈrʊ]
1648	rastas	find, discover	
1649	mokslas	science	[¹ˈmoːkslɐs]
1650	duosi	to give	[¹ˈduɔsʲɪ]
1651	biuras	office	[ˈbʲʊ̟rɐs]
1652	ypatingą	special, especial, particular, peculiar	[iːpɐ¹ˈtʲɪŋɡɑː]
1653	patarimo	suggestion, advice	[pɐtɐˈrʲɪmoː]
1654	atsitinka	third-person singular/plural present of atsiti̇́kti	
1655	blogos	bad, wrong	[bloˈɡoːs]
1656	žvaigždes	accusative plural of žvaigždė̃	[ʒʋɐɪɡˈʒʲdʲɛs]
1657	žuvį	fish	[ˈʒʊʋʲiː]
1658	nelaimė	misfortune, bad luck	[nʲɛ¹ˈlɑˑɪmʲeː]
1659	kompiuterio	computer	[kɔmʲˈpʲʊ̟tʲɛrʲo̟ː]
1660	trumpas	short	
1661	žiurkė	rat	[¹ˈʒʲʊ̟rʲkʲeː]
1662	žiemos	winter	[ʒʲiɛˈmɔs]
1663	tėvams	dative plural of tė́vas	[tʲeː¹ˈʋɑˑms]
1664	autobusas	bus	[ɒʊtɔˈbʊsɐs]
1665	greitąją	quick	[²ˈɡrʲɛɪˑtɑːjæː]
1666	paukščių	genitive plural of paũkštis	[²ˈpɒʊˑkʃʲt͡ʃʲu̟ː]
1667	šen	to here	[²ˈʃʲɛnˑ]
1668	menas	art	[²ˈmʲæːnɐs]
1669	mėnulis	moon	[mʲeːˈnʊlʲɪs]
1670	gėdą	shame	[¹ˈɡʲeːdɑː]
1671	naudingas	useful	[nɒʊ¹ˈdʲɪŋɡɐs]
1672	nedidelis	big	[nʲɛˈdʲɪdʲɛlʲɪs]
1673	arbatą	tea plant	[ɐr²ˈbɑːtɑː]
1674	pardavė	to sell	[²ˈpɐrˑdɐʋʲeː]
1675	kovotojas	fighter, warrior	[koː¹ˈʋoːtoːjɛs]
1676	taryba	council, board	[tɐ¹ˈrʲiːbɐ]
1677	šlovė	fame	[ʃloː²ˈʋʲeː]
1678	sprogimas	explosion	[sproːˈɡʲɪmɐs]
1679	peilis	knife	[²ˈpʲɛɪˑlʲɪs]
1680	sapną	dream	[²ˈsɑːpnɑː]
1681	turint	present adverbial padalyvis participle of turėti	[ˈtʊrʲɪnt]
1682	forma	form	[¹ˈfɔrmɐ]
1683	tvirtas	firm, sturdy, tough	[¹ˈtʲʋʲɪrtɐs]
1684	prastas	bad, inferior, poor	[²ˈprɑːstɐs]
1685	pasakysite	to say, to tell	[pɐsɐ¹ˈkʲiːsʲɪtʲɛ]
1686	tarnauti	to serve	[tɐr¹ˈnɑˑʊtʲɪ]
1687	įdomi	interesting	[iːdoːˈmʲɪ]
1688	statyti	to erect, place upright	[stɐ¹ˈtʲiːtʲɪ]
1689	vėžlys	turtle, tortoise	[ʋʲeː²ˈʒʲlʲiːs]
1690	paukščiai	nominative/vocative plural of paũkštis	[²ˈpɒʊˑkʃʲt͡ʃʲɛɪ]
1691	tariant	present adverbial padalyvis participle of tarti	[²ˈtɑːrʲɛnt]
1692	lazda	stick	[lɐzˈdɐ]
1693	pulkininkas	colonel	[²ˈpʊlʲˑkʲɪnʲɪŋkɐs]
1694	nuogas	nude, naked	[¹ˈnuɔɡɐs]
1695	išdavikas	traitor	[ɪʒdɐˈʋʲɪkɐs]
1696	požiūris	regard, respect, aspect	[¹ˈpoːʒʲu̟ːrʲɪs]
1697	ožys	goat	[oː²ˈʒʲiːs]
1698	bendrauti	to associate	[bʲɛn¹ˈdrɑˑʊtʲɪ]
1699	rasite	find, discover	[ˈrɐsʲɪtʲɛ]
1700	saugiau	safe, secure	[sɒʊ²ˈɡʲɛʊˑ]
1701	gražaus	beautiful	[ɡrɐ²ˈʒɒʊˑs]
1702	klasė	socioeconomic class	[²ˈklɑːsʲeː]
1703	nosis	nose	[¹ˈnoːsʲɪs]
1704	baltas	white	[¹ˈbɑˑltɐs]
1705	pačiame	oneself: himself, herself, myself, yourself	[pɐt͡ʃʲɛˈmʲɛ]
1706	gatvėse	street	[²ˈɡɑːtʲʋʲeːsʲɛ]
1707	suma	sum	
1708	keltis	to rise	
1709	gražiausia	beautiful	[ɡrɐ¹ˈʒʲæˑʊsʲɛ]
1710	keliai	nominative/vocative plural of kẽlis	[²ˈkʲæːlʲɛɪ]
1711	žiaurus	cold, brisk	[ʒʲɛʊˈrʊs]
1712	pasako	to say, to tell	[pɐ²ˈsɑːkoː]
1713	senai	old	/ˈsʲæːnɐɪ/
1714	arklys	horse	[ɐrʲ²ˈklʲiːs]
1715	gaunu	to get, to obtain, to gain	[¹ˈɡɑˑʊnʊ]
1716	pirmi	first	[pʲɪrʲˈmʲɪ]
1717	daryčiau	to make	[dɐ¹ˈrʲiːt͡ʃʲɛʊ]
1718	stalas	table	[²ˈstɑːlɐs]
1719	nekenti	to hate	[nʲɛkʲɛnʲˈtʲɪ]
1720	sunkvežimis	truck	[²ˈsʊŋˑkʋʲɛʒʲɪmʲɪs]
1721	nuomonė	opinion	[¹ˈnuɔmoːnʲeː]
1722	gausite	to get, to obtain, to gain	
1723	seno	old	[²ˈsʲæːnoː]
1724	stebėjau	to observe	[sʲtʲɛ¹ˈbʲeːjɛʊ]
1725	bėgi	to run	
1726	simbolis	symbol	[²ˈsʲɪmˑbɔlʲɪs]
1727	įjungti	to switch on, to turn on	
1728	gaisras	conflagration, fire	[²ˈɡɐɪˑsrɐs]
1729	pažinti	to know someone, know something	[pɐ¹ˈʒʲɪnʲtʲɪ]
1730	blogiausias	bad, wrong	[bloː¹ˈɡʲæˑʊsʲɛs]
1731	tašką	dot	
1732	didžiuotis	to take pride; to boast	[dʲɪ¹ˈd͡ʒʲu̟ɔtʲɪs]
1733	žinočiau	to know	[ʒʲɪ¹ˈnoːt͡ʃʲɛʊ]
1734	jaunuolis	youth, young man	[jɐuˈnʊɔlʲɪs]
1735	šaltas	cold	[¹ˈʃɑˑltɐs]
1736	bėkite	to run	[¹ˈbʲeːkʲɪtʲɛ]
1737	arbata	tea plant	/ɐrbɐˈtɐ/
1738	pavyzdys	an example, instance	[pɐʋʲiː²ˈzʲdʲiːs]
1739	lietus	rain	/lʲiəˈtʊs/
1740	burtininkas	wizard	[¹ˈbʊrʲtʲɪnʲɪŋkɐs]
1741	dukrai	dative singular of dukrà	[ˈdʊkrɐɪ]
1742	vonia	bath; tub	
1743	gavote	to get, to obtain, to gain	
1744	apgauti	to cheat; to fool	[ɐb¹ˈɡɑˑʊtʲɪ]
1745	grožis	beauty	[²ˈɡroːʒʲɪs]
1746	gauk	to get, to obtain, to gain	[¹ˈɡɑˑʊk]
1747	patarimą	suggestion, advice	[pɐtɐˈrʲɪmɑː]
1748	senelė	grandmother	[sʲɛ²ˈnʲæːlʲeː]
1749	prasmė	sense, meaning	[prɐ²ˈsʲmʲeː]
1750	žvaigžde	instrumental singular of žvaigždė̃	[ʒʋɐɪɡˈʒʲdʲɛ]
1751	šventasis	holy, sacred	[ʃʲʋʲɛnˈtɐsʲɪs]
1752	nutariau	to decide, to resolve	[ˈnʊtɐrʲɛʊ]
1753	sveikata	health	[sʲʋʲɛɪkɐˈtɐ]
1754	valtis	boat	[¹ˈʋɑˑlʲtʲɪs]
1755	mudviejų	we, the two of us	[ˈmʊdʲʋʲiɛju̟ː]
1756	kaltinti	to accuse, to charge; to prosecute, to indict	[¹ˈkɑˑlʲtʲɪnʲtʲɪ]
1757	drąsa	courage	
1758	tauta	people, folk, nation	[tɒʊˈtɐ]
1759	klausti	to ask	[ˈklaʊstɪ]
1760	ruoštis	to prepare	[²ˈruɔʃʲtʲɪs]
1761	vykdyti	to execute, implement, carry out	[¹ˈʋʲiːɡdʲiːtʲɪ]
1762	atidarysiu	to open	[ɐtʲɪdɐ¹ˈrʲiːsʲʊ̟]
1763	tamsa	dark, darkness	[tamˈsɐ]
1764	turėjote	to have	[tʊ¹ˈrʲeːjo̟ːtʲɛ]
1765	uždarė	to close, to shut	
1766	vyresnis	older; elder	[ʋʲiːˈrʲɛsʲnʲɪs]
1767	sakydamas	adverbial pusdalyvis participle of sakyti	[sɐ¹ˈkʲiːdɐmɐs]
1768	gyvatė	snake; serpent	[ɡʲiː²ˈʋɑːtʲeː]
1769	kraujyje	blood	[krɒʊjiːˈjɛ]
1770	patinku	to appeal, like	[pɐtʲɪŋˈkʊ]
1771	įvykių	event, occurrence, happening	[¹ˈiːʋʲiːkʲu̟ː]
1772	odą	skin	[ˈôːd̪aː]
1773	pusryčiai	breakfast	[ˈpʊsʲrʲiːt͡ʃʲɛɪ]
1774	galėjome	to be able to; can, may	[ɡɐ¹ˈlʲeːjo̟ːmʲɛ]
1775	užimtas	busy, occupied	[ˈʊʒʲɪmtɐs]
1776	žydas	Jew	[²ˈʒʲiːdɐs]
1777	giliau	deeply	[ɡʲɪ²ˈlʲɛʊˑ]
1778	triukšmas	noise, racket	[ˈtʲrʲʊ̟kʃmɐs]
1779	mėnuo	moon	[¹ˈmʲeːnuɔ]
1780	auklė	nannie, nurse	[¹ˈɑˑʊklʲeː]
1781	esant	present adverbial padalyvis participle of būti	[²ˈæːsɐnt]
1782	dovanas	free	[¹ˈdoːʋɐnɐs]
1783	teisė	law	
1784	elgesys	conduct, behavior	[ɛlʲɡʲɛ²ˈsʲiːs]
1785	rojus	heaven	[²ˈroːjʊ̟s]
1786	sapnų	dream	[sɐ²ˈpnuː]
1787	skaitau	to read	[skɐɪ²ˈtɒʊˑ]
1788	gerbėjas	admirer, supporter, fan	[ɡʲɛrʲ¹ˈbʲeːjɛs]
1789	alkana	hungry	
1790	žemėlapis	map	[ʒʲɛ¹ˈmʲeːlɐpʲɪs]
1791	objektas	object	
1792	malonumas	pleasure	[mɐloːˈnʊmɐs]
1793	siųsti	to send, to dispatch	/ˈsʲuːsʲtʲɪ/
1794	vynas	wine	[²ˈʋʲiːnɐs]
1795	vėžys	crayfish	[ʋʲeː²ˈʒʲiːs]
1796	ekspertas	expert	
1797	daręs	to make	[²ˈdɑːrʲæːs]
1798	geriu	drink	[ɡʲɛˈrʲʊ̟]
1799	patarimas	suggestion, advice	[pɐtɐˈrʲɪmɐs]
1800	tūkstantis	thousand	[¹ˈtuːkstɐnʲtʲɪs]
1801	dvylika	twelve	[¹ˈdʲʋʲiːlʲɪkɐ]
1802	mėlynas	blue	[¹ˈmʲeːlʲiːnɐs]
1803	baltasis	white	[bɐlˈtɐsʲɪs]
1804	stoti	to stand	/ˈstɔ̂ː.tɪ/
1805	darytum	to make	[dɐ¹ˈrʲiːtʊm]
1806	norėti	to want	[noː¹ˈrʲeːtʲɪ]
1807	šoka	jump, leap	[¹ˈʃoːkɐ]
1808	gėles	flower	[ɡʲeːˈlʲɛs]
1809	būklė	state, condition	[¹ˈbuːklʲeː]
1810	atsako	to reply, to respond, to answer	
1811	avarija	accident, breakdown, wreck, crash	[ɐ²ˈʋɑːrʲɪjɛ]
1812	teksaso	genitive of Tèksasas	
1813	talentingas	talented	[tɐlʲɛnʲ¹ˈtʲɪŋɡɐs]
1814	tualetas	toilet, restroom, lavatory	[tʊ.ɐˈlʲɛtɐs]
1815	juosta	sash	[ˈjûəs̪t̪ɐ]
1816	atsitraukti	to withdraw	
1817	akmens	genitive singular of akmuõ	[ɐ²ˈkmʲɛnˑs]
1818	vogti	to steal	/ˈʋoːkʲtʲɪ/
1819	asmeninis	personal	[ɐsʲmʲɛˈnʲɪnʲɪs]
1820	europos	genitive singular of Europà	[ɛʊˈrɔpoːs]
1821	užsiimti	to occupy oneself, be busy with; to engage in	/ʊ.sʲɪˈɪm.tʲɪ/
1822	mažo	little, small	[²ˈmɑːʒoː]
1823	jūra	sea	[¹ˈju̟ːrɐ]
1824	ypatingai	especially, particularly	[iːpɐ¹ˈtʲɪŋɡɐɪ]
1825	sąlyga	condition	[¹ˈsɑːlʲiːɡɐ]
1826	politika	politics	[pɔˈlʲɪtʲɪkɐ]
1827	skubėti	to hurry, rush	[skʊ¹ˈbʲeːtʲɪ]
1828	beždžionė	monkey, ape	[bʲɛ²ˈʒʲd͡ʒʲo̟ːnʲeː]
1829	auksą	gold	[¹ˈɑˑʊksɑː]
1830	daiktu	thing	[¹ˈdɑˑɪktʊ]
1831	medžių	tree	[²ˈmʲæːd͡ʒʲu̟ː]
1832	greta	near, beside, adjacently	[ɡʲr̺ʲɛˈt̪ˠɐ]
1833	gražų	beautiful	[²ˈɡrɑːʒuː]
1834	kalbėsiu	to speak	[kɐlʲ¹ˈbʲeːsʲʊ̟]
1835	juoktis	to laugh	/ˈjuɔ̌.kʲtʲɪs/
1836	ledas	ice	[²ˈlʲæːdɐs]
1837	lengvas	light	
1838	gyvūnai	animal	[ɡʲiː²ˈʋuːnɐɪ]
1839	varo	to expel or urge by force, to turn out	[²ˈʋɑːroː]
1840	sėdėjau	to sit	[sʲeː¹ˈdʲeːjɛʊ]
1841	pasaka	fairy tale	[²ˈpɑːsɐkɐ]
1842	netvarka	disorder, disorderliness; chaos, disarray; confusion	[nʲɛtʋɐɾˈkɐ]
1843	kalnas	hill, mountain	[¹ˈkɑˑlnɐs]
1844	banga	wave, billow	[bɐŋˈɡɐ]
1845	būtumėte	to be	[¹ˈbuːtʊmʲeːtʲɛ]
1846	kūnus	body	[¹ˈkuːnʊs]
1847	šokis	dance	
1848	pacientas	patient	[pɐt͡sʲɪ²ˈjɛnˑtɐs]
1849	senus	old	/sʲɛˈnʊs/
1850	žadėjai	to promise	[ʒɐ¹ˈdʲeːjɛɪ]
1851	riba	boundary	[rʲɪˈbɐ]
1852	kamuolys	clew; a ball of thread	[kɐmuɔ²ˈlʲiːs]
1853	skaityk	to read	[skɐɪ¹ˈtʲiːk]
1854	perka	to buy	[²ˈpʲɛrˑkɐ]
1855	pasveikinti	to greet	[pɐ¹ˈsʲʋʲæˑɪkʲɪnʲtʲɪ]
1856	kilti	to rise	
1857	kiaušinių	egg	[kʲɛʊˈʃʲɪnʲu̟ː]
1858	nuosavybė	property	[nuɔsɐ¹ˈʋʲiːbʲeː]
1859	rodyti	show, display	[¹ˈroːdʲiːtʲɪ]
1860	jūroje	sea	[¹ˈju̟ːroːjɛ]
1861	skanus	delicious, tasty	[skɐˈnʊs]
1862	gamta	nature	/ɡɐmˈtɐ/
1863	darbuotojas	worker, employee	[dɐr¹ˈbuɔtoːjɛs]
1864	akies	eye	[ɐ²ˈkʲiɛs]
1865	būdama	adverbial pusdalyvis participle of būti	[buːdɐˈmɐ]
1866	dama	lady	[d̪ɐˈmɐ]
1867	keršto	revenge, vengeance	[²ˈkʲɛrˑʃtoː]
1868	ribas	accusative plural of ribà	[rʲɪˈbɐs]
1869	skanaus	bon appétit	[skɐ²ˈnɒʊˑs]
1870	kalnuose	hill, mountain	[kɐlnuɔˈsʲɛ]
1871	labanaktis	good night	[lɐ²ˈbɑːnɐktʲɪs]
1872	užpakalis	backside	[ˈʊʃpɐkɐlʲɪs]
1873	truputis	a little bit, crumb	/trʊˈpʊ.tʲɪs/
1874	švelnus	soft; smooth	[ʃʲʋʲɛlˈnʊs]
1875	antros	non-pronominal feminine genitive singular positive degree…	
1876	rezultatus	result; outcome	[rʲɛzʊltɐˈtʊs]
1877	saulę	sun	/ˈsɑulæː/
1878	norėsiu	to want	[noː¹ˈrʲeːsʲʊ̟]
1879	pastebėjai	to notice, to observe	[pɐsʲtʲɛ¹ˈbʲeːjɛɪ]
1880	bilietas	ticket	[ˈbʲɪlʲiɛtɐs]
1881	įdomaus	interesting	[iːdoː²ˈmɒʊˑs]
1882	netekti	to lose	
1883	verslininkas	businessman, entrepreneur	[²ˈʋʲɛrʲˑsʲlʲɪnʲɪŋkɐs]
1884	norėjome	to want	[noː¹ˈrʲeːjo̟ːmʲɛ]
1885	gerbti	to honor, respect	
1886	parko	park	[¹ˈpɑˑrkoː]
1887	lauks	to wait; to expect, to anticipate	[²ˈlɒʊˑks]
1888	medžius	tree	[mʲɛˈd͡ʒʲʊ̟s]
1889	narkotikai	narcotic	[nɐrˈkɔtʲɪkɐɪ]
1890	džiaugtis	to rejoice, be glad	[²ˈd͡ʒʲɛʊˑktʲɪs]
1891	kortelė	card	
1892	marko	genitive singular of Márkas	[¹ˈmɑˑrkoː]
1893	patikti	to appeal, like	[pɐˈtʲɪkʲtʲɪ]
1894	momentu	instrumental singular of momeñtas	[mɔmʲɛnˈtʊ]
1895	varžybos	competition, contest; sports	[ʋɐrʲ¹ˈʒʲiːboːs]
1896	kūnai	body	[¹ˈkuːnɐɪ]
1897	nuotaika	mood, humor, temper	[¹ˈnuɔtɐɪkɐ]
1898	kolega	colleague	
1899	spėti	to be on time; to make it in time	/ˈsʲpʲêː.tʲɪ/
1900	trukdyti	to hinder, impede, delay, disturb, pester inconvenience	[trʊɡ¹ˈdʲiːtʲɪ]
1901	baltųjų	white	[bɐl²ˈtuːju̟ː]
1902	katastrofa	catastrophe, disaster	
1903	lenktynės	race	[lʲɛŋk²ˈtʲiːnʲeːs]
1904	skrisk	to fly	[ˈsʲkrʲɪsk]
1905	kariuomenė	army, host, troops	[kɐ¹ˈrʲu̟ɔmʲɛnʲeː]
1906	žinos	to know	
1907	sakykite	to say	[sɐ¹ˈkʲiːkʲɪtʲɛ]
1908	penkiasdešimt	fifty	[²ˈpʲɛŋʲˑkʲɛzʲdʲɛʃʲɪmt]
1909	atsitikti	to happen, occur	/ɐtʲsʲɪˈtʲɪktʲɪ/
1910	krepšys	basket	[krʲɛpʲ²ˈʃʲiːs]
1911	keliauju	to travel	[kʲɛ¹ˈlʲæˑʊjʊ̟]
1912	pavasario	spring	[pɐ²ˈʋɑːsɐrʲo̟ː]
1913	paduoti	to give, to bring; to hand	[pɐˈdûɔtʲɪ]
1914	širdimi	instrumental singular of širdi̇̀s	[ʃʲɪrʲdʲɪˈmʲɪ]
1915	liūdnas	sad, downhearted, sorrowful	
1916	demonas	demon	[ˈdʲɛmɔnɐs]
1917	žadėjo	to promise	[ʒɐ¹ˈdʲeːjo̟ː]
1918	mokyti	to teach	[¹ˈmoːkʲiːtʲɪ]
1919	pritariu	to approve, to assent	[ˈpʲrʲɪtɐrʲʊ̟]
1920	lipti	to stick, adhere to	
1921	medžioti	to hunt	[mʲɛ¹ˈd͡ʒʲo̟ːtʲɪ]
1922	meta	to throw	[²ˈmʲæːtɐ]
1923	milijonas	million	
1924	ateini	to come, to arrive	[ɐtʲɛɪˈnʲɪ]
1925	brolių	brother	[¹ˈbroːlʲu̟ː]
1926	ausų	genitive plural of ausi̇̀s	[ɒʊ²ˈsuː]
1927	nauda	use	
1928	tigras	tiger	[ˈtʲɪɡrɐs]
1929	užsimerk	to close one's eyes	
1930	stebiu	to observe	[sʲtʲɛˈbʲʊ̟]
1931	tiltas	bridge	[¹ˈtʲɪltɐs]
1932	langas	window	[¹ˈlɑˑŋɡɐs]
1933	gudrus	clever	[ɡʊˈdrʊs]
1934	banke	bank	[¹ˈbɑˑŋʲkʲɛ]
1935	seserys	nominative/vocative plural of sesuõ	[²ˈsʲæːsʲɛrʲiːs]
1936	mažų	little, small	[mɐ²ˈʒuː]
1937	penkiolika	fifteen	[pʲɛŋʲ¹ˈkʲo̟ːlʲɪkɐ]
1938	valgai	to eat	[¹ˈʋɑˑlɡɐɪ]
1939	pastebėjo	to notice, to observe	[pɐsʲtʲɛ¹ˈbʲeːjo̟ː]
1940	baltieji	white	[bɐlʲ¹ˈtʲiɛjɪ]
1941	rajonas	district, raion	[rɐˈjɔ̟nɐs]
1942	dujos	gas	
1943	kultūros	culture	[kʊl²ˈtuːroːs]
1944	sapne	dream	[sɐpˈnʲɛ]
1945	autorius	author	[¹ˈɑˑʊtɔrʲʊ̟s]
1946	pamažu	slowly	[pɐmɐˈʒʊ]
1947	zonos	zone	[ˈzɔnoːs]
1948	minutė	minute	[mʲɪˈnʊtʲeː]
1949	saugumas	safety, security	[sɒʊˈɡʊmɐs]
1950	tekėti	to flow	[tʲɛ¹ˈkʲeːtʲɪ]
1951	turtas	property	[²ˈtʊrˑtɐs]
1952	europoje	dative singular of Europà	[ɛʊˈrɔpoːjɛ]
1953	lokys	bear	[loː²ˈkʲiːs]
1954	tragedija	tragedy	[trɐˈɡʲɛdʲɪjɛ]
1955	katės	cat	[kɐˈtʲeːs]
1956	kaimynas	neighbor	[kɐɪ¹ˈmʲiːnɐs]
1957	gautų	to get, to obtain, to gain	
1958	žolę	grass	[²ˈʒoːlʲæː]
1959	paveikslas	image	[pɐ¹ˈʋʲæˑɪkslɐs]
1960	voras	spider	[ˈʋɔːɾɐs]
1961	formą	accusative singular of fòrma	[¹ˈfɔrmɑː]
1962	grynas	pure, clear, clean, neat	[¹ˈɡrʲiːnɐs]
1963	palei	along	/pɐˈlʲɛɪ/
1964	kalinys	prisoner	[kɐlʲɪ²ˈnʲiːs]
1965	saugią	safe, secure	[²ˈsɒʊˑɡʲæː]
1966	atsisėsti	to take a seat	[ɐt͡sʲɪ¹ˈsʲeːsʲtʲɪ]
1967	sėsti	to sit down	/ˈsʲêːsʲtʲɪ/
1968	pasakėte	to say, to tell	[pɐ²ˈsɑːkʲeːtʲɛ]
1969	aparatas	apparatus, device	[ɐpɐ²ˈrɑːtɐs]
1970	mūšis	battle	[²ˈmuːʃʲɪs]
1971	imperatorius	emperor	[ɪmʲpʲɛ²ˈrɑːtɔrʲʊ̟s]
1972	turėk	to have	[tʊ¹ˈrʲeːk]
1973	bičiulis	comrade, pal, buddy	[bʲɪˈt͡ʃʲʊ̟lʲɪs]
1974	atsakomybė	responsibility	[ɐtsɐkoː¹ˈmʲiːbʲeː]
1975	skirtumo	difference	[¹ˈsʲkʲɪrtʊmoː]
1976	vienus	one, only, sole, alone, single	[¹ˈʋʲiɛnʊs]
1977	absoliučiai	absolutely	/ɐbˈsɔlʲʊt͡ʃʲɪɐɪ/
1978	gatvių	street	[²ˈɡɑːtʲʋʲu̟ː]
1979	gatves	street	[ɡɐˈtʲʋʲɛs]
1980	fu	clipping of fui	[ˈfʊ]
1981	kerštas	revenge, vengeance	[²ˈkʲɛrˑʃtɐs]
1982	išlipti	exit a vehicle	
1983	teka	to flow	[²ˈtʲæːkɐ]
1984	mėnulį	moon	[mʲeːˈnʊlʲiː]
1985	kopija	copy, duplicate	[ˈkɔpʲɪjɛ]
1986	suvokti	to grasp, comprehend	/sʊˈvoːktʲɪ/
1987	laukite	to wait; to expect, to anticipate	[¹ˈlɑˑʊkʲɪtʲɛ]
1988	tyla	silence	[tʲiːˈlɐ]
1989	kasmet	every year; annually	[kɐ²ˈsʲmʲæːt]
1990	žiemą	winter	[²ˈʒʲiɛmɑː]
1991	žirgas	steed	[¹ˈʒʲɪrɡɐs]
1992	lietaus	rain	[lʲiɛ²ˈtɒʊˑs]
1993	keliausime	to travel	[kʲɛ¹ˈlʲæˑʊsʲɪmʲɛ]
1994	bandyti	to try, attempt	[bɐnʲ¹ˈdʲiːtʲɪ]
1995	žurnalas	periodical, journal, magazine	[ʒʊr²ˈnɑːlɐs]
1996	apgavo	to cheat; to fool	[ɐb²ˈɡɑːʋoː]
1997	keliausiu	to travel	[kʲɛ¹ˈlʲæˑʊsʲʊ̟]
1998	dzin	nothing, whatever	[²ˈd͡zʲɪnˑ]
1999	patvirtinti	to confirm	[pɐ¹ˈtʲʋʲɪrʲtʲɪnʲtʲɪ]
2000	marškiniai	shirt	[mɐrʲʃʲkʲɪ²ˈnʲɛɪˑ]
2001	zonoje	zone	[ˈzɔnoːjɛ]
2002	mieliau	sweetly, nicely	[mʲiɛ²ˈlʲɛʊˑ]
2003	prostitutė	prostitute	[prɔsʲtʲɪˈtʊtʲeː]
2004	darytų	to make	[dɐ¹ˈrʲiːtuː]
2005	karjera	career	[kɐrʲjɛˈrɐ]
2006	pilis	castle, stronghold	[pʲɪˈlʲɪs]
2007	atėjęs	to come, to arrive	[ɐ²ˈtʲeːjæːs]
2008	žaibas	lightning	[²ˈʒɐɪˑbɐs]
2009	režisierius	director	[rʲɛʒʲɪˈsʲiɛrʲʊ̟s]
2010	jūrą	sea	[¹ˈju̟ːrɑː]
2011	traukiniu	train	[¹ˈtrɑˑʊkʲɪnʲʊ̟]
2012	auksinis	golden	[ɒʊkˈsʲɪnʲɪs]
2013	pasakęs	to say, to tell	[pɐ²ˈsɑːkʲæːs]
2014	valgau	to eat	[¹ˈʋɑˑlɡɒʊ]
2015	upė	river	[ˈʊpʲeː]
2016	kelnės	pants, trousers	[¹ˈkʲæˑlʲnʲeːs]
2017	savižudybė	suicide	[sɐʋʲɪʒʊ¹ˈdʲiːbʲeː]
2018	užtikrinti	to ensure, assure, guarantee	
2019	senais	old	[sʲɛ²ˈnɐɪˑs]
2020	veikla	activity	/vʲɛɪˈkɫɐ/
2021	miestelis	town	[mʲiɛ²ˈsʲtʲæːlʲɪs]
2022	gaučiau	to get, to obtain, to gain	[¹ˈɡɑˑʊt͡ʃʲɛʊ]
2023	meniu	menu	[mʲɛˈnʲʊ̟]
2024	ministras	minister	[mʲɪˈnʲɪstrɐs]
2025	kone	almost	[koːˈnʲɛ]
2026	gydytoja	doctor, physician	[¹ˈɡʲiːdʲiːtoːjɛ]
2027	baigėme	to finish	[²ˈbɐɪˑɡʲeːmʲɛ]
2028	mokinys	pupil	[moːkʲɪ²ˈnʲiːs]
2029	žolė	grass	[ʒoː²ˈlʲeː]
2030	įvykti	to happen, occur	/iːˈvǐːktʲɪ/
2031	tikėjimas	faith, trust	[tʲɪ¹ˈkʲeːjɪmɐs]
2032	specialistas	specialist	[sʲpʲɛt͡sʲɪjɛˈlʲɪstɐs]
2033	įvykius	event, occurrence, happening	[¹ˈiːʋʲiːkʲʊ̟s]
2034	puslapį	page	[ˈpʊslɐpʲiː]
2035	sapnuoju	to dream	[sɐ¹ˈpnuɔjʊ̟]
2036	straipsnis	entry	[¹ˈstrɑˑɪpʲsʲnʲɪs]
2037	kunigas	priest	[ˈkʊnʲɪɡɐs]
2038	fui	ew	[¹ˈfʊɪ]
2039	bijojo	third-person singular/plural past of bijóti	[bʲɪ¹ˈjo̟ːjo̟ː]
2040	bučiuoju	to kiss	[bʊ¹ˈt͡ʃʲu̟ɔjʊ̟]
2041	pica	pizza	[pʲɪˈt͡sɐ]
2042	liūtas	lion	[ˈlʲuːtɐs]
2043	nebūti	to be	
2044	teroristas	terrorist	[tʲɛrɔˈrʲɪstɐs]
2045	matant	present adverbial padalyvis participle of matyti	[²ˈmɑːtɐnt]
