rank	word	english
411	վայել	seemly, proper, becoming
412	ճանաչում	recognition
413	արքայական	royal
414	լինես	second-person singular future subjunctive/optative of լինել
415	առաքինի	virtuous, honest, modest
416	աշխատանք	work, labor
417	վերցնել	to take
418	մնաք	to stay, to remain
419	հեշտ	easy, not hard, light
420	ծնված	to be born
421	կլինեն	to be, to exist
422	տասնչորս	fourteen
423	գործի	work
424	արքայազն	prince, son of a king
425	հայրիկ	father
426	ազնվական	nobleman, noblewoman
427	իրար	each other, one another
428	խմել	to drink
429	ավաղ	alas!
430	շաբաթ	Saturday
431	հոգ	care
432	հակառակ	against
433	բերում	the action of bringing, fetching
434	սուսեր	thin sword, rapier, epee
435	տար	to carry; to carry away or off, to take away; to lead
436	դժվար	with difficulty
437	մա	mommy, mamma
438	ամուր	durable, strong, solid
439	կողմ	around, at about
440	երկինք	sky
441	իմանալ	to know
442	բերել	to bring, to fetch
443	թարմ	fresh
444	բավ	end, limit
445	կատար	top, summit, peak
446	վստահ	boldly, confidently
447	հանկարծ	suddenly
448	ազատ	free
449	մեկնում	departure
450	թողություն	remission; remitment
451	կլինեմ	to be, to exist
452	պատահել	to meet accidentally, bump into
453	հրաման	order, command
454	ունեն	I have
455	տաք	warmly
456	չարիք	evil, harm, something bad
457	փոխարեն	instead of
458	թույն	poison; venom
459	նենգ	malicious, vicious, insidious
460	ճամփա	road
461	ֆիլմ	film; motion picture, movie
462	լինեի	first-person singular future perfect subjunctive/optative…
463	վերք	wound
464	երազ	dream
465	ընդունել	to receive, to take
466	շնորհիվ	thanks to, owing to, due to
467	փառք	fame, glory, renown
468	կատարյալ	perfect, flawless, immaculate
469	մենակ	alone
470	դաժան	cruel, harsh, ruthless
471	մնալ	to stay, to remain
472	ինձնից	I
473	նեղություն	narrowness
474	հասու	knowing, competent; understanding
475	օ	capital form of օ
476	տղամարդ	man, adult male
477	շուն	dog
478	ինքն	alternative form of ինքը
479	թեկուզ	even though, though, although
480	արյունոտ	bloody
481	ամուսին	husband
482	անուշ	sweet
483	գամ	nail, spike, rivet
484	անցնել	to pass
485	տեսակ	kind
486	ասած	to say
487	հանել	to pull out, to extract
488	անիծյալ	cursed, damned
489	առավոտյան	in the morning
490	բացառիկ	exclusive
491	ջ	900 in the system of Armenian numerals
492	կատակ	joke
493	աչք	eye
494	դոկտոր	doctor
495	խաղաղ	peaceful
496	արած	to do
497	կես	half
498	վախ	fear, fright, dread
499	փոքր	little
500	պահանջել	to demand, require
501	կար	I am, I exist
502	խորը	alternative form of խոր
503	վիրավոր	wounded
504	բանն	thing
505	ըստ	according to
506	չէինք	negative form of էինք
507	բարեկամ	relative
508	պատմություն	history
509	սիրելու	to like
510	ծածուկ	covertly, stealthily, clandestinely
511	յ	300 in the system of Armenian numerals
512	ներկա	the present
513	շնորհ	grace, kindness, favour
514	համեցեք	please!, kindly!
515	լիովին	fully, entirely, completely, perfectly
516	այսքան	this much
517	կանուխ	early
518	երևի	probably; perhaps, it appears
519	անկողին	bed
520	ակնկալիք	expectation, anticipation, hope
521	առանձին	apart, separately
522	քնքուշ	delicate
523	բազում	many, numerous, multiple
524	ինչի	alternative form of ինչու
525	ուր	where
526	խաղալ	to play
527	երեկ	yesterday
528	կողմն	side; direction
529	ինը	nine
530	սիրտն	heart
531	ցած	down; downwards
532	կյանք	life
533	սովորել	to study
534	փուչ	hollow; empty; void
535	ծնել	to give birth, to bear
536	սառցե	icen, made of ice
537	ցուրտ	cold, chilly
538	ոմանք	some people
539	պատրանք	illusion, dream, chimera, phantom
540	անմեղ	innocent, guiltless
541	առավոտ	morning
542	ափ	coast, bank, shore
543	ուժգին	powerfully, vigorously, mightily
544	հաղորդել	to communicate, to transmit; to inform; to impart
545	շունչ	breath
546	մեռել	corpse, dead body
547	չլինի	third-person singular future subjunctive/optative of լինել
548	իմաստուն	wisely
549	տեսք	appearance
550	թանձր	thickly, densely
551	մտադիր	intent
552	ել	to go out; to leave; to exit
553	զ	6 in the system of Armenian numerals
554	լիրբ	impudent, brazen
555	գտնել	to find
556	կավատ	pimp, pander, procurer
557	հարբած	drunk
558	բա	what about
559	ազգական	relation, relative; kinsman; kinswoman; kindred, kinsfolk
560	որդի	son
561	վեհանձն	noble, noble-minded, magnanimous
562	մարտահրավեր	challenge
563	ուստի	therefore, so, hence, consequently
564	հինգշաբթի	Thursday
565	երբևէ	ever
566	դավ	plot, conspiracy, machination
567	ներողություն	excuse me “forgiveness”
568	սարսափ	terror, horror
569	ձայն	sound
570	սպասել	to wait; to expect, await
571	կտրել	to cut
572	գերեզման	grave
573	առիթ	occasion, reason
574	թանկ	dear
575	գտանք	the act of finding or discovering
576	բեր	to bring, to fetch
577	ոնց	how
578	նախ	first, in the first place, firstly
579	լինեք	second-person plural future subjunctive/optative of լինել
580	լավագույն	best, superior
581	վերադառնալ	to return, to come back
582	գինի	wine
583	խելացի	cleverly, sensibly
584	թեթև	light
585	առնել	to take
586	զարմանալի	surprising, astonishing
587	դաշույն	dagger
588	ընդամենը	altogether, in all, total
589	երանի	if only
590	չար	evil, wicked
591	սովորական	usual, common, ordinary, customary, habitual, familiar
592	թշնամի	enemy
593	անվանում	name, title
594	դեն	to the other side, away
595	լինեմ	first-person singular future subjunctive/optative of լինել
596	ներքև	down
597	որսորդ	hunter, huntsman
598	անվան	name
599	հիմար	stupid, foolish, idiotic, moronic
600	օրհնյալ	blessed
601	նույնքան	as, equally, just as
602	հույս	hope
603	ճար	method, manner, way
604	երեկոյան	in the evening
605	նշան	sign, mark
606	դուր	chisel
607	քնել	to sleep
608	պաղ	coldly
609	այնուհետև	thenceforward, thenceforth, thereafter
610	աղմուկ	noise
611	խավար	dark, darkness
612	հավատարիմ	faithful, loyal, trustworthy
613	էլի	again
614	անգլիական	English
615	վեճ	argument, argumentation, controversy; dispute
616	սարսափելի	synonym of սարսափելիորեն
617	չունեք	negative form of ունեք
618	անցյալ	past, last
619	պատվարժան	honorable, reputable, venerable
620	սեղանի	table
621	սեղմել	to squeeze
622	համոզված	sure, convinced, assured
623	անվախ	fearlessly
624	խաղաղություն	peace
625	ընտրել	to choose
626	վճարել	to pay
627	ապրել	to live
628	երբեմն	sometimes, occasionally
629	համր	dumb, speechless, mute
630	մեկնել	to depart, to leave, to go
631	լքել	to abandon, to leave, to desert
632	մահացու	deadly, mortal, lethal
