rank	word	english	ipa
556	pošto	after	/pôʃto/
557	uraditi	to do, make	/urǎːditi/
558	umro	to die	/ˈumro/
559	jesu	third-person plural present of bȉti	/ˈjesʊ/
560	sastanak	tryst	/sǎstanak/
561	njoj	to her	/ɲôːj/
562	njegove	his	/ˈɲeɡovɛ/
563	zovem	to call, to be called	/zǒʋem/
564	odem	to leave, part, depart	/ˈodɛm/
565	ispred	in front of, before	/îspred/
566	telo	body	/ˈtɛlo/
567	jedino	only, solely	/jědiːno/
568	piće	drink, beverage	/pǐːt͡ɕe/
569	deca	children	/ˈdɛtsɐ/
570	sedi	grey	/ˈsɛdɪ/
571	veče	evening	/ʋêt͡ʃeː/
572	ikad	ever, at any time	/îkad/
573	iako	albeit, although, even though	/îako/
574	gradu	city, town	/ˈɡradʊ/
575	dajte	to give	/ˈdɑjtɛ/
576	decu	children	/ˈdɛtsʊ/
577	srećan	happy	/srêt͡ɕan/
578	krv	blood	/kr̩̂ːʋ/
579	spremni	ready, prepared	/ˈsprɛmnɪ/
580	poruku	message	/ˈporʊkʊ/
581	uzeo	to take	/ˈuzɛo/
582	san	sleep	/sân/
583	nekim	instrumental of nȅtko / nȅko	/nêkiːm/
584	telefon	telephone	/telěfoːn/
585	razgovarati	to cheer up sb	/razɡoʋǎːrati/
586	igra	to play	/ǐɡra/
587	sestra	sister	/sěstra/
588	sine	son	/ˈsinɛ/
589	kuća	house	/kût͡ɕa/
590	ha	expresses laughter	/xâ/
591	ovih	masculine genitive plural	/ˈovɪh/
592	ostani	to stay, remain	/ˈostɐnɪ/
593	ovome	this, this one	/ˈovomɛ/
594	oboje	both	/ˈoboje/
595	ovi	this, this one	/ˈovɪ/
596	takav	such, of such kind	/tǎkaːʋ/
597	rat	war	/rât/
598	poslednji	final	/pǒsledɲiː/
599	pogledajte	to look, glance, cast an eye upon	/ˈpoɡlɛˌdɑjtɛ/
600	želimo	to wish, desire	/ˈʒɛlɪmo/
601	muž	husband	/mûːʒ/
602	deset	ten	/dêset/
603	svako	everyone, everybody	/sʋâko/
604	reči	to say	/ˈrɛtʃi/
605	zemlji	earth	/ˈzɛmʎɪ/
606	putu	road	/ˈputʊ/
607	bit	essence	/bîːt/
608	pitao	to ask	/ˈpitɐo/
609	film	film	/ˈfilm/
610	budu	to be, to exist	/bûdu/
611	porodica	family	/pǒrodit͡sa/
612	brate	brother	/brâte/
613	budemo	first-person plural present of bȉti	/ˈbudɛmo/
614	isti	same	/îstiː/
615	morati	to have to; must	/mǒːrati/
616	jedina	sole, only	/ˈjedɪnɐ/
617	doktor	doctor, physician	/dôktor/
618	čuješ	to hear	/ˈtʃujeʃ/
619	bok	side	/bôːk/
620	svim	masculine/neuter instrumental singular	/ˈsvim/
621	zemlju	earth	/ˈzɛmʎʊ/
