rank	word	english
385	번째	a dependent noun used to express the order or relative…
386	멀리	afar, at a distance
387	어이	hey, yo
388	거짓말	a lie; a false statement
389	약	approximately; about
390	잭	a jack
391	사실은	as a matter of fact; actually
392	그치만	contraction of 그렇지만
393	하기	informal non-polite verbal noun of 하다
394	오빠	elder brother of a female
395	어린	to be young, to be little, to be a child; when used for…
396	가까이	closely, close together; nearby
397	점점	gradually, bit by bit
398	잔	a drinking cup
399	학교	school
400	아가씨	Miss, girl, young lady
401	크게	to be big, large
402	군	army
403	모두들	everybody
404	셋	three
405	기억	recall; the faculty of memory
406	경찰	police; policing
407	제이	The name of the Latin script letter J/j
408	딸	daughter
409	을	B; used to enumerate the second of a group of unnamed…
410	아기	unweaned baby, child
411	영화	movie, film
412	가족	household; family
413	특히	in particular, notably
414	마이크	mike; microphone
415	그리	so much
416	얼마	how much, how many
417	사진	photograph, picture
418	칼	knife, sword
419	바보	fool, moron, idiot
420	현재	now, at present; currently
421	주지	being generally known; especially in the collocation 주지의 사실
422	자주	often, frequently
423	샘	spring, fountain
424	가만히	still; not moving
425	저거	that thing
426	그것	that
427	또한	also, too, furthermore
428	노래	song
429	쉽게	to be easy
430	열심히	enthusiastically, fervently, with dedication
431	드디어	finally, at last
432	달	moon; the Moon
433	약간	a little, a bit; somewhat
434	일찍	early
435	굉장히	very, greatly
436	새로	anew, newly, for the first time
437	절대로	absolutely, never
438	되어	to become
439	자꾸	repeatedly; incessantly
440	저리	so, like that
441	와우	synonym of 달팽이
442	네게	second-person singular informal pronoun; you
443	심지어	even, what is worse/what was worse
444	글쎄요	well, let me see
445	오랫동안	A long time
446	아이고	expression of surprise; oh, ouch
447	상관	correlation
448	짐	I, me
449	길	a road, a path, a street, a track; passage, thoroughfare
450	사건	a noteworthy or remarkable incident
451	커피	coffee, especially the beverage
452	열	ten
453	만날	every day; always; all the time
454	의사	doctor
455	얼굴	face
456	설마	surely
457	아니오	misspelling of 아니요
458	여러	several, various
459	결혼	marriage
460	겨우	barely
461	말씀	word or speech
462	자식	one's children, offspring
463	써	with; by means of
464	요	For the verb-final particle, see the entry at -요
465	보통	typically, commonly, usually, generally, in general
466	보다	relatively, more
467	너네	alternative form of 너희 ”
468	조	trillion
469	척	pretense; as if
470	마음	mind, heart
471	방	room
472	음악	music
473	딴	another, other; different
474	일로	over in this direction, hither
475	짓	a physical act or movement
476	순간	an instant; a moment
477	할머니	grandmother; elderly female
478	너희들	you all, you people, you folks, you guys
479	당신들	you
480	그날	that day; the day in question
481	화가	artist
482	새끼	young animal
483	쓴	realis adnominal of 쓰다
484	최대한	to the maximum
485	팀	team
486	그들	they
487	그치	contraction of 그렇지
488	캠	cam
489	어차피	anyway, after all
490	산	mountain
491	예쁜	to be pretty, lovely, beautiful, comely
492	타	other; another
493	명	name
494	비밀	secret
495	대	something large; something great
496	같다	the same
497	병원	hospital
498	내내	throughout, through, all the time
499	가도	highway
500	한잔	one drink; one glass
501	아가	unweaned baby, child
502	반드시	surely; certainly; without fail
503	아무리	however much/many; no matter how much/many
504	오케이	good
505	그러다	to do so; to do it
506	이해	understanding, comprehension of something
507	좋다	to be good; great; excellent
508	이래	the time following a certain event, until now or into the…
509	그녀	she
510	그동안	since our last meeting or conversation
511	죽지	shoulder blade; scapula
512	녀석	dude, fellow
513	리	way, reason, sense
514	박사	doctorate, Ph.D
515	적은	to be little, to be few
516	관심	interest in, or inclination to, a topic or activity
517	오직	only, solely, alone, exclusively, but
518	옛날	the past
519	인간	human, human being
520	책	book
521	실제로	in fact, in practice
522	보기	to see, to look at, to watch
523	긴	to be long
524	곳	place
525	데이트	date
526	사고	an accident
527	세상	world
528	배	abdomen, belly
529	비행기	airplane
530	고맙다	thankful
531	언젠가	at some time
532	세계	the world, the Earth
533	다섯	five
534	어머	oh, my goodness
535	마약	drug, narcotic
536	몰래	secretly, in secret
537	며칠	how many days?
538	결코	at all
539	안녕히	peacefully, in peace
540	뒤	back, latter, rear
541	몸	body
542	어째서	why, for what reason, how come
543	맞다	to be correct, right
544	차라리	preferably; rather
545	할아버지	grandfather; elderly male
546	덜	less
547	남편	husband
548	불	fire; flame
549	생일	birthday
550	저렇게	like that
551	위로	consolation, comfort, solace
552	미리	beforehand, in advance
553	갖다	contraction of 가지다
554	지도	map
555	실은	actually, in fact
556	확인	check; confirmation; verification; affirmation
557	파티	party
558	미스터	Mr, mister
559	살인	murder, homicide
560	우선	first, foremost
561	심장	heart
562	가만	quietly; without moving or speaking
563	고양이	cat
564	동생	younger sibling
565	마침내	finally; in the end
566	검은	realis adnominal of 검다
567	적도	equator
568	다리	bridge
569	따로	differently; separately
570	카메라	camera
571	아무튼	in any case, anyway, anyhow, at any rate
572	임마	"Hey you!"
573	마크	mark
574	게임	game, especially computer games
575	강한	realis adnominal of 강하다
576	수정	crystal
577	삼촌	uncle; male sibling of a parent
578	질문	a question
579	아무래도	no matter what; anyway
580	꿈	dream
581	닉	a shortening of 닉네임
582	똑같이	equally, evenly; impartially
583	아무런	of any sort whatsoever; any
584	반	half
585	한데	but, however
586	즉시	immediately, promptly
587	발	foot
588	시작	start, beginning
589	나머지	the rest, remainder, what is left over
590	요원	personnel
591	되게	very, extremely, terribly, awfully
592	일부러	deliberately, intentionally, on purpose
593	혹은	or; or else
594	똑바로	straight, upright, even
595	무지	very, extremely, awfully
596	워	short for 우어
597	회사	a company
598	쪽	side
599	선물	gift; present
600	원치	winch
601	피	blood
602	건배	cheers!; bottoms up!
603	맨날	daily, every day
604	숨	breath, breathing
605	팔	eight
606	검사	examination
607	제기랄	damn it!; shoot!
608	길이	length; distance
609	원	won; the official currency of South Korea, sign = ₩
610	해라	do, make, act
611	오후	p.m
612	미안하다	to be ashamed of oneself
613	바람	wind, air, draft
614	은	See the entry at -은
615	최소한	at least
616	전하	Highness
617	발사	launch, discharge, fire, shoot
618	종일	all day
619	아이구	expression of surprise; oh, ouch
620	점심	lunch, luncheon
621	최고	the peak, the pinnacle, the topmost point
622	가라	cutting corners; lying or exaggerating to cut corners
623	걸어	to walk
624	도시	at all
625	아래	below, bottom, lower, underneath
626	자리	space, place, site
627	감히	boldly, fearlessly, daringly
628	저의	that, that thing
629	명의	name, title
630	자막	subtitle
631	냄새	a smell, whether fragrant or offensive; odour; scent
632	갈래	division, separation, split, strand, thread, fork
633	아내	wife, especially one's own
634	무기	weapon, arms
635	지역	area, district, particular geographic region
636	어젯밤	last night
637	폐하	His Majesty, Your Majesty
638	만	ten thousand
639	하	last, lowest
640	인생	one's life
