rank	word	english
496	räcker	to stretch out in some direction
497	fint	nice to look at or listen to or the like, nice, pretty
498	lätt	easily
499	försöka	to attempt, to try
500	jack	a narrow indentation from a strike of a sharp object; a…
501	lång	long
502	lovar	permission
503	förut	before
504	jobba	to work
505	självklart	of course, self-evident, obviously
506	skolan	school
507	iväg	away, off
508	letar	search; look throughout for something
509	ikväll	this evening
510	flera	multiple, many, several
511	försök	to attempt, to try
512	mest	mostly, most of the time
513	nytt	newly
514	direkt	directly
515	kvinnor	a woman
516	månader	a month
517	utanför	outside
518	stannar	to stay; to remain at a place
519	sanningen	truth
520	stämmer	to agree, to correspond, to tally, to be correct
521	lämnade	to leave; to not take away with oneself but leave as…
522	stort	largely
523	lär	to teach, to instruct
524	dödar	things dying; death
525	stoppa	to stop
526	pratade	to talk, to speak
527	talar	to speak, to talk
528	ben	leg
529	undan	away
530	plan	plane
531	killar	a boy
532	roligt	funny, fun
533	flytta	to move; to relocate something
534	blod	blood
535	perfekt	perfectly
536	lära	a scientific branch, a theory
537	vatten	water
538	val	a whale
539	skicka	send
540	hatar	to hate
541	kallar	to call, denote, refer to; to give as a name
542	föräldrar	a parent
543	flicka	a girl
544	vidare	on, further, along
545	före	in front of; ahead of
546	lita	to trust
547	köra	to drive a vehicle
548	skynda	to hurry; to move quickly, to do something quickly
549	alltså	therefore, thus, consequently
550	uppe	up
551	gäller	to be valid; to be correct or proper, to apply
552	använda	used
553	ont	pain
554	huvudet	head
555	ursäkt	an excuse
556	glöm	to forget
557	medan	while; during the same time that
558	betala	to pay; to give money in exchange for goods or services
559	önskar	to wish
560	fin	nice to look at or listen to or the like, nice, pretty
561	herr	Mr., Mister, gentleman, sir
562	sent	late
563	miss	a miss
564	nere	down, below, downstairs, at the far end of
565	igår	yesterday
566	kapten	a captain
567	kärlek	love
568	roll	role
569	behövde	to need
570	imorgon	alternative spelling of i morgon
571	kalla	cold; having a low temperature
572	arg	angry, mad
573	lugn	calm, tranquil
574	natten	night
575	lämnar	to leave; to not take away with oneself but leave as…
576	viktigt	importantly
577	sidan	side; a bounding straight edge or surface
578	tjej	a girl
579	the	alternative spelling of te
580	fortsätt	to continue, to proceed
581	vacker	beautiful
582	hända	to happen; chiefly what happens quickly or for a short time
583	köpa	to buy, to purchase
584	kompis	pal, friend, mate, buddy
585	inom	within
586	idiot	an idiot
587	satt	to sit; to move oneself into a sitting position
588	full	full
589	jaha	Expression of understanding; aha, OK, alright
590	sätter	to sit; to move oneself into a sitting position
591	vissa	certain, convinced
592	drar	to pull
593	tyvärr	unfortunately
594	nummer	a number
595	tja	hey, yo
596	lägga	to place lying somewhere, to place/put in a lying position;…
597	skriva	to write, to type, to copy; to put letters and digits on a…
598	sova	to sleep
599	förstå	to understand
600	snäll	kind, nice
601	veckor	a week, a period of 7 days
602	älskade	to love
603	visar	to show, to display
604	saken	a thing
605	snabbt	quickly; in a fast manner
606	tyckte	to be of the opinion, to think
607	ställe	a place, a location, a position
608	gifta	married
609	mindre	a little, to a small extent; somewhat
610	enligt	according to
611	undrar	to wonder
612	tänkt	to think in one's head
613	sida	side; a bounding straight edge or surface
614	tittar	to look; keep one's eyes open as to be able to see
615	resten	remainder, rest
616	konstigt	strangely, weirdly
617	äter	to eat
618	vecka	a week, a period of 7 days
619	ok	OK, okay
620	typ	kinda, ish, around
621	hjärta	heart
622	frågor	a question
623	misstag	a mistake
624	grund	shallow
625	skydda	protection
626	låg	to lie; be in a horizontal position
627	följ	to follow; to go after
628	absolut	absolutely
629	förklara	to explain
630	lät	to make sound
631	svara	to answer, to reply, to respond
632	familjen	family
633	nå	any
634	nånsin	ever
635	själva	ourselves, yourselves, themselves
636	berättar	to tell
637	ögon	eye
638	möjligt	possible
639	välkommen	welcome
640	varsågod	here you are, there you are
641	slår	to hit, punch or beat; to give a blow
642	sköt	to shoot a weapon, to fire a weapon
643	goda	good, morally commendable
644	lugna	calm, tranquil
645	kort	short
646	person	a person, people
647	hårt	in a hard manner; inflexibly, unyieldingly
648	sitta	to sit
649	pojke	a boy
650	höll	to hold
651	otroligt	incredible
652	allihop	everybody, everyone, all people
653	fortsätta	to continue, to proceed
654	tom	empty
655	skyldig	guilty
656	använder	to use
657	träffas	to hit a target
658	sju	seven
659	toppen	great
660	barnen	a child
661	träffade	to hit a target
662	exakt	exact
663	tillräckligt	sufficiently, enough
664	värre	very
665	egentligen	actually, really, in truth, "in actual reality"
666	lycka	joy, happiness
667	historia	history
668	skrev	to write, to type, to copy; to put letters and digits on a…
669	stod	stand; be in an upright position
670	fungerar	function; to be in action
671	fixa	to fix, to organize, to solve
672	åkte	to go by using something more or other than the human or…
673	jobbat	to work
674	saknar	to miss, to lack, to want, to be without
675	större	big, large; of large size
676	någonsin	ever
677	såna	eye dialect spelling of sådan
678	massa	a mass
679	bör	should, ought to
680	slog	to hit, punch or beat; to give a blow
681	hoppa	to jump
682	senaste	late
683	små	small, little; of small size
684	kropp	a body
685	brukar	to use to; to be in the habit of
686	förrän	until, before, ere
687	bo	to live, to dwell, to reside
688	trött	tired
689	grabben	a lad, a boy; a guy
690	miljoner	A million, 10⁶
691	sjuk	sick, ill
692	hämtar	to get, to fetch, to retrieve somewhere
693	förra	former, last, previous
694	kära	in love, enamored
695	käften	a jaw or mouth of an animal
696	stick	to knit
697	hälsa	health
698	hemskt	ghastly, frightful, horrifying, evil, dark, terrible
699	sägs	to say
700	aning	a suspicion, an idea, a notion
701	gift	to marry
702	frågar	to ask, to inquire
703	dum	stupid, dumb
704	skada	scathe; damage, an injury, a harm, a wound
705	dåligt	bad, badly
706	frågade	to ask, to inquire
707	inför	in front of, before; while having the attention of
708	bevis	a proof
709	lägger	to place lying somewhere, to place/put in a lying position;…
710	kaffe	coffee
711	middag	midday, noon
712	oj	oh, wow, gosh
713	dess	its
714	synd	sin
715	behöva	to need
716	skjuta	to shoot a weapon, to fire a weapon
717	förbi	past, over
718	åtta	eight
719	order	an order
720	leta	search; look throughout for something
721	slutar	to stop, to end
722	någonting	something, anything
723	igång	in motion, moving, running
724	strax	soon
725	framför	in front of
726	skall	shall, will, be going to expresses intended future; used…
727	polis	police
728	annorlunda	differently, otherwise
729	ögonblick	a moment, an instant, a blink of an eye
730	läget	a position; a location, a site
731	ofta	often
732	sam	to swim
733	dricka	to drink
734	tjänst	a favor
735	chefen	A boss, manager; person in charge, person who directly…
736	jorden	earth, soil; a rock- or sand-based unconsolidated material…
737	början	beginning, start
738	la	to place lying somewhere, to place/put in a lying position;…
739	enkelt	simply
740	ung	young
741	olika	differently
742	stund	while
743	läsa	to read
744	arbete	work, job
745	resa	an instance of traveling, "a travel"; a trip, a journey, a…
746	david	The letter "D" in the Swedish spelling alphabet
747	land	a country, a land
748	skickade	send
749	eget	personally, individualistically, uniquely, oddly, peculiarly
750	brukade	cultivated, sown
751	riktig	right, correct, proper
752	betalar	to pay; to give money in exchange for goods or services
753	agent	an agent
754	orolig	anxious, worried
755	mord	murder
756	söker	to search for something, to seek
757	råd	a piece of advice, counsel
758	dålig	bad
759	sticker	to knit
760	må	may
761	funkar	to function, to work, to operate, to be in operation
762	tvungen	to force
