rank	word	english
1296	navdih	inspiration
1297	beden	miserable
1298	apartma	apartment
1299	svetnik	saint
1300	izdati	to betray
1301	težek	heavy
1302	sorodnik	relative
1303	prihodnji	future
1304	kopel	bath
1305	lezbijka	lesbian
1306	torba	bag
1307	prestol	throne
1308	dirka	race
1309	met	throw
1310	prestar	too old
1311	piščanec	chicken
1312	najslabši	superlative degree of slȁb
1313	dolgočasen	boring
1314	pričakovati	to expect
1315	zgradba	building
1316	zvonec	bell
1317	gluh	deaf
1318	beg	run
1319	satelit	satellite
1320	pobrati	to collect
1321	šotor	tent
1322	vila	vila
1323	uživati	to enjoy
1324	tradicija	tradition
1325	skočiti	to jump, to leap
1326	hujši	comparative degree of hȗd
1327	tkivo	tissue
1328	špansko	Spanish
1329	hladen	cold
1330	kolidž	alternative form of kóledž
1331	brani	defense
1332	poker	poker
1333	glavobol	headache
1334	zločinec	criminal
1335	ptič	bird
1336	luni	dative/locative singular
1337	žrtvovati	to sacrifice
1338	zaboj	crate, trunk, case
1339	ukvarjati	to take interest
1340	vdova	widow
1341	petdeset	fifty
1342	enajst	eleven
1343	terorist	terrorist
1344	rdeč	red
1345	belem	masculine/neuter locative singular of bẹ́ł
1346	tempelj	temple
1347	cvetje	flowers
1348	mini	to pass
1349	šah	shah
1350	jeziku	tongue
1351	lepši	comparative degree of lẹ̑p
1352	stikalo	switch
1353	seme	seed
1354	angleški	English
1355	razvoj	development
1356	krinka	mask
1357	kamion	truck, lorry
1358	nočeva	to want
1359	lokacija	location
1360	vaditi	to practice
1361	prašič	pig
1362	sladek	sweet
1363	trd	hard, stiff, rigid
1364	sirom	cheese
1365	rezilo	blade
1366	borec	fighter
1367	splav	raft
1368	čete	to want
1369	bedarija	nonsense
1370	britanski	British
1371	popoldan	afternoon
1372	vročina	fever
1373	karta	map
1374	papež	pope
1375	voz	cart, coach
1376	imeni	name
1377	stopalo	foot
1378	organizacija	organization
1379	juha	soup
1380	dandanes	nowadays
1381	nemško	German
1382	stark	old woman
1383	kril	skirt
1384	ran	early
1385	rudnik	mine
1386	pokrov	cover
1387	stavek	sentence
1388	šesti	sixth
1389	blato	mud, swamp
1390	čigar	whose
1391	najslabše	superlative degree of slabọ̑
1392	vid	eyesight
1393	učenec	pupil
1394	usmrtitev	execution
1395	pokopališče	cemetery
1396	smejati	to laugh
1397	rusko	Russian
1398	najpomembnejši	superlative degree of pomẹ̄mben
1399	borba	fight
1400	čelo	forehead
1401	letal	airplane
1402	priči	witness
1403	julij	July
1404	zajček	diminutive of zájec
1405	žico	wire
1406	tolpa	gang
1407	pero	feather
1408	lune	genitive singular
1409	ključa	key
1410	dajati	to give
1411	baba	old woman, hag
1412	novinec	novice, newcomer, newbie, freshman
1413	poslovnež	businessman
1414	seksom	sex
1415	snel	masculine singular l-participle of snẹ́ti
1416	mreža	net
1417	topel	warm
1418	potres	earthquake
1419	pita	pie
1420	čao	goodbye
1421	drag	dear
1422	izdelek	goods
1423	odvisen	dependent
1424	državljan	citizen
1425	bister	clear
1426	minuta	minute
1427	pica	pizza
1428	žarek	ray, beam
1429	svinčnik	pencil
1430	bedna	masculine nominative/accusative dual
1431	bodiva	first-person dual imperative of bíti
1432	podobo	image
1433	rasti	to grow
1434	kopalnica	bathroom
1435	peto	heel
1436	šteti	to count
1437	metal	masculine singular l-participle of metáti
1438	otroštvo	childhood
1439	jemo	to eat
1440	boginja	goddess
1441	oblak	cloud
1442	kamna	genitive singular
1443	ravnotežje	balance, equilibrium
1444	varne	feminine genitive singular
1445	slabši	comparative degree of slȁb
1446	pomlad	spring
1447	parfum	perfume
1448	prebiti	to be, to stay
1449	vile	pitchfork
1450	sesti	to sit down
1451	prvenstvo	championship
1452	zoper	against
1453	gosti	to play
1454	modrost	blueness
1455	pristanišče	harbor
1456	sleči	to undress, to get undressed
1457	volan	steering wheel
1458	pristati	to land, to arrive at the shore
1459	presenetiti	to surprise
1460	starka	old woman
1461	navada	habit
1462	škarje	scissors
1463	uganka	riddle
1464	očesom	eye
1465	sobota	Saturday
1466	zlomljen	broken
1467	najbližje	closest to
1468	tovarna	factory
1469	teti	aunt
1470	poda	genitive singular
1471	kaznovati	to punish
1472	doba	period
1473	luka	harbor; harbour
1474	kopati	to bathe
1475	beda	misery
1476	tih	quiet, silent
1477	zima	winter
1478	orel	eagle
1479	lahek	light
1480	premirje	cease-fire, truce, armistice
1481	trpeti	to suffer
1482	jeter	liver
1483	vedro	clear, sunny, fair
1484	cvet	flower
1485	posli	nominative/instrumental plural of pósəł
1486	steklenica	bottle
1487	kilometer	kilometre
1488	generacija	generation
1489	sirota	orphan
1490	dejavnosti	activity
1491	ugriz	bite
1492	izključiti	to switch off, to turn off, to disable
1493	vnuk	grandson
1494	predor	tunnel
1495	zajca	hare, rabbit
1496	rosa	dew
1497	najstarejši	superlative degree of stàr
1498	prihajati	to come
1499	car	tsar
1500	prispevek	contribution
1501	nedelja	Sunday
1502	kardinal	cardinal
1503	stoletje	century
1504	sužnja	slave
1505	oster	sharp
1506	kad	tub
1507	fižol	bean
1508	zaščita	protection
1509	univerza	university
1510	kristal	crystal
1511	palec	thumb
1512	smeji	to laugh
1513	zlate	gold, golden
1514	revolucija	revolution
1515	rog	horn, antler
1516	vedite	second-person plural imperative of vésti
1517	velikan	giant
1518	tepsti	to hit, to knock, to pound, to strike
1519	ostro	sharp
1520	brada	beard
1521	tete	aunt
1522	meter	meter, metre
1523	vojvoda	duke
1524	ono	it
1525	klopi	dative/locative singular of klọ̑p
1526	rojstvo	birth
1527	sočutje	compassion
1528	mestom	place, location
1529	padeš	second-person singular present of pásti
1530	čokolada	chocolate
1531	posilstvo	rape
1532	tenis	tennis
1533	pokol	massacre
1534	očesa	eye
1535	september	September
1536	znesek	quantity, amount od money
1537	poznan	known, familiar
1538	polnoč	midnight
1539	žar	urn
1540	fotograf	photographer
1541	češ	to want
1542	pajek	spider
1543	davek	tax
1544	zdržati	to endure
1545	jakna	jacket
1546	nesti	to carry
1547	gobe	mushroom
1548	potrpežljiv	patient
1549	pesnik	poet
1550	hribu	dative/locative singular of hríb
1551	kuga	bubonic plague
1552	celica	cell
1553	četa	to want
1554	rast	growth
1555	nečakinja	niece
1556	uspeti	to succeed
1557	pečat	seal
1558	skrivna	clandestine
1559	petami	heel
1560	omaka	sauce
1561	krut	cruel
1562	gleženj	ankle
1563	bank	genitive dual
1564	avtor	author
1565	ukreniti	to do something about
1566	redka	rare, uncommon, infrequent
1567	ušes	ear
1568	oktober	October
1569	piha	third-person singular present of píhati
1570	zapestje	wrist
1571	bik	bull
1572	oblaki	cloud
1573	obljuba	promise
1574	radar	radar
1575	vleči	to drag
1576	nasmešek	smile
1577	petka	Friday
1578	ščite	shield
1579	jama	cave
1580	srebro	silver
1581	opazovati	to observe
1582	bolnica	hospital
1583	vžigalnik	lighter
1584	težji	comparative degree of téžek
1585	slon	elephant
1586	anglež	Englishman
1587	obletnica	anniversary
1588	strog	strict, severe
1589	rama	shoulder
1590	pevec	singer
1591	len	lazy
1592	kondom	condom
1593	prijateljski	friendly
1594	krik	cry
1595	znati	to know
1596	lasten	own
1597	moliti	to pray
1598	ležati	to lie
1599	globok	deep
1600	koza	goat
1601	spalnica	bedroom
1602	italijansko	Italian
1603	junij	June
1604	javiti	to report
1605	uporaba	use, usage
1606	prime	third-person singular present of prijeti
1607	ločen	to separate
1608	zadrževati	to delay, detain, confine
1609	vodnjak	well
1610	be	The name of the Latin script letter B/b
1611	stezi	path
1612	bon	voucher
1613	as	An ace; in a game of cards
1614	baterija	battery
1615	maj	May
1616	železo	iron
1617	kašelj	cough
1618	riž	rice
1619	krasti	to steal
1620	f	fuck
1621	jezikom	tongue
1622	vključiti	to switch on, to turn on, to enable
1623	rasa	race
1624	jemala	to take
1625	kompas	compass
1626	strategija	strategy
1627	samostan	monastery
1628	nizek	low
1629	kol	stake
1630	volkodlak	werewolf
1631	skala	rock
1632	podmornica	submarine
1633	dvom	doubt
1634	čut	sense
1635	dobe	accusative plural of dọ̑b
1636	mornarica	navy
1637	solata	salad
1638	moda	testicle
1639	plamen	flame
1640	nosečnost	pregnancy
1641	zlomiti	to break
1642	revija	magazine
1643	nag	naked
1644	poslom	mission
1645	hotele	hotel
1646	jeste	to eat
1647	redki	rare, uncommon, infrequent
1648	moker	wet
1649	črv	worm
1650	strop	ceiling
1651	pojutrišnjem	the day after tomorrow
1652	slikati	to paint
1653	smet	sweepings
1654	ambasador	ambassador
1655	skromen	modest
1656	klop	bench
1657	ognjemet	fireworks
1658	lice	cheek
1659	dlan	palm
1660	podoba	image
1661	mina	mine
1662	količina	quantity
1663	pogosteje	comparative degree of pogọ̑sto
1664	budala	fool
1665	lažji	comparative degree of láhek
1666	samec	male animal
1667	hrib	hill
1668	sum	suspicion, mistrust
1669	starš	parent
1670	hraniti	to feed
1671	metati	to throw
1672	škof	bishop
1673	močvirje	swamp
1674	reven	poor
1675	soprog	husband
1676	glasbenik	musician
1677	kopno	land, dry land
1678	brlog	lair
1679	igrača	toy
1680	potnik	traveller
1681	brki	moustache
1682	grofica	countess
1683	glasen	loud
1684	knjižnica	library
1685	zelen	green
1686	polico	shelf
1687	obsedenost	obsession
1688	zaliv	bay
1689	lastnina	property
1690	padle	feminine plural l-participle of pásti
1691	padejo	third-person plural present of pásti
1692	sovražiti	to hate
1693	dragulj	jewel
1694	mladost	youth
1695	stojimo	to cost
1696	nočeta	to want
1697	kokoš	hen
1698	matematika	mathematics
1699	steze	path
1700	žrebec	stallion
1701	molčati	to be silent, to not speak
1702	črnilo	ink
1703	očesu	eye
1704	nuna	nun, sister
1705	skrivnosten	mysterious
1706	lok	bow
1707	francoz	Frenchman
1708	device	virgin
1709	vodič	guide
1710	mafija	mafia
1711	sneti	to take off, remove
1712	raca	duck
1713	zvezdnik	star
1714	puščava	desert
1715	streha	roof
1716	čustven	emotional
1717	modi	testicle
1718	najsrečnejši	superlative degree of srẹ́čen
1719	jejte	to eat
1720	gostitelj	host
1721	obesiti	to hang, to cause to be suspended
1722	tekočina	fluid, liquid
1723	krili	skirt
1724	vihar	storm
1725	avgust	August
1726	koledar	calendar
1727	objaviti	to proclaim, to make public
1728	staviti	to bet
1729	menih	monk
1730	zidov	wall
1731	redek	rare, uncommon, infrequent
1732	megla	fog, mist
1733	december	December
1734	svak	brother-in-law
1735	palača	palace
1736	najvišji	superlative degree of visȍk: the highest, the tallest
1737	rek	speech
1738	sod	barrel
1739	portret	portrait
1740	lobanja	skull
1741	kosov	piece
1742	posoda	dish, plate
1743	italijanski	Italian
1744	očim	stepfather
1745	zažgati	to burn
1746	sreda	Wednesday
1747	stojite	to cost
1748	proda	pebbles
1749	november	November
1750	radovednost	curiosity
1751	dobo	accusative/instrumental singular of dóba
1752	roža	flower
1753	rastlina	plant
1754	muha	fly
1755	denarnica	wallet
1756	ropar	robber
1757	dvomiti	to doubt
1758	radost	joy
1759	puran	turkey
1760	veleposlanik	ambassador
1761	smodnik	gunpowder
1762	kaplja	drop
1763	uniforma	uniform
1764	zore	dawn
1765	žaba	frog
1766	pastir	shepherd
1767	zastava	flag
1768	praporščak	ensign
1769	rus	Russian
1770	sokol	falcon
1771	lonec	pot
1772	stena	rock wall
1773	umoriti	to murder
1774	podrobnost	detail
1775	liga	league
1776	ironija	irony
1777	usluga	favour
1778	pujs	pig
1779	boleti	to hurt, to ache, to cause pain
1780	vpiti	to shout, to yell, to scream
1781	zgrešiti	to miss
1782	peči	to bake
1783	spol	sex, gender
1784	majorka	major
1785	bega	genitive singular
1786	predvideti	to predict
1787	krona	crown
1788	trikotnik	triangle
1789	vogal	corner
1790	pi	pi
1791	čistiti	to clean
1792	pogoj	condition
1793	veverica	squirrel
1794	štirideset	forty
1795	jesen	autumn, fall
1796	izgovoriti	to pronounce
1797	kradla	masculine dual l-participle
1798	odra	genitive singular
1799	inštitut	institute
1800	zbirka	collection
1801	biser	pearl
1802	balet	ballet
1803	smeje	to laugh
1804	brca	kick
1805	želeti	to wish
1806	domišljija	imagination
1807	izmena	shift
1808	zobozdravnik	dentist
1809	ovratnik	collar
1810	obala	coast; shore
1811	gos	goose
1812	magnet	magnet
1813	zgodovinski	historical
1814	greben	ridge
1815	jelen	deer
1816	podobe	image
1817	umiti	to wash
1818	kmetija	farm
1819	zlat	gold, golden
1820	jadra	sail
1821	dalj	comparative degree of dáleč
1822	pravilen	correct, right, proper
1823	trdnjava	fortress
1824	hriba	genitive singular
1825	jarek	ditch
1826	molk	silence
1827	mesar	butcher
1828	zadovoljiti	to satisfy
1829	orgazem	orgasm
1830	klešče	pliers
1831	medvedka	female bear
1832	lakota	hunger
1833	srečnejši	comparative degree of srẹ́čen
1834	spodoben	decent
1835	lisica	fox
1836	barka	boat
1837	jagnje	lamb
1838	kazati	to show
1839	metulj	butterfly
1840	veje	branch
1841	krivec	billhook
1842	pofukan	past passive participle of pofȗkati
1843	najmlajši	superlative degree of mlȃd
1844	žica	wire
1845	daljši	comparative degree of dȏlg
1846	mah	moss
1847	trinajst	thirteen
1848	upati	to hope
1849	brazgotina	scar
1850	najmanjši	superlative degree of mȃjhen
1851	šestnajst	sixteen
1852	spominjati	to remember
1853	vulkan	volcano
1854	slikar	painter
1855	usnje	leather
1856	licu	cheek
1857	skrivne	clandestine
1858	marec	March
1859	kislina	acid
1860	dolina	valley
1861	sel	messenger
1862	kristjan	Christian
1863	črk	letter
1864	jogurt	yoghurt
1865	ovca	sheep, ewe
1866	poskušati	to try, attempt
1867	očem	eye
1868	paradižnik	tomato
1869	demokracija	democracy
1870	angleška	masculine nominative/accusative dual
1871	grozdje	raceme, cluster, particularly of grapes, thus grape
1872	mrzel	cold
1873	vnukinja	granddaughter
1874	vilice	fork
1875	talec	hostage
1876	jeklo	steel
1877	irski	Irish
1878	možen	possible
1879	padalo	parachute
1880	pravljica	fairy tale
1881	sanjati	to dream
1882	kita	plait, braid
1883	solza	tear, teardrop
1884	biološki	biological
1885	komet	comet
1886	nižji	comparative degree of nízək: lower
1887	krema	cream
1888	porod	birth
1889	stezo	path
1890	veriga	chain
1891	mamilo	drug
1892	vsebina	content
1893	dre	to skin, to flay
1894	prehlad	cold
1895	nit	thread
1896	krzno	fur
1897	nemogoč	impossible
1898	peg	genitive dual/plural of pega
1899	izpeljati	to derive
1900	varnega	masculine/neuter genitive singular of várən
1901	skodelica	cup
1902	zrel	ripe, mature
1903	nemec	German
1904	kitajec	Chinese, Chinaman
1905	želva	turtle, tortoise
1906	dude	bagpipes
1907	irec	Irishman
1908	zanka	snare
1909	post	fast
1910	lastnost	property, quality, characteristic, attribute
1911	ključavnica	lock
1912	domovina	homeland
1913	bled	pale
1914	padem	first-person singular present of pásti
1915	jemali	to take
1916	okusen	tasty
1917	krst	baptism
1918	vozel	knot
1919	sidro	anchor
1920	zoro	dawn
1921	redke	rare, uncommon, infrequent
1922	najhitreje	superlative degree of hítro
1923	grom	thunder
1924	zlomilo	neuter singular l-participle of zlomīti
1925	plaža	beach
1926	rimski	Roman
1927	pravičen	just, fair
1928	zadržan	reserved, restrained
1929	preproga	rug
1930	peč	oven
1931	kočija	coach
1932	kvadrat	square
1933	španski	Spanish
1934	roditi	to give birth
1935	plod	fruit
1936	kocka	die
1937	krč	spasm
1938	zakleniti	to lock
1939	nafta	oil
1940	snela	masculine dual l-participle
1941	pomembnejši	comparative degree of pomẹ̄mben
1942	podobi	image
1943	ograja	fence
1944	sposoditi	to borrow
1945	hlev	barn, cowshed
1946	preobrat	turning point
1947	najnovejši	superlative degree of nòv
1948	pingvin	penguin
1949	dežnik	umbrella
1950	kil	hernia
1951	konjenica	cavalry
1952	fin	fine, refined, high-class
1953	sova	owl
1954	igla	needle
1955	najtežji	superlative degree of téžek
1956	mladina	youth
1957	prisega	oath, vow
1958	italijan	Italian
1959	čolne	boat
1960	kelih	chalice
1961	zapore	prison
1962	predlagati	to suggest, to propose
1963	kupovati	to shop; to buy
1964	steza	path
1965	naraven	natural
1966	predel	to spin
1967	božanski	divine
1968	deska	board
1969	budalo	fool
1970	februar	February
1971	temen	dark
1972	skalpel	scalpel
1973	izpuščaj	rash
1974	črka	letter
1975	angleščina	English
1976	otročji	childish
1977	štirinajst	fourteen
1978	hribe	accusative plural of hríb
1979	stiska	distress, anguish
1980	irsko	Irish
1981	deževati	to rain
1982	dvojček	twin
1983	mladič	young animal
1984	kugo	bubonic plague
1985	vice	purgatory
1986	republika	republic
1987	kradli	masculine plural l-participle
1988	krsta	coffin
1989	imenovati	to name
1990	segel	masculine singular l-participle of sẹ́či
1991	mehur	bladder
1992	parlament	parliament
1993	prestolu	throne
1994	kamin	fireplace
1995	načelo	principle
1996	vladati	to rule, to reign, to govern
1997	penisa	penis
1998	sekira	axe
1999	plesom	dance
2000	kozel	goat
2001	drva	firewood
2002	jahati	to ride
2003	filozofija	philosophy
2004	vzpon	rise, ascent
2005	sperma	sperm, semen
2006	pajka	spider
2007	prtljaga	luggage
2008	jezikov	tongue
2009	medicina	medicine
2010	hrošč	beetle
2011	nočjo	night, nighttime
2012	govedina	beef
2013	mačeha	stepmother
2014	stotnica	captain
2015	gravitacija	gravity, gravitation
2016	repa	tail
2017	pornografijo	pornography
2018	poper	pepper
2019	oznaka	mark
2020	oreh	nut
2021	cesarstvo	empire
2022	suženjstvo	slavery
2023	polica	shelf
2024	homoseksualec	homosexual
2025	amulet	amulet
2026	govoru	speech
2027	esej	essay
2028	grah	pea
2029	mešati	to mix
2030	grški	Greek
2031	izklopiti	to switch off, to turn off, to disable
2032	oblake	cloud
2033	lica	cheek
2034	širok	broad, wide
2035	januar	January
2036	obesi	second-person singular imperative of obẹ́siti
2037	čebela	bee
2038	invazija	invasion
2039	cona	zone, area
2040	smrtonosen	lethal, deadly
2041	nlp	abbreviation of neznani leteči predmet
2042	zdravica	toast
2043	por	leek
2044	izvijač	screwdriver
2045	bič	whip
2046	očiten	obvious, apparent, evident
2047	zora	dawn
2048	ljubeč	present active participle of ljubīti
2049	vrč	jug
2050	potok	stream
2051	sneli	masculine plural l-participle
2052	korenje	carrot
2053	vagina	vagina
2054	krajši	comparative degree of krátek
2055	kovač	smith
2056	veleposlaništvo	embassy
2057	študirati	to study
2058	golob	pigeon
2059	kakovost	quality
2060	kopje	javelin
2061	fizika	physics
2062	revna	masculine nominative/accusative dual
2063	spretnost	skill
2064	strupen	toxic
2065	krvaveti	to bleed
2066	primem	first-person singular present of prijeti
2067	akvarij	aquarium
2068	pohlepen	avaricious, greedy
2069	varnejši	comparative degree of váren
2070	dejavnost	activity
2071	kemija	chemistry
2072	divizija	division
2073	sedemnajst	seventeen
2074	razstava	exposition, exhibition
2075	modo	testicle
2076	grb	coat of arms
2077	slanina	bacon
2078	neposreden	direct
2079	potrpežljivost	patience
2080	stopnišče	staircase
2081	okrogla	masculine nominative/accusative dual
2082	petelin	cock
2083	musliman	Muslim
2084	koruza	maize
2085	vesoljec	astronaut
2086	akademija	academy
2087	oporoka	will
2088	depresija	depression
2089	izvir	spring
2090	gripa	flu, influenza
2091	zaspan	sleepy
2092	grozljiv	scary
2093	objeti	to hug
2094	vosek	wax
2095	letali	airplane
2096	zelje	cabbage
2097	apokalipsa	apocalypse
2098	kapsula	capsule
2099	nadlegovati	to disturb, to bother
2100	ostre	sharp
2101	zbirati	to collect
2102	komolec	elbow
2103	repom	tail
2104	ostri	sharp
2105	struktura	structure
2106	rakun	raccoon
2107	vrtnica	rose
2108	dinozaver	dinosaur
2109	meriti	to measure
2110	osemnajst	eighteen
2111	čustvo	emotion, feeling
2112	dogajati	to happen
2113	netopir	bat
2114	blede	to talk confusedly because of a sickness
2115	desetletje	decade
2116	pravičnost	justice, fairness
2117	doživeti	to experience
2118	najdražji	superlative degree of drȃg
2119	kitara	guitar
2120	zet	son-in-law
2121	pajki	spider
2122	soda	barrel
2123	kura	hen
2124	sedlo	saddle
2125	grško	Greek
2126	živahen	lively
2127	dvojka	two
2128	kovinski	metal
2129	ščurek	cockroach
2130	klobasa	sausage
2131	platno	canvas
2132	črevo	intestine
2133	evropski	European
2134	svinec	lead
2135	svetilnik	lighthouse
2136	ravnateljica	headmistress
2137	beton	concrete
2138	avtocesta	highway, motorway, freeway
2139	govedo	cattle, cow, bovine
2140	žetev	harvest
2141	limone	lemon
2142	tast	father-in-law
2143	zenice	genitive singular
2144	zvon	a large bell
2145	džungla	jungle
2146	zagnati	to launch, start, set in motion
2147	strasten	passionate
2148	zvezek	notebook
2149	siv	grey
2150	jezike	tongue
2151	kanjon	canyon
2152	indijski	Indian
2153	sesalec	mammal
2154	oltar	altar
2155	govore	speech
2156	pripeti	to fix, to fasten, to attach
2157	pena	foam
2158	jeva	to eat
2159	rokavica	glove
2160	posameznik	individual
2161	devico	virgin
2162	žari	urn
2163	panj	beehive
2164	govno	shit
2165	kuščar	lizard
2166	pic	pizza
2167	zverina	beast
2168	žebelj	nail
2169	mesti	place, location
2170	polkovnica	colonel
2171	kavarna	café
2172	zajci	hare, rabbit
2173	stegna	trail for driving cattle to pasture
2174	meglica	nebula
2175	tašča	mother-in-law
2176	srati	to shit
2177	maša	mass
2178	filozof	philosopher
2179	požig	arson
2180	maha	moss
2181	jam	cave
2182	tekač	runner
2183	groziti	to threaten
2184	počasno	slowly
2185	bas	bass
2186	rezal	masculine singular l-participle of rẹ́zati
2187	dimnik	chimney
2188	kurec	dick, cock, prick
2189	premog	coal
2190	terorizmu	dative/locative singular of terorizem
2191	zadal	masculine singular l-participle of zadati
2192	šunka	ham
2193	plaz	avalanche
2194	znoj	sweat
2195	odeja	blanket
2196	slovar	dictionary
2197	smetana	cream
2198	mejah	border, boundary
2199	ločimo	to separate
2200	kupa	beaker
2201	turist	tourist
2202	uran	uranium
2203	sode	barrel
2204	starko	old woman
2205	kislo	feminine accusative/instrumental singular
2206	jejmo	to eat
2207	noht	nail
2208	mula	mule
2209	svakinja	sister-in-law
2210	ser	vulture of the genus Gypaetus
2211	zaljubiti	to fall in love
2212	sekunda	second
2213	pipa	tap, faucet
2214	un	that
2215	masa	mass
2216	gnil	rotten
2217	begunec	refugee
2218	delfin	dolphin
2219	religija	religion
2220	žaga	saw
2221	dres	tracksuit
2222	francozinja	Frenchwoman
2223	govorom	speech
2224	nepredvidljiv	unpredictable
2225	poudariti	to emphasize
2226	globina	depth
2227	legel	masculine singular l-participle of lẹ́či
2228	ogroziti	to threaten, to endanger, to jeopardise
2229	kilo	hernia
2230	poslopje	building
2231	bober	beaver
2232	armada	army
2233	česen	garlic
2234	vklopiti	to switch on, to turn on, to enable
2235	legla	masculine dual l-participle
2236	rumen	yellow
2237	pornografija	pornography
2238	cigareta	cigarette
2239	buča	pumpkin, squash
2240	sveča	candle
2241	ščita	shield
2242	dlaka	hair
2243	pločnik	pavement; sidewalk
2244	nosilec	carrier
2245	meta	mint
2246	rebro	rib
2247	ozko	feminine accusative/instrumental singular
2248	jejo	to eat
2249	zdravstvo	health care
2250	krt	mole
2251	zadnjica	butt, buttocks
2252	vijak	screw
2253	melodija	melody
2254	hotelo	to want
2255	sablja	sabre
2256	kljun	beak
2257	sultan	sultan
2258	mišica	muscle
2259	padati	to fall, to drop
2260	poljsko	Polish
2261	škorpijon	scorpion
2262	slap	waterfall
2263	tris	three of a kind
2264	zvitek	scroll
2265	titan	titanium
2266	zajce	hare, rabbit
2267	tesen	narrow
2268	petke	Friday
2269	sad	result, outcome
2270	oblakih	cloud
2271	klima	climate
2272	fakulteta	college; faculty
2273	č	The name of the Latin script letter Č / č
2274	glavnik	comb
2275	trajekt	ferry
2276	ekonomija	economics
2277	zaseben	private
2278	oblakov	cloud
2279	rjav	brown
2280	črkovati	to spell
2281	pofukati	to fuck
2282	jadro	sail
2283	definicija	definition
2284	rezati	to cut
2285	žabo	frog
2286	aligator	alligator
2287	podlasica	least weasel
2288	moriti	to kill
2289	švicarski	Swiss
2290	paranoja	paranoia
2291	ločim	to separate
2292	atom	atom
2293	risba	drawing
2294	funt	pound
2295	jebiga	fuck it
2296	zoba	genitive singular
2297	apokalipso	apocalypse
2298	tresti	to shake
2299	dolžina	length
2300	bližnjica	shortcut
2301	vstaviti	to insert, to put
2302	popek	navel
2303	ledvica	kidney
2304	pajkov	spider
2305	plenilec	predator
2306	igel	genitive dual/plural of ȋgla
2307	veja	branch
2308	iskra	spark
2309	mlin	mill
2310	čik	quid
2311	brskati	dig, search through
2312	krojač	tailor
2313	klasičen	classical
2314	proga	stripe
2315	fukati	to fuck
2316	mej	border, boundary
2317	brihten	bright
2318	kile	hernia
2319	evolucija	evolution
2320	klošar	tramp, vagrant
2321	bran	defense
2322	plesen	mold
2323	azil	asylum
2324	artefakt	artifact
2325	boben	drum
2326	medalja	medal
2327	vojščak	warrior
2328	menjati	to exchange
2329	telesi	body
2330	travnik	meadow
2331	zavesa	curtain
2332	okostje	skeleton
2333	rokav	sleeve
2334	veni	to wither, to fade
2335	mil	kind
2336	os	axis
2337	štor	stump
2338	pornografije	pornography
2339	reber	rib
2340	grbi	dative/locative singular
2341	deblo	trunk
2342	islam	Islam
2343	risati	to draw
2344	stojiva	to cost
2345	jabolčni	apple
2346	kazalec	index finger, forefinger
2347	površina	surface
2348	prha	shower
2349	sodu	barrel
2350	bledi	to talk confusedly because of a sickness
2351	ženami	wife
2352	švedsko	Swedish
2353	sadež	fruit
2354	grm	bush
2355	atomska	masculine nominative/accusative dual
2356	nadškof	archbishop
2357	svinca	lead
2358	grozljivka	horror movie
2359	biki	bull
2360	grk	Greek
2361	toplota	warmth
2362	joga	yoga
2363	poplava	flood
2364	hrbtenica	spine, backbone
2365	šestdeset	sixty
2366	oseben	personal
2367	puma	puma, mountain lion
2368	frekvenca	frequency
2369	liter	litre
2370	borka	fighter
2371	polbrat	half brother
2372	puščati	to leak, to trickle, to seep
2373	slina	saliva
2374	škorenj	boot
2375	bombaž	cotton
2376	ananas	pineapple
2377	torka	Tuesday
2378	vojakinja	soldier
2379	siru	cheese
2380	genocid	genocide
2381	brisača	towel
2382	škotski	Scottish
2383	peresa	feather
2384	kriti	to cover
2385	ugrizniti	to bite
2386	piščančji	chicken
2387	čebula	onion
2388	padi	second-person singular imperative of pásti
2389	kenta	straight
2390	droben	small, tiny
2391	poljski	Polish
2392	bogatejši	comparative degree of bogàt
2393	vljudnost	politeness
2394	hvaliti	to praise
2395	vlake	train
2396	ud	limb
2397	dirkač	racer
2398	žuželka	insect
2399	skleda	bowl
2400	okrogel	round
2401	obiskovati	to visit
2402	najbogatejši	superlative degree of bogàt
2403	piramida	pyramid
2404	žara	urn
2405	moko	flour
2406	vogel	alternative form of ọ̑gəł
2407	testo	dough
2408	repu	tail
2409	losos	salmon
2410	predvidljiv	predictable
2411	bizgec	fool
2412	apokalipse	apocalypse
2413	razsodba	verdict, sentence
2414	košarka	basketball
2415	vrana	crow
2416	paradoks	paradox
2417	vegetarijanec	vegetarian
2418	džez	jazz
2419	pomembnost	importance
2420	leči	to lie down
2421	pogoltniti	to swallow
2422	dihur	polecat
2423	mavrica	rainbow
2424	neodvisen	independent
2425	kola	cola plant
2426	cesarica	empress
2427	asteroid	asteroid
2428	sirov	cheese
2429	snubitev	proposal
2430	svila	silk
2431	starke	old woman
2432	goreti	to burn
2433	zapornica	barrier
2434	književnost	literature
2435	hitrejše	comparative degree of hítro
2436	počiti	to pop, to explode
2437	moke	flour
2438	pokop	burial
2439	arabski	Arabian, Arabic
2440	stojita	to cost
2441	kateter	catheter
2442	alergija	allergy
2443	ljudski	human
2444	stregel	masculine singular l-participle of strẹ́či
2445	srede	Wednesday
2446	ločiš	to separate
2447	žic	wire
2448	vol	ox
2449	polž	snail
2450	arterija	artery
2451	krogi	nominative plural
2452	tona	ton
2453	pianist	pianist
2454	kapitalizem	capitalism
