rank	word	english
751	bienvenue	welcome
752	disparu	to disappear
753	protéger	to protect
754	utiliser	to use, to utilize
755	situation	situation
756	petits	small one
757	aurai	to have; to own; to possess; to get
758	connaissez	to know, to be familiar with
759	simplement	simply
760	scène	stage
761	sœur	sister
762	prête	ready
763	oncle	uncle
764	devriez	must, to have to, should
765	liste	list
766	soeur	nonstandard spelling of sœur
767	complètement	completely
768	dos	back
769	armée	army
770	paix	peace
771	battre	to beat; to defeat
772	crime	a category of severe offences within French law, comparable…
773	anniversaire	birthday
774	finir	to finish, end, complete
775	réussi	to manage to do something
776	agit	to act, to do
777	retourner	to turn over; to turn upside-down
778	sale	dirty
779	libre	free, at liberty
780	bouge	to move
781	contrôle	to check or examine
782	rappelle	to call again; to call back
783	arrêté	to stop, to come to a standstill; to halt, to stop from…
784	hôtel	mansion, town house, hotel
785	idiot	idiotic; stupid
786	okay	alternative spelling of OK
787	rencontré	to meet
788	restez	to stay
789	absolument	absolutely; totally; completely
790	mots	word
791	victime	victim
792	impression	an impression, the overall effect of something
793	décidé	to decide
794	sympa	nice; likeable
795	pars	to go away, leave, depart
796	fasse	to do
797	avion	aeroplane
798	bordel	brothel
799	habitude	habit
800	table	flat surface atop various objects
801	rouge	red
802	système	system
803	photos	photo
804	médecin	physician; doctor
805	seras	to be
806	bateau	a vessel of any size, a ship or boat
807	stupide	stupid
808	faim	hunger
809	autour	around
810	fond	back
811	surprise	surprised
812	croyez	to believe
813	devais	must, to have to, should
814	ligne	line
815	porter	to carry
816	imagine	to imagine
817	colère	anger, rage
818	clair	clearly
819	seront	to be
820	savait	to know
821	balle	ball
822	gagné	to win
823	or	yet, however, now, that said, as it happens
824	hors	outside
825	magnifique	magnificent, splendid, superb
826	risque	risk
827	terminé	to end; to finish; to terminate
828	su	sur
829	heureuse	happy
830	mission	mission
831	jolie	pretty; cute
832	parlez	second-person plural present indicative/imperative of parler
833	présent	present
834	sorti	to exit, go out, come out
835	cadeau	present, gift
836	expliquer	to explain
837	volé	to fly through the air
838	plusieurs	several, many, a lot
839	gauche	left
840	ferait	to do
841	neuf	nine
842	ouvre	to open
843	disais	to say, to tell
844	dedans	towards the inside; inwardly; internally
845	disent	to say, to tell
846	pouvons	can, to be able to
847	allez-y	go ahead; go on
848	suivre	to follow
849	pourra	can, to be able to
850	inspecteur	inspector
851	réponse	response, answer, reply
852	lumière	light
853	pieds	foot
854	pote	mate, buddy
855	montre	to show
856	pied	foot
857	marcher	to walk
858	auras	to have; to own; to possess; to get
859	envoyer	to send
860	vraie	true
861	espèce	type, sort, kind
862	doivent	must, to have to, should
863	allô	hello
864	pareil	the same; alike
865	soleil	sun
866	camp	campness; An affected, exaggerated or intentionally…
867	fallait	to need, have to, to be necessary
868	coin	wedge, cornerpiece
869	ignore	to ignore
870	moitié	half
871	selon	according to; whichever applies; depending on
872	tenir	to have; to hold
873	grosse	big, thick, fat
874	vouloir	to want, wish, desire
875	vieille	old
876	devenu	to become
877	continuer	to continue
878	rend	to return, to restore, to give back
879	sortie	feminine singular of sorti
880	recherche	research
881	arrière	far, far away
882	lire	to read
883	doucement	softly
884	joli	pretty; cute
885	avance	to advance, to go forward
886	exact	exact; precise
887	disait	to say, to tell
888	club	club
889	arrivée	arrival
890	tue	to kill
891	laquelle	which, that, whom
892	poser	to stop carrying, to put down
893	chaud	warm, hot
894	aimé	to love
895	tom	acronym of territoire d'outre-mer
896	professeur	teacher
897	quitter	to leave, to quit
898	loi	law
899	tueur	killer
900	flics	police officer; copper; pig; rozzer
901	connaître	to know, to be familiar with
902	lettre	letter
903	forme	shape
904	connaît	to know, to be familiar with
905	conseil	piece of advice
906	bar	bass
907	normal	okay, alright
908	danger	jeopardy
909	dangereux	dangerous
910	folle	mad, crazy
911	jure	to swear
912	tiré	to draw, drag, pull
913	essaye	to test, to try on
914	bonnes	good
915	offre	to offer; to provide
916	but	to drink
917	froid	cold
918	prêts	ready
919	tranquille	calm, quiet, tranquil, still, peaceful, serene
920	gamin	kid
921	classe	class, type, group
922	joué	to play
923	poste	post office
924	con	cunt, pussy
925	attaque	to attack
926	boîte	box
927	enquête	inquest, investigation, examination
928	visite	visit
929	juge	judge
930	moi-même	myself
931	bord	border, edge, limit; boundary
932	debout	standing, stood up, upright
933	envoie	to send
934	preuve	evidence, proof
935	oublier	to forget
936	bons	good
937	vivant	to live
938	ciel	sky
939	lu	to read
940	touche	to touch
941	aimer	to love
942	télé	TV, telly
943	met	to put; to place
944	écouter	to listen
945	serez	to be
946	pourtant	however, yet
947	change	to exchange
948	triste	sad
949	droite	right
950	gueule	gullet, snout, face
951	tombe	to fall
952	sentir	to smell
953	ouvrir	to open
954	travers	outside
955	santé	health
956	dossier	back of furniture, to rest the sitter's back on
