rank	word	english	ipa
389	tahtnud	to want	/ˈtɑhtnud̥/
390	panna	to put, to place, to set	/ˈpɑnːɑ/
391	mehed	man	/ˈmehed̥/
392	üksi	Without other people	/ˈyksi/
393	iganes	whatever, any, ever	/ˈiɡ̊ɑnes/
394	issand	Said in supplication, oh my God!	/ˈisːɑnd̥/
395	tohi	to be allowed to	/ˈtohi/
396	saama	to get, to receive	/ˈsɑːmɑ/
397	temast	he/she	/ˈtemɑst/
398	veidi	slightly, a little	/ˈvei̯d̥i/
399	eile	yesterday	/ˈei̯le/
400	lugu	tale, story	/ˈluɡ̊u/
401	võimalus	chance	/ˈvɤi̯mɑlus/
402	lõpuks	finally	/ˈlɤpuks/
403	oleksid	to be	/ˈoleksid̥/
404	aja	An endless and unlimited duration with hours, days, years…	/ˈɑjɑ/
405	tehtud	to do	/tˈehtud̥/
406	võibolla	alternative form of võib-olla	/vˈɤi̯b̥ˈolːɑ/
407	anda	to give	/ˈɑnd̥ɑ/
408	laps	child, kid	/lɑps/
409	proua	ma'am, Mrs	/prou̯ɑ̯/
410	sealt	from there, thence	/seɑ̯lt/
411	viimane	last, final	/ˈviːmɑne/
412	vabandage	excuse me, pardon me	/ˈvɑb̥ɑnd̥ɑɡ̊e/
413	vend	brother	/vend̥/
414	jääda	to stay, to remain	/ˈjæːd̥ɑ/
415	muretse	to worry	/ˈmuretse/
416	probleem	problem	/ˈprob̥leːm/
417	inimene	human being	/ˈinimene/
418	sees	inside, in	/seːs/
419	hommikul	morning	/ˈhomːikul/
420	hakkab	to start, begin	/ˈhɑkːɑb̥/
421	mõte	thought, idea	/ˈmɤte/
422	täis	full	/tæi̯s/
423	muud	other	/muːd̥/
424	usun	to believe, to have faith in something	/ˈusun/
425	ringi	about, around, round	/ˈriŋɡ̊i/
426	tunned	to feel	/ˈtunːed̥/
427	kodus	home	/ˈkod̥us/
428	annan	to give	/ˈɑnːɑn/
429	kapten	captain	/ˈkɑpten/
430	tulid	to come	/ˈtulid̥/
431	sõna	word	/ˈsɤnɑ/
432	varsti	soon	/ˈvɑrsti/
433	läheme	to go	/ˈlæheme/
434	tänu	due to, thanks to	/ˈtænu/
435	hetk	moment	/hetk/
436	niimoodi	so, this way, that way	/nˈiːmˈoːd̥i/
437	meiega	we	/ˈmei̯e̯ɡ̊ɑ/
438	teise	second	/ˈtei̯se/
439	umbes	about, approximately	/ˈumb̥es/
440	tuled	fire	/ˈtuled̥/
441	järgmine	Immediately following something	/ˈjærɡ̊mine/
442	nime	name	/ˈnime/
443	halb	bad	/hɑlb̥/
444	pisut	slightly, a little	/ˈpisut/
445	otse	straight	/ˈotse/
446	mööda	by, past	/ˈmøːd̥ɑ/
447	teiega	you	/ˈtei̯e̯ɡ̊ɑ/
448	üsna	quite	/ˈysnɑ/
449	teised	second	/ˈtei̯sed̥/
450	lasta	to let, to allow, to permit	/ˈlɑstɑ/
451	lahe	cool, awesome	/ˈlɑhe/
452	tähtis	important	/tˈæhtis/
453	mõni	some	/ˈmɤni/
454	hull	crazy, mad	/hulː/
455	armas	dear, beloved	/ˈɑrmɑs/
456	tööle	work	/ˈtøːle/
457	meest	man	/meːst/
458	rääkinud	to talk, to speak	/ˈræːkinud̥/
459	neli	four	/ˈneli/
460	juhul	leader	/ˈjuhul/
461	päeval	day	/ˈpæe̯vɑl/
462	politsei	police	/ˈpolitsei̯/
463	otsa	tip, point	/ˈotsɑ/
464	too	that	/ˈtoː/
465	kellegi	someone, somebody	/ˈkelːeɡ̊i/
466	mehe	man	/ˈmehe/
467	uue	new	/uːe̯/
468	vaadata	to look, to look at, to watch	/ˈvɑːd̥ɑtɑ/
469	räägib	to talk, to speak	/ˈræːɡ̊ib̥/
470	ütlema	to say	/ˈytlemɑ/
471	tundi	hour	/ˈtund̥i/
472	rääkis	to talk, to speak	/rˈæːkis/
473	näeb	to see	/næe̯b̥/
474	linna	city	/ˈlinːɑ/
475	saavad	to get, to receive	/ˈsɑːvɑd̥/
476	õnnelik	happy	/ˈɤnˑelik/
477	saate	to get, to receive	/ˈsɑːte/
478	igal	any	/ˈiɡ̊ɑl/
479	olevat	to be	/ˈolevɑt/
480	aita	to assist, to help	/ˈɑi̯tɑ/
481	ühel	one	/ˈyhel/
482	õde	sister	/ˈɤd̥e/
483	meist	we	/mei̯st/
484	kutt	dude, guy, fellow	/ˈkutʲː/
485	maa	earth	/ˈmɑː/
486	tulnud	to come	/ˈtulnud̥/
487	lihtne	simple, easy	/ˈlihtne/
488	hetkel	at the moment, currently, presently, right now	/ˈhetkel/
489	kuigi	very	/ˈkui̯ɡ̊i/
490	hakka	to start, begin	/ˈhɑkːɑ/
491	jooksul	during	/ˈjoːksul/
492	kahe	two	/ˈkɑhe/
493	ühte	one	/ˈyhte/
494	niisiis	hence, so	/ˈniːˌsiːs/
495	süüa	to eat	/syːɑ̯/
496	teete	to do	/ˈteːte/
497	räägime	to talk, to speak	/ˈræːɡ̊ime/
498	teevad	to do	/ˈteːvɑd̥/
499	saaksin	to get, to receive	/ˈsɑːksin/
500	võtab	to take	/ˈvɤtɑb̥/
501	andis	to give	/ˈɑnʲd̥is/
502	vale	false	/ˈvɑle/
503	tahtis	to want	/ˈtɑhtis/
504	nendega	these, those	/ˈnend̥eɡ̊ɑ/
505	võttis	to take	/vˈɤtːis/
506	teel	road, way	/teːl/
507	miski	something	/ˈmiski/
508	tubli	good, fine, fair	/ˈtub̥li/
509	ööd	night	/øːd̥/
510	millega	what	/ˈmilːeɡ̊ɑ/
511	käsi	hand	/ˈkæsi/
512	siiski	anyway, after all, despite that	/ˈsiːski/
513	hommikust	morning	/ˈhomːikust/
514	teeks	road, way	/teːks/
515	tõeline	real, actual	/ˈtɤe̯line/
516	küsimus	question	/ˈkysimus/
517	naljakas	funny	/ˈnɑljɑkɑs/
518	ükskõik	whatever	/ˈykskɤi̯k/
519	naise	woman	/ˈnɑi̯se/
520	elada	to live	/ˈelɑd̥ɑ/
521	loomulikult	naturally	/ˈloːmulikult/
522	olime	to be	/ˈolime/
523	suure	large, big	/ˈsuːre/
524	nemad	they	/ˈnemɑd̥/
525	rahu	peace	/ˈrɑhu/
526	väärt	worthy, valuable	/ˈvæːrt/
527	preili	miss, an unmarried woman	/ˈprei̯li/
528	rääkisin	to talk, to speak	/ˈræːkisin/
529	mõne	some	/ˈmɤne/
530	jumala	very, really	/ˈjumɑlɑ/
531	vaatama	to look, to look at, to watch	/ˈvɑːtˑɑmɑ/
532	saime	to get, to receive	/ˈsɑi̯me/
533	võite	to be able, can, to have the ability to do something	/ˈvɤi̯te/
534	kardan	to be afraid, to fear	/ˈkɑrd̥ɑn/
535	kuus	six	/ˈkuːs/
536	võivad	to be able, can, to have the ability to do something	/ˈvɤi̯vɑd̥/
537	olge	to be	/ˈolɡ̊e/
538	doktor	doctor	/ˈd̥oktor/
539	tulemast	to come	/ˈtulemɑst/
540	oodata	to wait, await	/ˈoːd̥ɑtɑ/
541	võtma	to take	/ˈvɤtmɑ/
542	uut	new	/uːt/
543	teadma	to know	/ˈteɑ̯d̥mɑ/
544	relv	weapon	/relv/
