rank	word	english	ipa
3077	netīro	dirty	/ˈnetiːruo/
3078	vēsts	message, piece of news	/ˈʋæːsts/
3079	sirdis	heart	/ˈsirdis/
3080	pusnakts	midnight	[ˈpusnakts]
3081	slavu	fame, renown	/ˈslaʋu/
3082	daikts	tool, instrument; also, thing	[ˈdaîkt͡s]
3083	manta	property	/ˈmanta/
3084	skaidrībā	clearness	/ˈskaidriːbaː/
3085	izpildīt	to perform, to execute, to carry out	/ˈizpilldiːt/
3086	tualete	dress, outfit, dressing style	/ˈtualete/
3087	nezaudē	to not lose; negative form of zaudēt	/ˈnezaudeː/
3088	atrodam	to find	/ˈatruodam/
3089	krēslā	chair	/ˈkræːslaː/
3090	sabiedrībā	society	/ˈsabiedriːbaː/
3091	četrdesmit	forty	/ˈt͡ʃetrdesmit/
3092	darbinieks	employee; clerk; official	/ˈdarbinieks/
3093	silts	warm	[sīlts]
3094	nedabūsi	to not get, to not obtain, to not receive; negative form of…	/ˈnedabuːsi/
3095	seržants	sergeant	/ˈsærʒants/
3096	balle	ball	/ˈballe/
3097	sapņos	dream	/ˈsapɲuos/
3098	kļuvu	to become	/ˈkʎuʋu/
3099	zeķes	sock	/ˈzeces/
3100	garšu	taste	/ˈɡarʃu/
3101	arlabvakaru	have a good evening; alternative form of arlabvakar	/ˈarlabʋakaru/
3102	kļūšu	to become	/ˈkʎuːʃu/
3103	jāaiziet	to leave, to go away, to escape	/ˈjaːaiziet/
3104	notikumi	event, happening, occurrence, incident	/ˈnuotikumi/
3105	dzinēja	motor, engine	/ˈdzineːja/
3106	ceļi	road, way	/ˈt͡seʎi/
3107	dūmi	smoke	/ˈduːmi/
3108	augsta	high, tall	/ˈauɡsta/
3109	meloja	to lie, to tell lies	/ˈmæloja/
3110	dievi	god	/ˈdieʋi/
3111	stāstus	story	/ˈstaːstus/
3112	atkarīga	dependent	/ˈatkariːɡa/
3113	vācijas	genitive singular of Vācija	/ˈʋaːt͡sijas/
3114	prāva	large, big, sizeable, considerable	/ˈpraːʋa/
3115	zivi	fish	/ˈziʋi/
3116	kakla	neck	/ˈkakla/
3117	līdzēt	to help	[ɫīːdzɛ̂ːt]
3118	angliju	accusative/instrumental singular of Anglija	/ˈaŋɡliju/
3119	būtne	being, organism, creature	/ˈbuːtne/
3120	četrām	four	/ˈt͡ʃetraːm/
3121	nesapratu	to not understand; negative form of saprast	/ˈnesapratu/
3122	atpūtas	rest, break	/ˈatpuːtas/
3123	negribēji	to not want; negative form of gribēt	/ˈneɡribeːji/
3124	pareizais	precise, exact, correct, accurate	/ˈpareizais/
3125	sola	bench	/ˈsuola/
3126	cukura	sugar	/ˈt͡sukura/
3127	putekļi	dust	/ˈputekʎi/
3128	resnais	thick	/ˈræsnais/
3129	ejot	to go, to walk	/ˈejuot/
3130	kontrole	control, checking, inspection	/ˈkontroːle/
3131	āmuru	hammer	/ˈaːmuru/
3132	virtuves	kitchen	/ˈʋirtuʋes/
3133	zaļie	green	/ˈzaʎie/
3134	vadība	leadership	/ˈʋadiːba/
3135	augstais	high, tall	/ˈauɡstais/
3136	skolotāju	teacher	/ˈskuoluotaːju/
3137	viegla	light, lightweight	/ˈʋieɡla/
3138	strādātu	to work	/ˈstraːdaːtu/
3139	kamerā	camera	/ˈkameraː/
3140	ticēja	to believe	/ˈtit͡seːja/
3141	prātam	mind	/ˈpraːtam/
3142	sirdij	heart	/ˈsirdij/
3143	lidosim	to fly	/ˈliduosim/
3144	zivju	fish	/ˈziʋju/
3145	tulkoja	to translate	/ˈtulkuoja/
3146	čūska	snake	[ˈt͡ʃūːska]
3147	jāmeklē	to search for, to look for	/ˈjaːmekleː/
3148	turpināšu	to continue, to go on doing, to not interrupt	/ˈturpinaːʃu/
3149	daudzām	many	/ˈdaudzaːm/
3150	cieta	solid	/ˈt͡sieta/
3151	jautrs	cheerful, merry, happy	[jàwtɾs]
3152	klusi	quiet, silent, quietly, silently; adverbial form of kluss	/ˈklusi/
3153	šokolāde	chocolate	/ˈʃokolaːde/
3154	pamata	base, basis, foundation	/ˈpamata/
3155	zirga	horse	/ˈzirɡa/
3156	ietekme	influence	/ˈietekme/
3157	vācieši	a German, a man from Germany	/ˈʋaːt͡sieʃi/
3158	pavasara	spring	/ˈpaʋasara/
3159	pirkstiem	finger, toe	/ˈpirkstiem/
3160	dzīvos	to live, to be alive	/ˈdziːʋuos/
3161	darbinieki	employee; clerk; official	/ˈdarbinieki/
3162	aizstāvi	to defend	/ˈaizstaːʋi/
3163	gulēju	to sleep, to be asleep	/ˈɡuleːju/
3164	muļķa	fool, stupid man	/ˈmuʎca/
3165	valoda	language	[valuôda]
3166	izcila	great, excellent, outstanding, brilliant	/ˈizt͡sila/
3167	vēlēšanos	wish, desire, longing, yearning	/ˈʋeːleːʃanuos/
3168	spēkos	force	/ˈspæːkuos/
3169	darījāt	to do	/ˈdariːjaːt/
3170	miega	sleep	/ˈmieɡa/
3171	humora	humor	/ˈhumoːra/
3172	virsnieks	officer	/ˈʋirsnieks/
3173	nestrādāju	first-person singular present/past indicative of nestrādāt	/ˈnestraːdaːju/
3174	kauli	bone	/ˈkauli/
3175	ugunsgrēks	fire; conflagration	/ˈuɡunsɡræːks/
3176	vaino	to find guilty, to blame, to attribute guilt to	/ˈʋaiːnuo/
3177	autors	author	/ˈautoːrs/
3178	varējāt	can; to be able to	/ˈʋareːjaːt/
3179	mirušu	having died; indefinite past active participle of mirt	/ˈmiruʃu/
3180	datora	computer	/ˈdatoːra/
3181	muļķe	fool, stupid woman	/ˈmuʎce/
3182	divās	two	/ˈdiʋaːs/
3183	nākamās	genitive singular feminine	/ˈnaːːkamaːs/
3184	dzīvojat	to live, to be alive	/ˈdziːʋuojat/
3185	varējām	can; to be able to	/ˈʋareːjaːm/
3186	neproti	to not know how, to not be able to; negative form of prast	/ˈnepruoti/
3187	brokastu	breakfast	/ˈbruokastu/
3188	neesot	to not be; negative form of būt	/ˈneesuot/
3189	piecpadsmit	fifteen	/ˈpiet͡spadsmit/
3190	pavēlu	to order, to command	/ˈpaʋæːlu/
3191	iesiet	to go, to walk	/ˈiesiet/
3192	stulbeni	stupid man	/ˈstullbæni/
3193	auksti	cold, coldly; adverbial form of auksts	/ˈauksti/
3194	vilku	wolf	/ˈʋilku/
3195	papīrs	paper	/ˈpapiːrs/
3196	guļamistabā	bedroom	/ˈɡuʎamistabaː/
3197	dzirdēja	to hear	/ˈdzirdeːja/
3198	kaila	naked, nude, bare	/ˈkaila/
3199	melna	black	/ˈmællna/
3200	līderis	leader	/ˈliːderis/
3201	vāja	weak	/ˈʋaːja/
3202	datums	date	/ˈdatums/
3203	domāta	thought; indefinite past passive participle of domāt	/ˈduomaːta/
3204	zaļais	green	/ˈzaʎais/
3205	ārprāts	madness, insanity	/ˈaːrpraːts/
3206	vilkt	to pull	/ˈʋilkt/
3207	nemelo	to not lie, to not tell lies; negative form of melot	/ˈnemæluo/
3208	pamosties	to wake up	/ˈpamuosties/
3209	cepumus	something roasted, fried, baked	/ˈt͡sæpumus/
3210	jumtu	roof	/ˈjumtu/
3211	asti	tail	/ˈasti/
3212	zaļā	green	/ˈzaʎaː/
3213	nerunāsim	to not speak, to not talk; negative form of runāt	/ˈnerunaːsim/
3214	mobilā	mobile	/ˈmobilaː/
3215	glāzes	glass	/ˈɡlaːzes/
3216	nemīl	to not love; negative form of mīlēt	/ˈnemiːl/
3217	zvaigzni	star	/z-ˈʋaiɡz-ni/
3218	septembris	the month of September	/ˈseptembris/
3219	dīvainu	strange, odd, unusual, surprising	/ˈdiːʋaiːnu/
3220	nebūsim	will not be; first-person plural future indicative of nebūt	/ˈnebuːsim/
3221	zaudējām	to lose	/ˈzaudeːjaːm/
3222	kauju	battle, fight	/ˈkauju/
3223	pateicību	gratitude, thankfulness	/ˈpateit͡siːbu/
3224	lepnumu	pride	/ˈlæpnumu/
3225	tuksnesī	desert	/ˈtuksnesiː/
3226	deja	dance	/ˈdeja/
3227	logi	window	/ˈluoɡi/
3228	čomi	a male friend, a buddy, a pal	/ˈt͡ʃomi/
3229	jokojat	to joke, to jest, to make fun of something	/ˈjuokuojat/
3230	burvīgs	charming, enchanting, magical	/ˈburʋiːɡs/
3231	putnus	bird	/ˈputnus/
3232	zaudēsi	to lose	/ˈzaudæːsi/
3233	bagāti	rich, richly, in a rich way; adverbial form of bagāts	/ˈbaɡaːti/
3234	redzama	which can or should be seen; indefinite present passive…	/ˈredzama/
3235	resns	thick	[ræsns]
3236	māksla	art	[ˈmâːksla]
3237	vīns	wine	[ˈvīːns]
3238	laulība	marriage, matrimony, wedlock	/ˈlauliːba/
3239	lūpām	lip	/ˈluːpaːm/
3240	kreisajā	left, left-side	/ˈkreisajaː/
3241	smarža	fragrance, aroma	/ˈsmarʒa/
3242	domājot	to think	/ˈduomaːjuot/
3243	svaru	weight	/ˈsʋaru/
3244	tukšu	empty	/ˈtukʃu/
3245	kapa	grave	/ˈkapa/
3246	zinātne	science	[zinâːtnɛ]
3247	melu	lie, falsehood, untruth	/ˈmælu/
3248	notikumu	event, happening, occurrence, incident	/ˈnuotikumu/
3249	ieslēgt	to switch on, to power up, to enable	/ˈieslæːɡt/
3250	vainot	to find guilty, to blame, to attribute guilt to	/ˈʋaiːnuot/
3251	lielākas	bigger, larger, greater; indefinite comparative degree of…	/ˈlielːaːːkas/
3252	kokiem	tree	/ˈkuokiem/
3253	lieliskas	great, wonderful expressing such characteristics	/ˈlielːiskas/
3254	zvēri	beast, animal	/z-ˈʋæːri/
3255	pamatā	base, basis, foundation	/ˈpamataː/
3256	pastu	mail, post	/ˈpastu/
3257	laimīgā	happy	/ˈlaimiːɡaː/
3258	zinājām	to know	/ˈzinaːjaːm/
3259	augsti	high, highly; adverbial form of augsts	/ˈauɡsti/
3260	labākajā	better; indefinite comparative degree of labs	/ˈlabaːːkajaː/
3261	vīrietim	man	/ˈʋiːrietim/
3262	rakstīja	to write by means of writing; to make, form letters with a…	/ˈrakstiːja/
3263	laikus	time, era	/ˈlaikus/
3264	mutes	mouth	/ˈmutes/
3265	glīta	pretty, handsome, neat, good-looking	/ˈɡliːta/
3266	liecināt	to attest to, to bear witness to, to testify to	/ˈliet͡sinaːt/
3267	lasījis	having read, having picked; indefinite past active…	/ˈlasiːjis/
3268	projektu	project	/ˈpro`jektu/
3269	skaistule	beautiful woman, beauty	/ˈskaistule/
3270	balva	prize, award	/ˈballʋa/
3271	gāze	gas, gaseous substance	[ɡāːze]
3272	karsta	hot	/ˈkarsta/
3273	raizes	concern, worry	/ˈraizes/
3274	ēna	shadow	[ǣːna]
3275	muzejs	museum	/ˈmuzejs/
3276	drudzis	fever	/ˈdrudzis/
3277	mācīt	to teach	[ˈmâːt͡sîːt]
3278	ērgļi	eagle	/ˈeːrɡʎi/
3279	pieejams	which can or should be approached; indefinite present…	/ˈpieejams/
3280	metodes	method	/ˈmetoːdes/
3281	vergs	slave, bondman	/ˈʋærɡs/
3282	jautra	cheerful, merry, happy	/ˈjautra/
3283	krasta	shore	/ˈkrasta/
3284	logs	window	[luôks]
3285	pols	pole	/ˈpoːls/
3286	raudi	to weep, to cry and producing inarticulate sounds, because…	/ˈraudi/
3287	neeksistē	to not exist; negative form of eksistēt	/ˈneeksisteː/
3288	eiropā	locative singular of Eiropa	/ˈeiroːpaː/
3289	zināšu	to know	/ˈzinaːʃu/
3290	turpināja	to continue, to go on doing, to not interrupt	/ˈturpinaːja/
3291	tonakt	that night	/ˈtuonakt/
3292	darot	to do	/ˈdaruot/
3293	raksts	article, paper; a piece of writing	[ɾaksts]
3294	atbildēsi	to answer	/ˈatbilldæːsi/
3295	vecajā	old	/ˈʋæt͡sajaː/
3296	skaitu	to count	/ˈskaitu/
3297	džeimsa	genitive singular of Džeimss	/ˈdʐeimsa/
3298	patieso	true, sincere, authentic	/ˈpatiesuo/
3299	sniega	snow	/ˈsnieɡa/
3300	svara	weight	/ˈsʋara/
3301	šāviens	shot	/ˈʃaːʋiens/
3302	desmitiem	ten	/ˈdesmitiem/
3303	amerikānis	an American man, a man born in the United States of America	[amɛɾikāːnis]
3304	atvērts	opened; indefinite past passive participle of atvērt	/ˈatʋæːrts/
3305	saprotam	to understand	/ˈsapruotam/
3306	rezultātā	result	/ˈrezultaːtaː/
3307	ģimenēm	family living together; larger group of relatives living…	/ˈɟimeneːm/
3308	helikopteru	helicopter	/ˈhelikuopteru/
3309	veikli	agile, deft, skillful, agilely, deftly, skillfully;…	/ˈʋeikli/
3310	ezeru	lake	/ˈæzeru/
3311	labākos	better; indefinite comparative degree of labs	/ˈlabaːːkuos/
3312	sīko	tiny, little, small	/ˈsiːkuo/
3313	pases	passport	/ˈpases/
3314	pievilcīgs	attractive, appealing	/ˈpieʋilt͡siːɡs/
3315	svarīgas	important, significant	/ˈsʋariːɡas/
3316	dūmu	smoke	/ˈduːmu/
3317	parakstīt	to sign	/ˈparakstiːt/
3318	nepareizu	wrong, incorrect	/ˈnepareizu/
3319	loma	role, part, character	/ˈluoma/
3320	nākamajai	dative singular feminine of nākamais	/ˈnaːːkamajai/
3321	francijā	francium	/ˈfrant͡sijaː/
3322	daudzu	many	/ˈdaudzu/
3323	sakām	saying, telling; adverbial object-of-perception present…	/ˈsakaːm/
3324	labākas	better; indefinite comparative degree of labs	/ˈlabaːːkas/
3325	zēna	boy	/ˈzæːna/
3326	varējusi	having been able to; indefinite past active participle of…	/ˈʋareːjusi/
3327	iekšas	guts, entrails	/ˈiekʃas/
3328	iekšējo	interior, internal, inner	/ˈiekʃeːjuo/
3329	seksīgs	sexy, hot	/ˈseksiːɡs/
3330	stāstījis	having told, having narrated; indefinite past active…	/ˈstaːstiːjis/
3331	vienlaikus	simultaneously, at the same time	/ˈʋieːnlaikus/
3332	pretinieks	opponent, adversary	/ˈpretinieks/
3333	izskats	appearance, look	/ˈizskats/
3334	mazāka	smaller, littler; indefinite comparative degree of mazs	/ˈmazaːːka/
3335	kucēns	baby dog, puppy	/ˈkut͡sæːns/
3336	smagu	heavy	/ˈsmaɡu/
3337	pulksteņa	clock, watch	/ˈpulksteɲa/
3338	citreiz	another time	/ˈt͡sitreiz/
3339	akla	blind incapable of seeing	/ˈakla/
3340	citai	another	/ˈt͡sitai/
3341	dzīvotu	to live, to be alive	/ˈdziːʋuotu/
3342	skumjas	sadness, grief	[skùmjas]
3343	lelle	doll	/ˈlelle/
3344	turpinu	to continue, to go on doing, to not interrupt	/ˈturpinu/
3345	pareiza	precise, exact, correct, accurate	/ˈpareiza/
3346	naktis	night	/ˈnaktis/
3347	ložu	sphere	/ˈluoʒu/
3348	viesu	guest, visitor	/ˈʋiesu/
3349	process	process	/ˈprot͡sess/
3350	krēslu	chair	/ˈkræːslu/
3351	nevarēsi	to not be able to; negative form of varēt	/ˈneʋaræːsi/
3352	pērk	to buy, to purchase	/ˈpeːrk/
3353	vistu	hen; chicken	/ˈʋistu/
3354	svētki	holiday, feast	/ˈsʋæːtki/
3355	varā	power	/ˈʋaraː/
3356	tautu	people, nation	/ˈtautu/
3357	locekļi	limb, member	/ˈluot͡sekʎi/
3358	maksa	pay, payment, fee, fare, toll	[ˈmaksa]
3359	deviņiem	nine	/ˈdeʋiɲiem/
3360	austrumos	east	/ˈaustrumuos/
3361	zirgus	horse	/ˈzirɡus/
3362	upe	river	[ˈupːɛ]
3363	kokā	tree	/ˈkuokaː/
3364	dzīvosi	to live, to be alive	/ˈdziːʋuosi/
3365	vienus	one	/ˈʋieːnus/
3366	smaka	smell, stink, stench	/ˈsmaka/
3367	nepareizs	wrong, incorrect	[paɾɛ̄īs]
3368	kārtība	kilter	/ˈkaːrtiːba/
3369	interesantu	interesting	/ˈinteresantu/
3370	normāls	normal	/ˈnormaːls/
3371	trīsdesmit	thirty	/ˈtriːsdesmit/
3372	ņēmi	to take; to seize with one's hands for some purpose	/ˈɲeːmi/
3373	em	The Latvian name of the Latin script letter M/m	[ɛm]
3374	acī	eye	/ˈat͡siː/
3375	nozagu	to steal	/ˈnuozaɡu/
3376	sīkums	trifle	/ˈsiːkums/
3377	netic	to not believe; negative form of ticēt	/ˈnetit͡s/
3378	krūšu	breast	/ˈkruːʃu/
3379	skatiens	look, glance	/ˈskatiens/
3380	sveikas	safe; unharmed despite adverse circumstances	/ˈsʋeikas/
3381	režisors	director, film director	/ˈreʒisoːrs/
3382	skots	a Scot or Scotsman, a man from Scotland	/ˈskots/
3383	maksāju	first-person singular present/past indicative of maksāt	/ˈmaksaːju/
3384	ņemam	to take; to seize with one's hands for some purpose	/ˈɲæmam/
3385	puikam	boy	/ˈpuikam/
3386	izjūta	feeling, sense	/ˈizjuːta/
3387	zinātnieks	scientist, scholar	/ˈzinaːtnieks/
3388	saldi	sweet, sweetly; adverbial form of salds	/ˈsalldi/
3389	skaistums	beauty	/ˈskaistums/
3390	apstākļi	accusative/vocative plural of apstāklis	/ˈapstaːːkʎi/
3391	ātruma	speed, velocity	/ˈaːtruma/
3392	notikums	event, happening, occurrence, incident	/ˈnuotikums/
3393	baigais	terrible, dreadful, depressive, grim; that which causes…	/ˈbaiɡais/
3394	nevarējām	to not be able to; negative form of varēt	/ˈneʋareːjaːm/
3395	vecākā	older; indefinite comparative degree of vecs	/ˈʋæt͡saːːkaː/
3396	iedevi	to give, to hand, so that someone takes it	/ˈiedæʋi/
3397	miršu	to die	/ˈmirʃu/
3398	gādāšu	to take care of, to see to, to provide	/ˈɡaːdaːʃu/
3399	spīd	to shine	/ˈspiːd/
3400	lāči	bear	/ˈlaːt͡ʃi/
3401	traucējumi	disturbance	/ˈtraut͡seːjumi/
3402	tukšas	empty	/ˈtukʃas/
3403	māsai	sister	/ˈmaːsai/
3404	maksu	pay, payment, fee, fare, toll	/ˈmaksu/
3405	baznīca	church	[baznìːtsa]
3406	patikt	to like	[ˈpatikt]
3407	konsultants	consultant	/ˈkonsultants/
3408	interesants	interesting	/ˈinteresants/
3409	mednieks	hunter	/ˈmednieks/
3410	dzīvniekus	animal	/ˈdziːʋniekus/
3411	datorā	computer	/ˈdatoːraː/
3412	parāds	debt	/ˈparaːds/
3413	ķīnā	locative singular of Ķīna	/ˈciːnaː/
3414	dzīvokļa	apartment	/ˈdziːʋuokʎa/
3415	pildspalvu	pen	/ˈpildspallʋu/
3416	nama	house, building	/ˈnama/
3417	traucēju	first-person singular present/past indicative of traucēt	/ˈtraut͡seːju/
3418	brāļiem	brother	/ˈbraːʎiem/
3419	uzvalkā	suit	/ˈuz-ʋalkaː/
3420	kaimiņš	neighbour	/ˈkaimiɲʃ/
3421	aizmirstiet	to forget	/ˈaizmirstiet/
3422	teicami	excellent, excellently; adverbial form of teicams	/ˈteit͡sami/
3423	jāglābj	to save death; to protect from death	/ˈjaːɡlaːbj/
3424	dzimusi	having been born; indefinite past active participle of dzimt	/ˈdzimusi/
3425	pasta	mail, post	/ˈpasta/
3426	vērtības	value	/ˈʋeːrtiːbas/
3427	mēslus	dung, manure, animal excrement	/ˈmæːslus/
3428	brūce	wound, gash	/ˈbruːt͡se/
3429	cepumu	something roasted, fried, baked	/ˈt͡sæpumu/
3430	meklējiet	to search for, to look for	/ˈmekleːjiet/
3431	vainīgi	guilty, guiltily; adverbial form of vainīgs	/ˈʋaiːniːɡi/
3432	sviestmaizi	open sandwich; by extension, also closed sandwiches	/ˈsʋiestmaizi/
3433	augstā	high, tall	/ˈauɡstaː/
3434	karam	war	/ˈkaram/
3435	liesmas	flame, visible part of fire	/ˈliesmas/
3436	mīļa	dear, cherished, beloved	/ˈmiːʎa/
3437	pamats	base, basis, foundation	[pamats]
3438	smiltis	sand	/ˈsmiltis/
3439	atsevišķi	separate, discrete, individual	/ˈatseʋiʃci/
3440	autobuss	bus	/ˈautobuss/
3441	mīlēšu	to love, to feel love for	/ˈmiːleːʃu/
3442	piedzīvojums	adventure	/ˈpiedziːʋuojums/
3443	saistība	connection, link, tie	/ˈsaistiːba/
3444	ratā	wheel	/ˈrataː/
3445	pāvests	Pope	[pāːvɛsts]
3446	asaru	tears	/ˈasaru/
3447	noteiktu	to say, to state, to declare	/ˈnuoteiktu/
3448	ļaunais	evil, wicked	/ˈʎaunais/
3449	ceļot	to journey	/ˈt͡seʎuot/
3450	septiņus	seven	/ˈseptiɲus/
3451	pierast	to get used, to get accustomed	/ˈpierast/
3452	cilpa	loop	/ˈt͡silpa/
3453	nezinājām	to not know; negative form of zināt	/ˈnezinaːjaːm/
3454	jupitera	genitive singular of Jupiters	/ˈjupitera/
3455	spēlei	play	/ˈspeːlei/
3456	ausīs	ear	/ˈausiːs/
3457	septiņiem	seven	/ˈseptiɲiem/
3458	zilais	blue color as, e.g., a clear sky	/ˈzilais/
3459	palīdzēsiet	to help, to help out, to aid, to assist	/ˈpaliːdzeːsiet/
3460	vecos	old	/ˈʋæt͡suos/
3461	krēsla	twilight, dusk shortly after sunset	[krǣːsla]
3462	turēšu	to hold	/ˈtureːʃu/
3463	džonu	accusative/instrumental singular of Džons	/ˈdʐonu/
3464	atrastos	found; indefinite past passive participle of atrast	/ˈatrastuos/
3465	pusdienu	lunch	/ˈpusdieːnu/
3466	zagle	thief	[zaɡlɛ]
3467	nezinot	to not know; negative form of zināt	/ˈnezinuot/
3468	dzirdējām	to hear	/ˈdzirdeːjaːm/
3469	apkalpi	crew	/ˈapkalpi/
3470	īrs	an Irishman	/ˈiːrs/
3471	vilki	wolf	/ˈʋilki/
3472	zirgiem	horse	/ˈzirɡiem/
3473	notikumiem	event, happening, occurrence, incident	/ˈnuotikumiem/
3474	nejoko	to not joke; negative form of jokot	/ˈnejuokuo/
3475	cerēsim	to hope	/ˈt͡særeːsim/
3476	sarežģīts	complex	/ˈsareʒɟiːts/
3477	zinātnes	science	/ˈzinaːtnes/
3478	uzticams	which can or should be entrusted; indefinite present…	/ˈuztit͡sams/
3479	mirtu	to die	/ˈmirtu/
3480	aizmirstu	to forget	/ˈaizmirstu/
3481	pasākums	measure	/ˈpasaːːkums/
3482	vidu	middle, center	/ˈʋidu/
3483	gribēšu	to want	/ˈɡribeːʃu/
3484	neticēsi	to not believe; negative form of ticēt	/ˈnetit͡sæːsi/
3485	zilo	blue color as, e.g., a clear sky	/ˈziluo/
3486	pirksts	finger, toe	/ˈpirksts/
3487	izrādīt	to demonstrate, to show, to display	/ˈizraːdiːt/
3488	dienestu	service, duty	/ˈdieːnæstu/
3489	krist	to fall	/ˈkrist/
3490	veidos	form	/ˈʋeiduos/
3491	veselas	healthy	/ˈʋæsælas/
3492	gājām	to go, to walk	/ˈɡaːjaːm/
3493	mazuļi	little child, little one, baby	/ˈmazuʎi/
3494	augļus	fruit	/ˈauɡʎus/
3495	pagrabu	cellar, basement	/ˈpaɡrabu/
3496	apspriežu	conference, meeting where something is discussed, evaluated	/ˈapsprieʒu/
3497	pārstāvis	representative	/ˈpaːrstaːʋis/
3498	īstie	real, true, genuine, not false or artificial	/ˈiːstie/
3499	fotogrāfija	photography	/ˈfotoɡraːfija/
3500	vēža	crayfish	/ˈʋeːʒa/
3501	vistas	hen; chicken	/ˈʋistas/
3502	puišu	young man, youth, boy	/ˈpuiʃu/
3503	algu	salary, wage	/ˈallɡu/
3504	ķīnas	genitive singular of Ķīna	/ˈciːnas/
3505	zinātnieki	scientist, scholar	/ˈzinaːtnieki/
3506	stiprāks	stronger; indefinite comparative degree of stiprs	/ˈstipraːːks/
3507	bruņas	armor	[bruɲɑs]
3508	mīlat	to love, to feel love for	/ˈmiːlat/
3509	dārga	expensive, costly	/ˈdaːrɡa/
3510	putniem	bird	/ˈputniem/
3511	noderēt	to be useful	/ˈnuodæreːt/
3512	senās	ancient, old, of long ago	/ˈsænaːs/
3513	helikopters	helicopter	/ˈhelikuopters/
3514	nebraukšu	to not go, to not ride; negative form of braukt	/ˈnebraukʃu/
3515	lepnums	pride	/ˈlæpnums/
3516	slimības	disease, illness	/ˈslimiːbas/
3517	eksperts	expert	/ˈekspærts/
3518	mazdēls	grandson	/ˈmazdæːls/
3519	puķe	flower	/ˈpuce/
3520	suņus	domestic dog	/ˈsuɲus/
3521	klusēt	To not make noise vocally either through talking, laughing,…	[kluˈsɛt]
3522	žurku	rat	/ˈʒurku/
3523	nākat	to come	/ˈnaːːkat/
3524	licis	to put	/ˈlit͡sis/
3525	dosieties	to give oneself; reflexive of dot	/ˈduosieties/
3526	tīras	clean	/ˈtiːras/
3527	sarkans	red	[sâɾkans]
3528	kartē	map, chart	/ˈkarteː/
3529	meitenīte	little girl; diminutive of meitene	/ˈmeiteniːte/
3530	maisu	sack, bag	/ˈmaisu/
3531	preču	article, product, goods, wares, merchandise	/ˈpret͡ʃu/
3532	grūts	tough, arduous, difficult	[ɡɾūːts]
3533	kurpju	shoes with heels and hard soles, covering the foot but not…	/ˈkurpju/
3534	reizei	time	/ˈreizei/
3535	stāviet	to stand	/ˈstaːʋiet/
3536	ātro	fast, quick, rapid	/ˈaːtruo/
3537	zemūdene	submarine	/ˈzemuːdene/
3538	stingri	firm, strong, strict; adverbial form of stingrs	/ˈstiŋɡri/
3539	atbildu	to answer	/ˈatbilldu/
3540	virtuvi	kitchen	/ˈʋirtuʋi/
3541	kāršu	pole, post	/ˈkaːrʃu/
3542	monētu	coin	/ˈmonæːtu/
3543	alas	cave	/a.las/
3544	bada	hunger, starvation, famine	/ˈbada/
3545	sarkana	red	/ˈsarkana/
3546	mazākās	smaller, littler; indefinite comparative degree of mazs	/ˈmazaːːkaːs/
3547	skotu	a Scot or Scotsman, a man from Scotland	/ˈskotu/
3548	dzeru	to drink	/ˈdzæru/
3549	viegls	light, lightweight	[vìɛɡls]
3550	kuģus	ship	/ˈkuɟus/
3551	slimību	disease, illness	/ˈslimiːbu/
3552	sargu	to protect, to guard	/ˈsarɡu/
3553	minūtēs	minute	/ˈminuːteːs/
3554	parku	park	/ˈparku/
3555	alerģija	allergy	/ˈalerɟija/
3556	kreisās	left, left-side	/ˈkreisaːs/
3557	skaidru	clean, clear, bright, without clouds	/ˈskaidru/
3558	preces	article, product, goods, wares, merchandise	/ˈpret͡ses/
3559	maksāja	to pay	/ˈmaksaːja/
3560	nevarēsim	to not be able to; negative form of varēt	/ˈneʋareːsim/
3561	augstumā	height, altitude	/ˈauɡstumaː/
3562	tovakar	that evening	/ˈtuoʋakar/
3563	daudzums	amount, quantity, number	/ˈdaudzums/
3564	jaunāks	younger, newer; indefinite comparative degree of jauns	/ˈjaunaːːks/
3565	stipru	strong	/ˈstipru/
3566	zupu	soup	/ˈzupu/
3567	pelni	ashes, cinders, embers	/ˈpællni/
3568	noteikts	definite	/ˈnuoteikts/
3569	sviestu	butter	/ˈsʋiestu/
3570	dzēriens	drink, beverage	/ˈdzeːriens/
3571	spēkam	force	/ˈspæːkam/
3572	dabūjāt	to get, to obtain	/ˈdabuːjaːt/
3573	liesmās	flame, visible part of fire	/ˈliesmaːs/
3574	francijas	genitive singular of Francija	/ˈfrant͡sijas/
3575	radītājs	creator	/ˈradiːtaːjs/
3576	jājautā	to ask question, to inquire, to question	/ˈjaːjautaː/
3577	precēt	to marry	/ˈpræt͡seːt/
3578	ielejā	valley	/ˈielejaː/
3579	slepens	secret	/ˈslæpæns/
3580	mezglu	knot	/ˈmezɡlu/
3581	siers	cheese	[ˈsīɛ̄ɾs]
3582	prasīju	to ask for, to request, to demand	/ˈprasiːju/
3583	lasa	to read	/ˈlasa/
3584	kurls	deaf	[kûɾls]
3585	labumu	goodness; good quality	/ˈlabumu/
3586	svaigs	fresh	/ˈsʋaiɡs/
3587	apkalpe	crew	/ˈapkalpe/
3588	indi	poison, venom	/ˈiŋdi/
3589	noliktava	store, storehouse, warehouse	/ˈnuoliktaʋa/
3590	izmantots	used, utilised, exploited; indefinite past passive…	/ˈizmantuots/
3591	balles	ball	/ˈballes/
