rank	word	english
2947	tele	television
2948	desagradable	unpleasant, disagreeable, distasteful, off-putting,…
2949	custodia	custody
2950	nacido	born, alive
2951	anuncio	announcement
2952	física	physics
2953	empezado	to start, begin, to get started
2954	ma	mum; mom
2955	fiebre	fever
2956	compañera	companion
2957	ayudarla	to help
2958	desgraciado	unfortunate
2959	organización	organization
2960	echa	to throw, toss, cast, jettison
2961	mina	mine
2962	honestamente	honestly
2963	deuda	debt
2964	digan	to say, to tell
2965	transporte	transport, transportation
2966	cocinar	to cook
2967	delicioso	delicious, delectable, luscious
2968	podíamos	to be able to, can
2969	dirás	to say, to tell
2970	habilidades	ability, skill
2971	sentimiento	feeling
2972	pudieras	to be able to, can
2973	golpes	hit, blow, strike
2974	nadar	to swim
2975	operaciones	operation
2976	admitir	to accept, to admit, to agree to, to concede
2977	templo	temple
2978	adios	Anglicization of adiós
2979	maravilla	wonder, marvel
2980	quita	debt relief
2981	mate	to kill, slay
2982	piano	piano
2983	bombas	bomb
2984	paredes	wall, especially of a house or room
2985	pantalla	screen
2986	pusieron	to put, to place
2987	amén	amen
2988	civil	civil
2989	fantasmas	ghost, phantom, wraith
2990	gasolina	petrol, gasoline
2991	sabia	learned person
2992	judíos	Jewish
2993	tripulación	crew of a ship, plane, or other craft
2994	pagan	to pay
2995	arrestado	arrested
2996	extraños	strange, unusual, odd, weird, bizarre, uncanny, rare,…
2997	canta	to sing
2998	estando	to be
2999	flor	flower
3000	usan	to use
3001	cruzar	to cross
3002	esperemos	to hope
3003	guía	guide
3004	preocuparte	to worry, to concern, to trouble, to be worrisome to, to…
3005	enseñar	to teach
3006	irán	to go
3007	conferencia	conference
3008	miro	to look at
3009	habitaciones	room
3010	galletas	cookie / biscuit
3011	hablarle	to talk; to speak; to communicate using words
3012	delito	crime; offense
3013	atacar	to attack, to come at
3014	objeto	object
3015	disparos	shot
3016	museo	museum
3017	ruedas	wheel
3018	recientemente	recently
3019	huevo	egg
3020	violación	violation
3021	regresó	to return, go back, come back
3022	sufrir	to suffer
3023	tina	vat
3024	terminamos	to finish, to end, to terminate, to conclude
3025	disponible	available
3026	rica	rich
3027	habilidad	ability, skill
3028	práctica	practice
3029	acabe	to finish; to end
3030	amado	to love, have great affection for, care about
3031	haberle	have; forms the perfect aspect
3032	volvemos	to return, to revert, to get back
3033	tendrías	to have; to possess
3034	maestra	master
3035	pastillas	pill
3036	aprendí	to learn
3037	cable	cable, cord
3038	nacimiento	birth
3039	consciente	aware, cognizant
3040	alcance	reach, range, scope
3041	evento	event
3042	alquiler	rent
3043	ordenador	computer
3044	incidente	incident
3045	escribí	to write
3046	estuvieron	to be
3047	intentaré	to try, to attempt; especially: to strain or put forth…
3048	pensamiento	thought
3049	metió	to put in, insert
3050	maleta	suitcase
3051	condado	county
3052	piezas	piece, part
3053	ladrones	thievish
3054	metro	meter
3055	kilos	the letter K in the Spanish spelling alphabet
3056	recuerde	to remember, to recollect
3057	español	Spanish
3058	motivos	reason, ground, motive
3059	explica	to explain
3060	renunciar	to renounce, to abandon, to give up, to relinquish, to do…
3061	actuación	performance
3062	refugio	refuge
3063	harto	extremely, aplenty, a lot
3064	reacción	reaction
3065	paliza	beating, bashing
3066	chef	chef, head cook
3067	ocurra	to happen, to occur
3068	entrado	to enter; to come in; to get in; to go in; to get inside;…
3069	quitar	to remove, to take away, to take down, to take off, to pull…
3070	amanecer	to dawn
3071	corazones	heart
3072	rumores	murmur
3073	llames	to summon, to call
3074	celoso	jealous
3075	utilizar	to use; to make use of; to utilize
3076	territorio	territory
3077	olvide	to forget
3078	prácticamente	practically
3079	disfrutar	to enjoy
3080	intentaba	to try, to attempt; especially: to strain or put forth…
3081	vecino	neighbour
3082	pública	public
3083	collar	necklace
3084	golf	golf
3085	marco	frame
3086	cercano	near, nearby, close
3087	fondos	bottom
3088	montar	to mount
3089	salvado	to save
3090	grados	degree
3091	moto	clipping of motocicleta; motorcycle
3092	instrucciones	instruction
3093	treinta	thirty
3094	adonde	to where, whither
3095	hablarte	to talk; to speak; to communicate using words
3096	emperador	emperor
3097	cigarrillo	cigarette
3098	cuéntame	to count; to tally
3099	do	C
3100	secreta	secret
3101	haberse	have; forms the perfect aspect
3102	mortal	deadly
3103	ronda	round, iteration
3104	cuídate	to look after, take care of
3105	metal	metal
3106	puro	only, merely
3107	cierre	to close, to shut
3108	colores	color / colour, hue
3109	eva	acronym of etilvinilacetato
3110	botón	button
3111	hijas	daughter; female equivalent of hijo
3112	tenerlo	to have; to possess
3113	tono	tone
3114	espía	spy
3115	empleados	employed
3116	conduce	to drive; to conduct
3117	detalle	detail
3118	estuvieras	to be
3119	rusos	Russian
3120	déjala	to leave
3121	crema	cream
3122	contesta	answer; reply
3123	casarte	to marry, wed someone to
3124	manda	vow
3125	dias	misspelling of día
3126	prisioneros	prisoner
3127	echado	to throw, toss, cast, jettison
3128	trajiste	to bring
3129	flota	fleet
3130	criminales	criminal
3131	platos	plate, dish
3132	crímenes	crime
3133	cometido	mission
3134	golpear	to hit, to knock, to tap
3135	igualmente	equally
3136	dispararon	to shoot, to fire
3137	dejará	to leave
3138	tontos	stupid
3139	sabría	to know, to understand
3140	abran	to open, open up
3141	ayudante	auxiliary
3142	cultura	culture
3143	revolución	revolution
3144	hombro	shoulder
3145	botas	boot
3146	adoro	to adore
3147	olvidó	to forget
3148	biblia	bible
3149	saludos	greeting, greetings
3150	deme	to give, to give out
3151	adultos	adult
3152	sitios	site, place
3153	serpiente	snake, serpent
3154	romántico	romantic
3155	posiblemente	possibly
3156	adivinar	to guess
3157	peores	plural of peor
3158	buscan	to seek, search for, look for, try to find, to scour
3159	enfrente	in front of, across from, opposite, facing
3160	restos	rest, remainder
3161	capacidad	capacity, capability, ability
3162	aliento	breath
3163	placa	plate
3164	rata	rat
3165	áfrica	African
3166	entendí	to understand, to fathom
3167	metas	to put in, insert
3168	cuadro	square
3169	afortunado	lucky, fortunate
3170	puestos	standing
3171	japón	Japanese
3172	división	division, divide
3173	subtítulos	subtitle, subhead, subheading
3174	entradas	entrance
3175	bicicleta	bicycle, pushbike, cycle
3176	vuestras	yours, your, to you
3177	pesado	to weigh
3178	sugiero	to suggest
3179	calla	to calm
3180	espacial	spatial
3181	ventanas	window
3182	mejorar	to make better, improve
3183	concurso	concourse
3184	comisaría	police station
3185	sincero	sincere
3186	centavos	hundredth
3187	naturalmente	naturally, of course
3188	deseas	to wish
3189	pasara	to pass, to hand, to slip
3190	esperado	to hope
3191	ocurrir	to happen, to occur
3192	pondrá	to put, to place
3193	recursos	writ
3194	raza	race, ethnicity
3195	muestras	sample, sampling
3196	personales	personal
3197	imaginación	imagination
3198	volverás	to return, to revert, to get back
3199	ceremonia	ceremony
3200	almacén	warehouse
3201	sabor	flavor; taste
3202	sentarse	to seat
3203	unión	union
3204	reserva	reservation, booking
3205	encanto	charm, captivation
3206	aviones	aeroplane, airplane, plane
3207	calidad	quality
3208	escondido	hidden
3209	citas	date
3210	aceite	oil
3211	pusiste	to put, to place
3212	querrá	to desire, to want, to want to
3213	punta	tip, point, end
3214	cinturón	belt
3215	podrán	to be able to, can
3216	cuales	suchlike, like, such as
3217	chiste	joke
3218	consecuencias	consequence
3219	sinceramente	sincerely
3220	hablaste	to talk; to speak; to communicate using words
3221	vaca	cow
3222	investigando	to investigate, to research
3223	vuelven	to return, to revert, to get back
3224	prisionero	prisoner
3225	investigar	to investigate, to research
3226	apellido	surname, last name
3227	actual	present, current
3228	despertar	to wake
3229	instante	instant, moment
3230	ud	usted
3231	morirá	to die
3232	sacaste	to put out, to get out
3233	traiga	to bring
3234	sentada	seated
3235	mueva	to move
3236	terminé	to finish, to end, to terminate, to conclude
3237	emociones	emotion
3238	dormitorio	bedroom
3239	pulso	pulse
3240	atreves	to dare
3241	frase	phrase
3242	partida	broken
3243	sabíamos	to know, to understand
3244	parezco	to seem, to see fit
3245	excelencia	excellency, brilliance
3246	despedido	laid off, dismissed
3247	moral	morals, standard
3248	asalto	assault
3249	decente	decent
3250	informes	shapeless, formless
3251	asusta	to scare, to frighten, to spook
3252	trabajan	to work
3253	poca	little, not much
3254	pasaría	to pass, to hand, to slip
3255	médica	doctor
3256	combustible	fuel
3257	discusión	discussion
3258	verán	to see, to spot
3259	ciertas	true
3260	pata	paw, foot, leg
3261	jean	jeans
3262	antiguos	old, former, erstwhile, quondam, one-time, onetime
3263	requiere	to require, need
3264	cogido	to take, catch, hold, to get, to seize
3265	comunicación	communication
3266	manzana	apple
3267	sed	to be
3268	joyas	jewelry
3269	cojones	the fuck, the hell
3270	noble	noble
3271	trabajamos	to work
3272	pediste	to ask for something
3273	encontrarla	to meet
3274	piedras	stone
3275	traidor	traitorous
3276	gané	to gain
3277	letra	letter
3278	conseguimos	to achieve, succeed in, reach, accomplish, attain
3279	vía	via
3280	sacerdote	priest
3281	efectos	effect
3282	resistencia	resistance
3283	arroz	rice
3284	arreglado	to fix, to repair, to mend
3285	tarjetas	card
3286	descubrió	to discover
3287	desconocido	unknown, undisclosed, unbeknownst
3288	mínimo	minimal
3289	disparado	to shoot, to fire
3290	entienden	to understand, to fathom
3291	bandera	flag, banner
3292	llamarte	to summon, to call
3293	plaza	plaza, town square
3294	entrando	to enter; to come in; to get in; to go in; to get inside;…
3295	tomará	to take
3296	visitas	visit
3297	demasiada	too much, too many, excessive
3298	faltan	to be lacking, to lack, to not have
3299	planeado	planned
3300	imperio	empire
3301	esperaré	to hope
3302	enfadada	angry, irate
3303	levantar	to lift
3304	cartera	wallet, billfold
3305	importar	to matter, to be important
3306	depósito	deposit
3307	colegas	colleague
3308	periodista	journalist
3309	comprobar	to check, to check on, to check out, to see, to check to see
3310	funcione	to work, to function
3311	mereces	to deserve
3312	forense	forensic
3313	tensión	tension, tenseness
3314	involucrado	involved
3315	vacía	empty, vacant
3316	abandonado	abandoned
3317	vídeo	alternative form of video
3318	ruso	Russian
3319	círculo	circle
3320	judío	Jewish
3321	cole	school
3322	gritos	a cry, a yell, a scream, a growl
3323	empecemos	to start, begin, to get started
3324	resultó	to result, to turn out, to end up, to prove
3325	campos	countryside, country
3326	váyanse	to go
3327	escribiendo	to write
3328	divertida	entertaining, amusing, funny
3329	pasen	to pass, to hand, to slip
3330	pinta	look, appearance
3331	supo	to know, to understand
3332	ascensor	elevator, lift
3333	quedarnos	to be, to end up
3334	matará	to kill, slay
3335	aparecer	to appear, to turn up, to pop up, to come up
3336	helicóptero	helicopter
3337	actuando	to act, to behave
3338	pasas	raisin
3339	apúrate	to drain, use up completely
3340	entregar	to deliver, to hand over, to hand off
3341	escape	to escape, get out
3342	indios	Indian
3343	limpieza	cleanliness
3344	querrás	to desire, to want, to want to
3345	hueso	bone
3346	magnífico	magnificent
3347	trabajadores	hard-working
3348	caída	fallen
3349	temperatura	temperature
3350	habia	misspelling of había
3351	dejaría	to leave
3352	encontrará	to meet
3353	ejercicio	exercise
3354	lealtad	loyalty
3355	alas	wing
3356	pasaron	to pass, to hand, to slip
3357	invitación	invitation
3358	diamantes	diamonds
3359	unidades	unit
3360	enojada	angry, mad
3361	decimos	to say, to tell
3362	leyenda	legend, saga, traditional story
3363	gilipollas	stupid
3364	tomaste	to take
3365	paraíso	paradise
3366	gatos	cat
3367	costumbre	habit
3368	cabaña	cabin, cottage, hut
3369	secretaria	secretary
3370	lentamente	slowly
3371	ensayo	essay; paper; nonfiction
3372	pagó	to pay
3373	familiares	familial, family
3374	gimnasio	gym, gymnasium
3375	negativo	negative
3376	lenguaje	language
3377	pájaros	bird, especially a perching bird
3378	presenta	to present, to submit
3379	quedes	to be, to end up
3380	garaje	garage
3381	palo	stake, stick, wood
3382	león	lion
3383	oídos	hearing
3384	espaldas	back
3385	apuestas	handsome, good-looking
3386	científico	scientific
3387	incluyendo	to include, to enclose, to contain
3388	pelotas	ball
3389	actividad	activity
3390	dragón	dragon
3391	necesite	to need
3392	intentamos	to try, to attempt; especially: to strain or put forth…
3393	aguantar	to hold, withhold, hold back, retain
3394	primeras	first, first up
3395	generación	generation
3396	sexuales	sexual
3397	apetece	to feel like; to fancy; would like; to be down for
3398	grupos	group
3399	capital	capital
3400	dejemos	to leave
3401	habrías	have; forms the perfect aspect
3402	máquinas	machine
3403	barato	cheap; inexpensive; sold at a low price
3404	sistemas	system
3405	fingir	to pretend
3406	pensarlo	to think, ponder
3407	miércoles	Wednesday
3408	escritor	writer
3409	solitario	lonely
3410	recibo	to receive, get
3411	conocerlo	to know, to be familiar with, to be acquainted with
3412	pudimos	to be able to, can
3413	convertirse	to turn into, to cause to become
3414	almas	soul
3415	salto	to jump
3416	sonar	to sound, to ring
3417	publicidad	advertisement
3418	temporal	temporary
3419	antecedentes	precedent
3420	probado	to prove
3421	llamaron	to summon, to call
3422	atractivo	attractive, appealing
3423	váyase	to go
3424	barra	bar, rod
3425	aniversario	anniversary
3426	intereses	interest
3427	madres	mother
3428	deba	to owe
3429	imagina	to imagine
3430	niñera	babysitter
3431	movimientos	movement
3432	quince	fifteen
3433	muro	wall
3434	recibe	to receive, get
3435	luce	to shine
3436	nací	to be born, to sprout, to begin to grow; to hatch
3437	prima	cousin
3438	cubierto	covered
3439	contando	to count; to tally
3440	reír	to laugh
3441	producto	product, commodity, item
3442	daños	damage
3443	abrazo	hug, embrace
3444	gafas	eyeglasses
3445	arreglarlo	to fix, to repair, to mend
3446	sobrino	nephew
3447	man	man, guy, dude
3448	demanda	demand
3449	elecciones	election
3450	construcción	construction
3451	ayudaré	to help
3452	buscado	to seek, search for, look for, try to find, to scour
3453	criaturas	creature, critter
3454	dejarla	to leave
3455	internacional	international
3456	perfil	profile
3457	trozo	piece
3458	actriz	actress, actor
3459	repito	to repeat
3460	bendiga	to bless
3461	pistas	track, course, trail
3462	vecindario	neighbourhood
3463	ataques	attack
3464	razonable	reasonable
3465	vende	to sell
3466	gerente	manager
3467	sensible	sensitive
3468	ríe	to laugh
3469	izquierdo	left; on the left side or toward the left; the opposite of…
3470	personalidad	personality
3471	camina	to walk
3472	traes	to bring
3473	tuvieras	to have; to possess
3474	conté	to count; to tally
3475	preparando	to prepare
3476	secretario	secretary
3477	rueda	wheel
3478	sorprendido	surprised
3479	profundamente	profoundly, deeply
3480	conoció	to know, to be familiar with, to be acquainted with
3481	grano	grain
3482	pagaré	to pay
3483	límites	limit, threshold, cutoff, cut-off
3484	moneda	coin
3485	super	very, mega
3486	piedad	piety
3487	militares	military
3488	seguía	to follow
3489	tocado	to touch
3490	ciudadanos	living in a city
3491	creado	to create
3492	temas	theme; plot
3493	acepta	to accept, to take up, to take up on
3494	encerrado	pent, shut-in, cooped up, locked up, locked down confined,…
3495	opinas	to think; to be of the opinion
3496	empiezo	to start, begin, to get started
3497	borde	edge, border, brink, verge, rim, margin
3498	llevarla	to take somewhere
3499	barcos	boat
3500	pudieron	to be able to, can
3501	tocando	to touch
3502	profesora	professor
3503	dejame	to leave
3504	expresión	expression
3505	asesinada	murdered, slain
3506	escándalo	scandal
3507	nervios	nerve
3508	emoción	emotion
3509	oficialmente	officially
3510	perdedor	losing
3511	sienten	to feel
3512	rumbo	course
3513	valle	valley
3514	x	abbreviation of por. Compare English 4
3515	viejas	old
3516	buscaba	to seek, search for, look for, try to find, to scour
3517	científicos	scientific
3518	gorda	fat man
3519	juventud	youth
3520	hayamos	have; forms the perfect aspect
3521	preocupación	preoccupation
3522	desnudo	naked, nude, undressed
3523	guión	superseded spelling of guion, deprecated in 2010 by the…
3524	envié	to send
3525	señoritas	young woman
3526	carreras	race
3527	tratas	trafficking, trade, slave trade
3528	sucia	dirty, filthy
3529	ratas	rat
3530	mayo	May
3531	tirado	to drop intentionally
3532	heroína	heroine
3533	háblame	to talk; to speak; to communicate using words
3534	contestar	to reply, retort, answer, respond
3535	caos	chaos
3536	alternativa	alternative, option
3537	estupidez	stupidity
3538	sorprendente	surprising
3539	pedirte	to ask for something
3540	principios	principle
3541	egoísta	egotistic
3542	mostraré	to show
3543	sentarme	to seat
3544	verdaderamente	truthfully
3545	enhorabuena	congratulations
3546	peligrosa	perilous, dangerous
3547	ánimo	soul, spirit, mood
3548	viajes	voyage
3549	lujo	luxury, extravagance
3550	cantando	to sing
3551	religión	religion
3552	risas	laugh, laughter
3553	despejado	clear, all-clear
3554	miserable	poor
3555	hierro	iron
3556	corona	crown
3557	serías	to be
3558	dispositivo	dispositive, regulatory
3559	mencionar	to mention
3560	mencionó	to mention
3561	inmunidad	immunity
3562	grabación	recording
3563	producción	production
3564	nuclear	to join up; to unite
3565	clima	climate, weather
3566	puesta	standing
3567	buscarlo	to seek, search for, look for, try to find, to scour
3568	carácter	character
3569	prostituta	prostitute
3570	llamarlo	to summon, to call
3571	máscara	mask
3572	alegre	joyful, cheerful
3573	comprender	to understand, to comprehend
3574	volviste	to return, to revert, to get back
3575	cambiando	to change, to shift, to switch, to alter
3576	alianza	alliance
3577	encontrarás	to meet
3578	positivo	positive
3579	siglos	century
3580	serían	to be
3581	desafortunadamente	unfortunately; regrettably
3582	guitarra	guitar
3583	hacían	to do, perform, execute, carry out
3584	estrategia	strategy
3585	entré	to enter; to come in; to get in; to go in; to get inside;…
3586	vinimos	to come, by default the speaker's location
3587	frecuencia	frequency
3588	poli	cop
3589	elena	a member of the National Liberation Army
3590	discúlpame	to excuse, forgive, pardon
3591	llevé	to take somewhere
3592	prohibido	forbidden; prohibited
3593	caray	crikey, wow, good heavens, golly, gosh, whoa, man, boy,…
3594	arruinar	to ruin
3595	masa	dough
3596	existencia	existence
3597	túnel	tunnel
3598	bromas	joke, prank, practical joke
3599	evitarlo	to avoid, to bypass, to evade, to circumvent, to dodge, to…
3600	industria	industry
3601	trasera	back, back-side, rear-side, posterior
3602	monstruos	monster, beast, behemoth
3603	mete	to put in, insert
3604	conseguiré	to achieve, succeed in, reach, accomplish, attain
3605	inocentes	innocent
3606	colección	collection
3607	empleado	employed
3608	fatal	very badly, terribly
3609	intente	to try, to attempt; especially: to strain or put forth…
3610	expediente	case, file
3611	putas	the fuck, fucking
3612	petición	request
3613	ayudado	to help
3614	presentación	presentation
3615	vendido	to sell
3616	cerebral	cerebral
3617	coraje	anger, rage, resentment
3618	adulto	adult
3619	rubia	station wagon; estate car
3620	mandar	to send
3621	pierdes	to lose
3622	gano	to gain
3623	almorzar	to eat lunch
3624	caridad	charity
3625	sepan	to know, to understand
3626	llegada	arrived, received, delivered
3627	capítulo	chapter
3628	disculparme	to excuse, forgive, pardon
3629	viniera	to come, by default the speaker's location
3630	gastos	expenditure, cost
3631	sentirse	to feel
3632	entren	to enter; to come in; to get in; to go in; to get inside;…
3633	quédese	to be, to end up
3634	tarta	pie, tart
3635	volvería	to return, to revert, to get back
3636	jersey	sweater, pullover
3637	mataría	to kill, slay
3638	breve	brief, short
3639	obras	work
3640	acero	steel
3641	llévame	to take somewhere
3642	suceda	to happen, to befall, to occur
3643	cigarrillos	cigarette
3644	funcionará	to work, to function
3645	haberla	have; forms the perfect aspect
3646	camarada	comrade
3647	confesión	confession
3648	dijimos	to say, to tell
3649	coartada	alibi
3650	desnuda	naked, nude, undressed
3651	payaso	clownish; buffoonlike
3652	rayo	beam, ray
3653	guay	cool
3654	naves	ship, vessel
3655	americana	American
3656	político	political
3657	diseño	design
3658	condenado	convicted
3659	convencido	convinced
3660	italiano	Italian
3661	mm	abbreviation of milímetro
3662	camiseta	T-shirt
3663	vendrán	to come, by default the speaker's location
3664	extrañas	strange, unusual, odd, weird, bizarre, uncanny, rare,…
3665	impacto	impact, brunt
3666	equipaje	luggage
3667	sufrimiento	suffering
3668	salieron	to go out, to leave, to depart, to head out
3669	mantente	to keep
3670	sabiendo	to know, to understand
3671	maten	to kill, slay
3672	adolescente	adolescent
3673	soltero	single, unmarried
3674	descubrí	to discover
3675	tranquilos	calm, peaceful, tranquil, quiet
3676	influencia	influence, clout
3677	oxígeno	oxygen
3678	experimento	experiment
3679	absurdo	absurd, preposterous, ludicrous, ridiculous
3680	algun	obsolete spelling of algún
3681	habrían	have; forms the perfect aspect
3682	ponerle	to put, to place
3683	empiece	to start, begin, to get started
3684	devolver	to return, refund, restore, give back, hand back, bring…
3685	propuesta	proposal
3686	tómalo	to take
3687	abrió	to open, open up
3688	plantas	plant or of the Chlorophyta, a eukaryote that includes…
3689	cantante	who sings, singing
3690	traición	treason
3691	cementerio	cemetery
3692	florida	flowery, ornate
3693	pozo	well
3694	patrulla	patrol
3695	planeando	to plan, to plot
3696	tragedia	tragedy, catastrophe
3697	autoridades	authority
3698	trate	to treat
3699	procedimiento	procedure
3700	fantasía	fantasy
3701	billetes	banknote, bill
3702	ganamos	to gain
3703	secuestro	kidnapping
3704	sabrás	to know, to understand
3705	prestado	lent, loaned
3706	bodas	wedding
3707	béisbol	baseball
3708	ciudades	city
3709	conejo	rabbit, cony, coney
3710	pregúntale	to ask
3711	billete	banknote, bill
3712	esperanzas	hope, hopefulness
3713	díselo	second-person singular imperative of decir combined with…
3714	significado	significant
3715	mueren	to die
3716	cincuenta	fifty
3717	jugadores	player
3718	web	webpage, website
3719	apropiado	appropriate, suitable
3720	robot	robot
3721	considerado	considerate
3722	alcanzar	to reach; to get to to catch up
3723	patatas	potato
3724	mantenga	to keep
3725	continuación	continuation
3726	tradición	tradition
3727	países	country
3728	ocultar	to hide, to conceal
3729	tendríamos	to have; to possess
3730	electricidad	electricity
3731	bebidas	drink, beverage
3732	siguió	to follow
3733	reto	challenge
3734	aldea	village
3735	robaron	to rob
3736	aguas	water
3737	caminos	way, route
3738	permitido	to allow, permit
3739	alli	misspelling of allí
3740	cima	top
3741	risa	laugh, laughter
3742	cumplido	to fulfil, to fulfill, to meet, to deliver
3743	objetos	object
3744	decide	to decide, to make up one's mind, to determine, to choose to
3745	pregunte	to ask
3746	once	eleven
3747	matan	to kill, slay
3748	terrorista	terrorist, terroristic
3749	tomes	to take
3750	términos	end, terminus
3751	reyes	king
3752	revés	back, reverse side
3753	explotar	to exploit
3754	maletas	suitcase
3755	nubes	cloud
3756	circo	circus
3757	darse	to give, to give out
3758	prometiste	to promise
3759	tanque	tank
3760	uñas	fingernail, toenail, nail
3761	encargaré	to entrust
3762	terroristas	terrorist, terroristic
3763	estúpidos	stupid
3764	héroes	hero
3765	salta	to jump
3766	daremos	to give, to give out
3767	agradecido	grateful, thankful, appreciative, obliged, indebted
3768	terror	horror
3769	sacrificio	sacrifice
3770	destrucción	destruction
3771	texto	text
3772	peleas	fight, brawl
3773	liga	league
3774	enviaré	to send
3775	teléfonos	telephone
3776	porno	porn, pornography
3777	diera	to give, to give out
3778	oscura	dark
3779	tuyos	yours, your
3780	olvido	to forget
3781	queridos	dear
3782	colina	hill
3783	bromeas	to joke, to kid
3784	sano	healthy, sound
3785	únicos	only; single; sole
3786	musical	musical
3787	pastor	shepherd
3788	ponerlo	to put, to place
3789	naranja	orange
3790	batería	large and rechargeable battery
3791	trabajó	to work
3792	reuniones	meeting, session, appointment
3793	figura	figure
3794	funcionan	to work, to function
3795	voces	voice
3796	caramba	gee, gosh, shucks, blimey, darn
3797	callejón	alley, side street
3798	técnica	technique
3799	refería	to report
3800	notado	to note
3801	maquillaje	makeup
3802	lanzar	to throw
3803	cadáveres	cadaver, corpse
3804	atacó	to attack, to come at
3805	vendiendo	to sell
3806	bailando	to dance
3807	tenerte	to have; to possess
3808	cubrir	to cover
3809	policial	Related to the police, police force
3810	fase	phase, stage
3811	importaba	to matter, to be important
3812	armada	navy
3813	fea	ugly
3814	porquería	crap, trash, filth, junk, rubbish
3815	superar	to surpass, exceed
3816	disfruta	to enjoy
3817	sueldo	salary, wage
3818	abiertos	open, unlocked
3819	piénsalo	to think, ponder
3820	testimonio	testimony
3821	incómodo	uncomfortable
3822	oyó	to hear
3823	costado	side
3824	apaga	to extinguish, to douse
3825	considerando	recital
3826	bolsas	bag
3827	seguiré	to follow
3828	imaginé	to imagine
3829	detenerlo	to detain
3830	diana	bullseye
3831	pasaporte	passport
3832	infancia	childhood
3833	suele	to pave
3834	productos	product, commodity, item
3835	rocas	old
3836	reverendo	reverend, revered
3837	mediodía	noon, midday
3838	golpeado	beaten, hit
3839	destruido	to destroy
3840	reconozco	to recognize
3841	plástico	plastic
3842	barba	beard
3843	mago	magician
3844	hojas	leaf
3845	conocerla	to know, to be familiar with, to be acquainted with
3846	hallar	to find something, deliberately or not
3847	mantequilla	butter
3848	lidiar	to fight, battle
3849	sentencia	sentence
3850	ideal	ideal
3851	dámelo	to give, to give out
3852	mandó	to send
3853	residencia	residence
3854	francamente	frankly
3855	guerrero	bellicose, warlike
3856	ayudo	to help
3857	sigamos	to follow
3858	engañar	to trick, to deceive, to hoodwink, to cheat
3859	baje	to go down, come down
3860	contaré	to count; to tally
3861	guantes	glove
3862	rompe	to break
3863	conociste	to know, to be familiar with, to be acquainted with
3864	hoja	leaf
3865	decían	to say, to tell
3866	recepción	reception
3867	logrado	to get, to obtain
3868	odias	to hate, to loathe
3869	comisión	committee
3870	vampiro	vampire
3871	finales	final
3872	sufrido	painstaking
3873	azules	blue
3874	usarlo	to use
3875	cometer	to commit
3876	descansa	to rest, relax
3877	peleando	to fight
3878	docena	dozen
3879	estaríamos	to be
3880	lanza	lance, spear, glaive
3881	averiguarlo	to find out, figure out, work out, determine
3882	lanzamiento	launch
3883	moverse	to move
3884	falla	flaw
3885	técnicamente	technically
3886	dejara	to leave
3887	medias	half
3888	míralo	to look at
3889	físico	physical
3890	hacerla	to do, perform, execute, carry out
3891	multitud	multitude
3892	potencial	potential
3893	hacías	to do, perform, execute, carry out
3894	famosa	celebrity, famous person
3895	rutina	routine
3896	oportunidades	opportunity, chance, shot, break, occasion, time
3897	progreso	progress, headway, advancement
3898	fascinante	fascinating
3899	ensalada	salad
3900	cómoda	comfortable
3901	prepara	to prepare
3902	tráeme	to bring
3903	equivocas	to mistake, mix up
3904	tubo	tube
3905	sacarlo	to put out, to get out
3906	usas	to use
3907	letras	lyrics
3908	demasiados	too much, too many, excessive
3909	éstas	this one
3910	interrumpir	to interrupt, to barge in, to disrupt, to disturb, to…
3911	representa	to represent
3912	socios	partner
3913	pecados	sin
3914	novela	novel
3915	herramientas	a tool, an implement
3916	desaparece	to disappear, to go missing, to vanish, to be gone
3917	apostar	to bet
3918	ó	superseded spelling of o when between numerals, deprecated…
3919	septiembre	September
3920	vestidos	dressed
3921	festival	festival
3922	franceses	French
3923	gustar	to like in a general sense
3924	auxilio	aid, help
3925	éstos	this one
3926	fracaso	downfall, ruin, calamity, disaster
3927	berlín	donut
3928	cañón	canyon
3929	llegaremos	to arrive, get
3930	empezaron	to start, begin, to get started
3931	fíjate	to fix, fasten, set, establish, determine
3932	votar	to vote
3933	merezco	to deserve
3934	infantil	childish; childlike
3935	estacionamiento	parking
3936	asesina	murderer, killer
3937	sentarte	to seat
3938	mintió	to lie
3939	grita	to shout, to scream, to cry out, to call out
3940	ofrecer	to offer, to offer up, to provide
3941	esclavos	slave
3942	academia	academy
3943	probarlo	to prove
3944	viuda	widow
3945	reporte	report
3946	monedas	coin
3947	rob	fruit syrup
3948	advertencia	warning
3949	jugo	juice
3950	pico	beak
3951	miré	to look at
3952	rota	a broken thing or person
3953	sociales	social
3954	amarillo	yellow or golden
3955	encargado	in charge, responsible
3956	so	blithering, bloody
3957	listas	clever, smart
3958	as	an ace
3959	poderosa	powerful
3960	prometió	to promise
3961	drama	drama, tragedy, plight
3962	confundido	confused, addled
3963	olvídate	to forget
3964	normales	normal, standard, regular, fine
3965	inconsciente	unconscious
3966	asegurar	to secure
3967	estadounidense	American, U.S. American
3968	locales	local
3969	informado	informed, aware of
3970	resuelto	to resolve, sort out, settle, address, tackle, overcome,…
3971	cueva	cave
3972	conduciendo	to drive; to conduct
3973	perdidos	lost
3974	escuchó	to listen to, to hear out
