rank	word	english	ipa
114	వీలు	to be of use	
115	స్నేహితుడు	boyfriend, a male friend	
116	పిల్లలు	baby	
117	ఆలోచన	thought, looking at, or examining	/aːloːt͡ɕana/
118	మీద	above, on, upon, on the top of	/miːd̪a/
119	ఒకటి	1	/okaʈi/
120	చేసింది	to do, make, perform	
121	అమ్మాయి	a little girl	/ˈamːaːji/
122	వారి	they of వారు: of them	
123	చెడు	bad	/t͡ɕeɖu/
124	చాలు	to suffice, to be enough or sufficient, be adequate	/t͡ɕaːlu/
125	మహిళ	woman	/mahiɭa/
126	అయ్యో	alas, aiyo; an expression of sorrow, distress, regret or…	
127	ఎంత	how much	/en̪t̪a/
128	కుమారుడు	son	
129	ఒంటి	one	/oɳʈi/
130	గత	cause, reason	
131	తల్లి	mother	/t̪alːi/
132	విషయాలు	alternative form of విషయము	
133	ఇంకా	more, some more, even more, yet, still	
134	సంవత్సరాల	alternative form of సంవత్సరము	
135	బాలుడు	a boy	/baːluɖu/
136	సోదరుడు	brother	
137	వార్తలు	news, tidings	
138	తయారు	readiness	
139	నాలుగు	4	/naːluɡu/
140	భార్య	wife	/bʱaːɾja/
141	చేస్తున్నారు	to do, make, perform	
142	చేస్తాము	to do, make, perform	
143	కొత్త	new	/kot̪ːa/
144	ఉన్నాను	to be	/unːaːnu/
145	ఉద్యోగం	alternative form of ఉద్యోగము	
146	ఉన్నారు	to be	
147	నేడు	today, this day	/neːɖu/
148	నమ్మకం	alternative form of నమ్మకము	
149	నువ్వు	you	/nuʋːu/
150	హత్య	murder	/hat̪ja/
151	చెత్త	rubbish, trash, waste, refuse	/t͡ɕet̪ːa/
152	తుపాకీ	alternative form of తుపాకి	
153	ఉదయం	alternative form of ఉదయము	
154	పోలీసు	police	/poːliːsu/
155	నరకం	alternative form of నరకము	
156	అనుభూతి	feeling	
157	హక్కు	legal right, claim or title	/hakːu/
158	ప్రస్తుతం	alternative form of ప్రస్తుతము	
159	జరిమానా	fine	
160	ఐదు	5	/aid̪u/
161	తలుపు	door	/t̪alupu/
162	పార్టీ	faction	
163	వెర్రి	madness, insanity	/ʋeri/
164	వెనుక	behind, after, afterwards	/ʋenuka/
165	అంచనా	guess, conjecture	/aɲt͡ɕanaː/
166	నిద్ర	sleep	/nid̪ɾa/
167	తల	head	/t̪ala/
168	స్నేహితులు	boyfriend, a male friend	
169	కళ్ళు	alternative form of కండ్లు	/kaɭːu/
170	రెండవ	second	/ɾeɳɖaʋa/
171	వెళ్ళడానికి	to go	
172	ఆపు	to stop	/aːpu/
173	పిల్ల	baby	/pilːa/
174	మనం	alternative form of మనము	/manam̃/
175	కాలం	alternative form of కాలము	/kaːlam̃/
176	పాఠశాల	school	/paːʈʰaɕaːla/
177	ముఖం	alternative form of ముఖము	/mukʰam̃/
178	కారణం	alternative form of కారణము	
179	కనుక	therefore, seeing which, so, thereby	
180	కుటుంబం	alternative form of కుటుంబము	
181	అమలు	authority, reign, government	
182	కనిపిస్తుంది	to seem, appear, be seen, be visible, come or be in view	
183	వద్దు	auxiliary verb with infinitive equivalent to the negative…	
184	చివరి	last, final, ultimate	/t͡ɕiʋaɾi/
185	ప్రణాళిక	a channel from a pond, watercourse, drain, gutter	
186	పట్టణం	alternative form of పట్టణము	/paʈːaɳam̃/
187	తక్కువ	less	/t̪akːuʋa/
188	అవకాశం	alternative form of అవకాశము	
189	వెంటనే	immediately, at once	
190	ఒకసారి	once	/okasaːɾi/
191	నీ	your	/niː/
192	జుట్టు	hair	
193	మొదలు	beginning, origin, source	/mod̪alu/
194	లోపల	the inside	/loːpala/
195	చేస్తారు	to do, make, perform	
196	రేపు	tomorrow	
197	సారా	arrack, wine, intoxicating liquor	
198	చేస్తాను	to do, make, perform	
199	అందంగా	alternative form of అందముగా	/an̪d̪aŋɡaː/
200	సంవత్సరం	alternative form of సంవత్సరము	
201	సమాధానం	alternative form of సమాధానము	
202	పాట	song	/paːʈa/
203	తిట్టు	a curse	/tiʈːu/
204	అగ్ని	fire	/aɡni/
205	వివాహం	alternative form of వివాహము	
206	సురక్షిత	well guarded, secure, safe, comfortable	
207	దేవుడు	god	/d̪eːʋuɖu/
208	ముగింపు	the end, close, conclusion	
209	సంగీతం	alternative form of సంగీతము	
210	చల్లని	cold	
211	కథ	story	/kat̪ʰa/
212	గుర్తు	alternative form of గురుతు	/ɡuɾt̪u/
213	మనస్సు	alternative form of మనసు	/manasːu/
214	మధ్య	middle	
215	నొప్పి	pain	/nopːi/
216	భర్త	husband, lord, master	/bʱaɾt̪a/
217	దేశం	alternative form of దేశము	
218	పురుషులు	man	
219	వేడి	heat, warmth	/ʋeːɖi/
220	ఆట	play, sport, game	/aːʈa/
221	అడవి	forest	
222	నిమిషం	alternative form of నిమిషము	
223	మిగిలిన	remaining	
224	ఒప్పందం	alternative form of ఒప్పందము	
225	నోరు	alternative form of నోఱు	/noːɾu/
226	ఇంటి	house	/iɳʈi/
227	గాలి	wind	/ɡaːli/
228	వచ్చిన	to come, arrive	/ʋat͡ɕːina/
229	కుక్క	dog, a domesticated canine	/kukːa/
230	దాదాపు	close at hand	
231	స్వాగతం	alternative form of స్వాగతము	
232	జట్టు	a crowd; a party	
233	పూర్తిగా	fully, completely	
234	చేతులు	hand, arm	
235	గొర్రెలు	sheep	
236	భూమి	land, soil, ground	/bʱuːmi/
237	ఎవరో	someone, somebody	
238	చేతి	hand, arm	/t͡ɕeːt̪i/
239	మంది	people	
240	గుండె	heart	/ɡuɳɖe/
241	గని	mine	
242	దాడి	attack	/daːɖi/
243	ప్రశ్న	question, query, demand, inquiry	[praʃna]
244	యుద్ధం	alternative form of యుద్ధము	
245	రంగు	colour, hue, tint	
246	సంస్థ	organization	
247	ఎడమ	distant	
248	గది	room, apartment, closet	
249	ప్రారంభం	alternative form of ప్రారంభము	
250	ఆరు	6	/aːɾu/
251	వారం	alternative form of వారము	
252	పాటు	a fall	/paːʈu/
253	అమెరికన్	alternative form of అమెరికను	
254	కొంత	some, a little, a part, to a certain extent	
255	వేగంగా	alternative form of వేగముగా	/ʋeːɡaŋɡaː/
256	కష్టం	alternative form of కష్టము	
257	చికిత్స	treatment	/t͡ɕikit̪sa/
258	ధ్వని	sound	/d̪ʱʋani/
259	లేని	no, none, not	
260	మాంత్రికుడు	a magician, conjurer	
261	కల	dream	/kala/
262	అత్యంత	alternative form of అత్యంతము	
263	కుమార్తె	daughter	
264	స్పష్టంగా	in a distinct manner; distinctly	
265	దుస్తులు	clothes	/d̪ust̪ulu/
266	శ్రీమతి	wife	
267	కనీసం	alternative form of కనీసము	
268	జంట	a pair, couple	/d͡ʑaɳʈa/
269	మరణం	alternative form of మరణము	
270	తప్పక	certainly	
271	గుంపు	a crowd, multitude, number, flock, heap, quantity	/ɡumpu/
272	అమ్మాయిలు	a little girl	
273	రేడియో	radio	/ɾeːɖijoː/
274	న్యాయవాది	an attorney	
275	చట్టం	alternative form of చట్టము	/t͡ɕaʈːam̃/
276	కత్తి	knife	/kat̪ːi/
277	ఉన్నాము	to be	
278	పెట్టుబడి	capital, investment – money laid out	/peʈːubaɖi/
279	తప్ప	save, but, except, unless, without	/t̪apːa/
280	తేనె	honey	
281	పది	10	
282	మిమ్మల్ని	you guys, y'all	/mimːalni/
283	త్వరగా	quickly	
284	రకం	alternative form of రకము	
285	మంచం	alternative form of మంచము	
286	నేరుగా	in a straight manner; straight, direct	/neːɾuɡaː/
287	శక్తి	energy	
288	గంట	stub, stump of a cornstalk	/ɡaɳʈa/
289	ఆలోచిస్తాడు	to think, consider, reflect, ponder, ruminate	
290	కాఫీ	coffee	/kaːpʰiː/
291	భాగం	alternative form of భాగము	
292	అదృష్టం	alternative form of అదృష్టము	
293	తరలించు	to cause to move, march	/t̪aɾaliɲt͡ɕu/
294	ఆసక్తి	love, attachment	
295	స్థానం	alternative form of స్థానము	
296	బయట	on the outside, on the plain	/bajaʈa/
297	ప్రారంభించారు	to begin, start	
298	దగ్గు	cough	/daɡːu/
299	వాసన	smell	/ʋaːsana/
300	నెలల	month	
301	ఉత్తర	the 12th lunar mansion	/ut̪ːaɾa/
302	అడుగుల	foot	
303	ద్వేషం	alternative form of ద్వేషము	
304	పక్క	a side, quarter, or direction	/pakːa/
305	వయస్సు	age, time or period of life, stage of existence, years	
306	స్థలం	alternative form of స్థలము	
307	అంతా	completely, wholly, altogether	/an̪t̪aː/
308	నిన్ను	you ”	
309	పదం	alternative form of పదము	
310	చెప్పాడు	to say, tell	
311	భవనం	alternative form of భవనము	
312	వేసవి	the summer, hot season	
313	విలువ	price, value, cost	
314	చర్చ	searching, research, judgment, deliberation, discussion	[tʃartʃa]
315	పుట్టినరోజు	birthday	/puʈːinaɾoːd͡ʑu/
316	ఎలుగుబంటి	bear	/eluɡubaɳʈi/
317	తమాషా	show	
318	ఏర్పాటు	an arrangement, settlement, rule	
319	పరిస్థితి	state, situation, condition	
320	సులభం	alternative form of సులభము	
321	ఆనందం	alternative form of ఆనందము	
322	టోపీ	a cap or hat	/ʈoːpiː/
323	జో	hush! a word used in lulling a child to sleep	
324	వీధి	alternative form of వీథి	/ʋiːd̪ʱi/
325	సంబంధం	alternative form of సంబంధము	
326	చెప్పు	footwear	/t͡ɕepːu/
327	విశ్రాంతి	rest, repose, refreshment	/ʋiɕɾaːn̪t̪i/
328	ఊపిరి	breath, respiration	/uːpiɾi/
329	నగరం	alternative form of నగరము	
330	బిగ్గరగా	loudly	
331	శత్రువు	enemy	/ɕat̪ɾuʋu/
332	సాయంత్రం	alternative form of సాయంత్రము	
333	శరీరం	alternative form of శరీరము	/ɕaɾiːɾam̃/
334	గీ	abbreviation of గీతి	/ɡiː/
335	ఆగారు	to stop, stay, abstain, refrain	
336	భాగస్వామి	partner, shareholder	
337	మానవ	of or pertaining to human	
338	సాధ్యం	alternative form of సాధ్యము	
339	ప్రత్యేక	particular	
340	వేరే	other, separate, distinct	/ʋeːɾeː/
341	తీపి	sweetness	/t̪iːpi/
342	నెమ్మదిగా	slowly	
343	నవ్వు	a laugh, laughter	/naʋːu/
344	నగదు	cash; ready money	
345	సగం	alternative form of సగము	
346	బీచ్	beach	
347	కీలు	a joint	/kiːlu/
348	యువ	young, youthful	/juʋa/
349	అడుగు	foot	/aɖuɡu/
350	పిల్లల	baby	
351	లాగండి	pull	
352	కింద	below	/kin̪d̪a/
353	అర్హత	worthiness, fitness	
354	తుఫాను	storm, tempest	
355	వలె	like, similar to, just as	
356	గొంతు	throat	/ɡon̪t̪u/
357	చూపించు	to show, demonstrate, display, evince, exhibit, point out	/t͡ɕuːpiɲt͡ɕu/
358	అవి	those	/aʋi/
359	ప్రభుత్వం	alternative form of ప్రభుత్వము	
360	కలలు	dream	/kalalu/
361	స్త్రీ	woman	/st̪ɾiː/
362	చర్చి	church	/t͡ɕaɾt͡ɕi/
363	సభ్యుడు	a councillor	
364	నృత్యం	alternative form of నృత్యము	
365	సమావేశం	being together at the same place	
366	సంరక్షణ	protection, sustaining, support, maintenance, nourishment,…	
367	మోసం	alternative form of మోసము	
368	రక్షణ	protection	
369	ఆయన	he	/aːjana/
370	దక్షిణ	south	/d̪akʂiɳa/
371	లక్ష్యం	alternative form of లక్ష్యము	
372	మద్దతు	assistance, help, abetment	/mad̪ːat̪u/
373	ప్రియుడు	a lover	/pɾijuɖu/
374	ఎనిమిది	8	
375	ముక్క	bit, piece, fragment	/mukːa/
376	మహిళలు	woman	
377	ముఖ్యంగా	especially, particularly, chiefly, specially	
378	విజయం	alternative form of విజయము	
379	ప్రార్థన	prayer	
380	ఏది	which	/eːd̪i/
381	అబద్ధం	alternative form of అబద్ధము	
382	దృష్టి	sight, seeing	/d̪ɻ̍ʂʈi/
383	నెల	month	/nela/
384	పక్షులు	bird	
385	తల్లిదండ్రులు	parents	
386	మమ్మీ	mummy	/mamːiː/
387	అయిన	accomplished, becoming, agreeable, suitable	/ajina/
388	అనే	called, named, termed	
389	గౌరవం	alternative form of గౌరవము	
390	మెదడు	brain	/med̪aɖu/
391	బూట్లు	boot	
392	గ్రహం	alternative form of గ్రహము	
393	ప్రమాదం	alternative form of ప్రమాదము	
394	ఏడు	7	/eːɖu/
395	గానం	alternative form of గానము	
396	సంవత్సరాలు	alternative form of సంవత్సరము	
397	ఆర్థిక	financial	
398	కళ	art	/kaɭa/
399	చిత్రం	alternative form of చిత్రము	/t͡ɕit̪ɾam̃/
400	బిజీగా	busily	
401	తెలుపు	white	/t̪elupu/
402	మళ్లీ	alternative form of మళ్లి	/maɭːiː/
403	ధ్వనులు	sound	
404	నాన్న	father	/naːnːa/
405	రహదారి	road, roadway	/ɾahad̪aːɾi/
406	ఎండ	heat	/eɳɖa/
407	సలహా	advice, counsel, counselling	
408	సమస్యలు	a part of a stanza proposed by one person to be completed…	
409	బంతి	a ball of any kind	
410	తొమ్మిది	9	
411	ప్రశ్నలు	question, query, demand, inquiry	
412	కాగితం	alternative form of కాగితము	
413	మాస్టర్	alternative form of మాస్టరు	
414	చర్య	act, deed, conduct, mode, rite, fashion	[tʃarja]
415	పరిచయం	alternative form of పరిచయము	
416	వచ్చారు	to come, arrive	
417	శాంతి	tranquility, calmness, quietness, rest, peace, serenity	/ɕaːn̪t̪i/
418	ఇవి	these	/iʋi/
419	సులువు	light	
420	ఎక్కువగా	excessively	/ekːuʋaɡaː/
421	నిమిషాలు	alternative form of నిమిషము	
422	కళాశాల	college	/kaɭaːɕaːla/
423	ఆత్మ	soul	
424	స్నానం	alternative form of స్నానము	
425	వ్యక్తులు	an incarnation	
426	గొర్రె	sheep	/ɡore/
427	పేద	a poor person	/peːd̪a/
428	చిత్రాలు	alternative form of చిత్రము	
429	పోరాటం	fight, fighting	
430	వింత	wonder, curiosity	
431	శ్రద్ధ	attention, care	
432	కార్యదర్శి	a secretary	
433	బాధ్యత	responsibility, liability	
434	ప్రదేశం	alternative form of ప్రదేశము	
435	కొడుకు	son	/koɖuku/
436	రద్దు	repeal, abrogation	
437	విమానం	alternative form of విమానము	
438	ప్రయాణం	alternative form of ప్రయాణము	
439	భారీ	big, high, stout, bulky	/bʱaːɾiː/
440	విశ్వాసం	alternative form of విశ్వాసము	
441	మార్కెట్	market	
442	ఆస్తి	property, estate, effect, wealth, riches	/aːst̪i/
443	విందు	treat, entertainment, banquet, dinner, feast	/ʋin̪d̪u/
444	రక్త	of or pertaining to blood	/ɾakt̪a/
445	భోజనం	alternative form of భోజనము	
446	విచారణ	investigation, examination, inquiry, search, research	
447	బ్యాంకు	bank	
448	మాది	ours - that which belongs to us as distinguished from మనది…	/maːdi/
449	లోపలి	inner, internal	
450	పట్టింపు	application	
451	నిజం	alternative form of నిజము	/nid͡ʑam̃/
452	కృతజ్ఞతలు	the state of being grateful - gratitude or gratefulness	
453	పాత్ర	bowl, plate, vessel	/paːt̪ɾa/
454	ఎరుపు	red, redness	/eɾupu/
455	దూరం	alternative form of దూరము	
456	ఖాళీ	empty, vacant	/kʰaːɭiː/
457	అసలు	really, actually	/asalu/
458	రంధ్రం	alternative form of రంధ్రము	
459	కార్యాలయం	alternative form of కార్యాలయము	
460	ఉన్నావు	to be	
461	ఉత్తమం	alternative form of ఉత్తమము	
462	ఇల్లు	house	/ilːu/
463	చిన్నప్పుడు	childhood	
464	ఆహారం	alternative form of ఆహారము	
465	ఆటలో	play, sport, game	/aːʈaloː/
466	మందులు	medicine, physic, drug	/man̪d̪ulu/
467	బట్టలు	cloth	
468	రుచి	taste, flavour, relish	
469	చేశాడు	to do, make, perform	
470	కర్ర	wood, a piece of wood	/kara/
471	బస్సు	bus	/basːu/
472	ఆయుధం	alternative form of ఆయుధము	
473	అతడు	third-person singular distal male pronoun, he	/at̪aɖu/
474	అంత	then, afterwards	/an̪t̪a/
475	వస్తువు	a thing, article, matter, substance	
476	దొంగ	thief, robber	
477	పూజారి	priest of a temple	
478	యంత్రం	alternative form of యంత్రము	
479	అనుమతి	consent, permission	/anumat̪i/
480	జంతువులు	beast, brute, animal	
481	మార్పు	a kind of fish	/maːɾpu/
482	ఆలస్యం	alternative form of ఆలస్యము	
483	భద్రత	security - the condition of not being threatened	
484	ఈల	whistle, whistling	/iːla/
485	ఏడుపు	weeping, complaint, grievance	
486	చరిత్ర	history, tale, story, account, narrative	
487	చెట్టు	plant or tree	/t͡ɕeʈːu/
488	తాజా	fresh produce, not from storage	
489	ఆకులు	leaf	
490	తాను	one or oneself	/t̪aːnu/
491	నటి	actress	/naʈi/
492	ఓడ	ship, boat, vessel	/oːɖa/
493	వ	abbreviation of వచనము	
494	ఊళ	the howling of a fox	
495	ఆశ్చర్యం	alternative form of ఆశ్చర్యము	/aːɕt͡ɕaɾjam̃/
496	ఆకర్షించింది	to attract, draw towards oneself	
497	కాంతి	light	
498	కొమ్ము	horn	/komːu/
499	చెడ్డ	bad	/t͡ɕeɖːa/
500	లేఖ	letter, epistle	[leːkʰa]
501	సూది	a needle	
502	కావాలి	must be	
503	పేర్లు	name	/peːɾlu/
504	రోజులు	day	
505	పేలుడు	explosion	
506	అభిమానులు	fans	
507	సమ్మె	confederation, league	
508	న్యాయవాదులు	an attorney	
509	కావాలని	on purpose	/kaːʋaːlani/
510	తిరుగుబోతు	rambler, rover, giddy fool	
511	బల్లి	lizard	/balːi/
512	పరీక్ష	a test, trial, experiment	/pariːkʂa/
513	చెవులు	ear	
514	తేనెటీగ	honeybee	/t̪eːneʈiːɡa/
515	దళాలు	alternative form of దళము	
516	నాయకులు	leader	/naːjakulu/
517	అద్భుతం	alternative form of అద్భుతము	
518	పులి	tiger	/puli/
519	కీర్తన	a hymn, a song of praise or adoration, a psalm, an anthem	
520	అడిగారు	to ask	
521	ప్రాణాలు	alternative form of ప్రాణము	
522	పిచ్చి	madness, folly	/pit͡ɕːi/
523	మంచు	snow	/maɲt͡ɕu/
524	జేబు	pocket	/d͡ʑeːbu/
525	సమూహం	alternative form of సమూహము	
526	బహుమతి	a present, donation, reward, gratuity, premium	/bahumat̪i/
527	బాధితుడు	victim	
528	పరిశోధన	an enquiry	
529	రే	night	/ɾeː/
530	పదము	a word	/pad̪amu/
531	కన్ను	eye	/kanːu/
532	స్నేహం	alternative form of స్నేహము	
533	బృందం	alternative form of బృందము	
534	కొవ్వు	fat, fatness	/koʋːu/
535	పెరుగుదల	growth	
536	కీ	lower, under	/kiː/
537	ఎదురు	the front	/ed̪uɾu/
538	బాంబు	an explosive device used or intended as a weapon—bomb	
539	రవాణా	sending	
540	చెల్లింపు	payment	
541	జాబితా	a list	
542	క్రీస్తు	Christ	[kriːstu]
543	ఆలయం	alternative form of ఆలయము	/aːlajam̃/
544	హింస	violence	
545	నేరం	alternative form of నేరము	/neːɾam̃/
546	గోడ	a wall	
547	ముక్కలు	bit, piece, fragment	
548	వాతావరణం	alternative form of వాతావరణము	
549	గుసగుస	whisper	[ɡusʌɡusʌ]
550	విడుదల	leaving, release, liberation	/ʋiɖud̪ala/
551	సేవ	service	/seːʋa/
552	మాయలు	illusion, unreality of all worldly existence	
553	మెడ	neck	/meɖa/
554	సాక్ష్యం	alternative form of సాక్ష్యము	
555	ముద్దు	kiss	/mud̪ːu/
556	ఓ	the vocative sign or an exclamation used in calling or…	[oː]
557	కాళ్లు	leg	/kaːɭːu/
558	మూడవ	third	/muːɖaʋa/
559	బ్యాంకులు	bank	
560	పదాలు	alternative form of పదము	
561	పొరుగు	a side	/poɾuɡu/
562	కోపం	alternative form of కోపము	
563	సీసా	alternative form of శీశా	/siːsaː/
564	శాస్త్రం	alternative form of శాస్త్రము	
565	బలం	alternative form of బలము	
566	కాయలు	unripe fruit	/kaːjalu/
567	గాజు	glass	/ɡaːd͡ʑu/
568	వెలుపల	alternative form of వెలపల	/ʋelupala/
569	ఆకుపచ్చ	green, leaf green	/aːkupat͡ɕːa/
570	డెల్టా	delta	
571	చెయ్యి	hand	
572	అనుకూలంగా	in a favourable manner; favourably	
573	కొంతమంది	a few persons	
574	సెలవు	leave, permission	/selaʋu/
575	గట్టి	not torn, in good repair	
576	వంట	cooking	/ʋaɳʈa/
577	తప్పుడు	making a mistake	
578	భయం	alternative form of భయము	
579	పరిష్కారం	solution	
580	టెలిఫోన్	alternative form of టెలిఫోను	
581	నీలం	alternative form of నీలము	
582	కొట్టు	a blow, a stroke, a strike	/koʈːu/
583	మాట	word	/maːʈa/
584	లే	the base of the negative forms లేక, లేని, లేదు	
585	ఉండు	to be	/uɳɖu/
586	నివేదిక	report, statement	
587	మోకాలు	knee	/moːkaːlu/
588	కుందేలు	hare, rabbit	/kun̪d̪eːlu/
589	గట్టిగా	well, properly, firmly, strongly	
590	పాప	child, baby	/paːpa/
591	పురుషుడు	man	
592	జాగ్రత్త	vigilance, carefulness, caution, activity	/d͡ʑaːɡɾat̪ːa/
593	అదృష్టము	fortune, luck, chance, fate	/ad̪ɻ̍ʂʈamu/
594	రసం	alternative form of రసము	
595	ఈత	wild date tree called Phoenix sylvestris	/iːt̪a/
596	నటిస్తారు	to act, as on the stage	
597	మార్గాలు	alternative form of మార్గము	
598	కాలిబాట	a paved footpath, especially at the side of a road; pavement	/kaːlibaːʈa/
599	మాట్లాడు	to speak, talk	/maːʈlaːɖu/
600	హాని	harm, injury, detriment, damage, mischief	/haːni/
601	కిచకిచ	chirruping, chirping of some birds	
602	ప్రారంభించింది	to begin, start	
603	పసుపు	Indian saffron or turmeric	/pasupu/
604	చొక్కా	coat, jacket	/t͡ɕokːaː/
605	పోరాట	fight, quarrel, struggle	/poːɾaːʈa/
606	చుట్టుకొలత	circumference	
607	రా	short for రాయి; pertaining to a stone	
608	అభివృద్ధి	increase, augmentation, growth, development	
609	కంప్యూటర్	computer	/kampjuːʈaɾ/
610	మమ్మల్ని	us ”	
611	శిక్షణ	training	
612	యజమాని	master, lord, boss	
613	మేకపిల్ల	a young goat kid	
614	వెచ్చని	warm	
615	ఏడవ	seventh	/eːɖaʋa/
616	సగటు	average	
617	నిన్న	yesterday	/ninːa/
618	పద్ధతి	a road	
619	మన్నించు	to respect	/manːiɲt͡ɕu/
620	చెప్పిన	to say, tell	/t͡ɕepːina/
621	కేసు	a legal case, a lawsuit	
622	మురికి	dirt, nastiness, filth, impurity	
623	వెయ్యి	thousand	
624	ఆలోచనలు	thought, looking at, or examining	/aːloːt͡ɕanalu/
625	విఫలం	alternative form of విఫలము	
626	చంపడం	killing	
627	మన	our - belonging to us	/man̪a/
628	గెలిచింది	to win, gain, conquer, overcome	
629	శుభవార్త	good news	
630	పోటీ	competition	/poːʈiː/
631	వాసి	dweller, inhabitant, resident	
632	వ్యవస్థ	settlement, decision, decree	/ʋjaʋast̪ʰa/
633	నేల	land, ground, field	/neːla/
634	చంద్రుడు	the Moon; the regent of the moon	/t͡ɕan̪d̪ɾuɖu/
635	ఆయుధాలు	alternative form of ఆయుధము	
636	క్రమం	alternative form of క్రమము	
637	డాలర్లు	dollar	
638	విధి	duty	/ʋid̪ʱi/
