rank	word	english
1959	povjerovati	to come to believe, trust
1960	knjizi	book
1961	staru	old
1962	požar	fire
1963	crno	black
1964	izvješće	report
1965	plati	to pay
1966	diži	to lift, raise, elevate
1967	prijeći	alternative form of preći
1968	vrh	on top of
1969	stručnjak	expert, specialist
1970	para	steam
1971	krila	wing
1972	raspored	schedule, program
1973	istraga	inquiry, investigation
1974	propustiti	to miss, to fail to notice or do something
1975	trener	coach
1976	gomila	tumulus, barrow, burial mound or cairn
1977	malim	small
1978	kluba	club
1979	podijeliti	to divide, separate
1980	adresa	address
1981	utakmicu	sports game
1982	stil	style
1983	zamijeniti	to exchange
1984	ceste	road
1985	minut	minute
1986	noga	leg
1987	em	not only … but also
1988	oluja	storm
1989	svjestan	conscious, aware
1990	mjesecima	for months and months
1991	kose	slant, inclined, skew
1992	stav	posture, stance, position
1993	zadovoljan	content, satisfied
1994	ponuda	offer
1995	vodom	water
1996	učitelj	teacher
1997	nagrada	prize
1998	stopala	foot
1999	epizoda	episode
2000	model	model
2001	dodaj	to add
2002	zasad	for now, for the time being
2003	učiti	to learn, study
2004	muda	genitive singular
2005	stajao	to stop
2006	zatvoren	closed
2007	prste	finger
2008	prolaz	passageway
2009	ljudski	humans; human
2010	iznenađen	surprised
2011	pluća	lungs
2012	mada	although
2013	čija	alternative form of čèhati
2014	uživo	live
2015	kazna	punishment
2016	slijedeći	present adverbial participle of slijediti impf
2017	desiti	to happen, occur
2018	jela	meal
2019	plaši	to frighten, scare
2020	kožu	skin
2021	bogatstvo	wealth
2022	objašnjava	to explain
2023	velikih	big, large
2024	povesti	to lead
2025	kul	cool, in a cool manner
2026	kože	skin
2027	pisao	to write
2028	piva	alternative form of pȋvo
2029	zdravlje	health
2030	stvoriti	to create
2031	nauditi	to harm
2032	zabrinuti	to worry, upset
2033	odjeća	clothing
2034	običan	common, usual
2035	doveli	to transfer something by driving
2036	narode	people
2037	francuski	in a French manner, as a Frenchman
2038	privatni	private
2039	stigne	to arrive, reach
2040	kukavica	cuckoo
2041	udariti	to physically strike, to hit
2042	svira	third-person singular present of svirati impf
2043	čuvar	custodian, guard, watchman
2044	nalaze	third-person plural present indicative of nàlaziti impf
2045	sendvič	sandwich
2046	bogat	rich, wealthy
2047	porodica	family
2048	neba	sky
2049	slušao	to listen
2050	satima	for hours
2051	zamalo	almost, nearly
2052	jedi	to eat, consume
2053	uostalom	after all, besides
2054	zamisao	idea, conception
2055	potrajati	to last, continue, take time
2056	liz	a lick
2057	grlo	throat
2058	htjeti	to wish, want, desire
2059	želje	wish, desire
2060	inspektor	inspector
2061	gazda	landlord
2062	otvoreno	openly
2063	uhititi	to arrest
2064	prigovor	objection, criticism, reproach
2065	princeza	princess
2066	oteo	to kidnap
2067	oženiti	to marry
2068	leda	ice
2069	različite	different
2070	zidu	wall
2071	lagano	lightly
2072	oženio	to marry
2073	bliski	near, close to
2074	okus	taste; flavor
2075	krov	roof
2076	bijeg	escape
2077	hoda	to walk, pace
2078	ljubomoran	jealous
2079	bako	grandmother, grandma
2080	podići	to raise, lift, elevate
2081	seronja	asshole, motherfucker, douchebag, fucker
2082	direktno	directly, straight
2083	izazov	challenge
2084	starim	old
2085	pripremiti	to prepare
2086	pretvoriti	to turn into, to transform, to change
2087	moli	to ask, request, beg
2088	osobito	especially, particularly
2089	širom	widely
2090	povuci	to pull
2091	ribu	fish
2092	ostalima	the other
2093	gladi	to stroke, pet
2094	odlazak	departure, leaving
2095	nebu	sky
2096	događaj	event
2097	odbiti	to refuse, decline
2098	uči	to learn, study
2099	ajmo	alternative form of hàjdemo
2100	poznati	to know, have knowledge of
2101	naroda	people
2102	kćerka	alternative form of kćȋ
2103	kolima	wheel
2104	krene	to move, set in motion
2105	vic	joke
2106	smiješan	funny
2107	vodiš	to lead
2108	iznova	again, anew
2109	telefonski	by using a telephone
2110	anđeo	angel
2111	dnevno	daily, on a daily basis
2112	zlu	evil
2113	upaliti	to set fire to, set on fire, burn, light, ignite
2114	želju	wish, desire
2115	hrabar	bold, courageous, brave
2116	sluša	to listen
2117	mraku	dark, darkness
2118	uspjeh	success
2119	crkva	church
2120	igraju	to play
2121	utorak	Tuesday
2122	junak	soldier, knight, warrior
2123	otoku	island
2124	negde	somewhere
2125	granica	border
2126	prezime	last name
2127	štiti	to protect
2128	rublje	linen, laundry
2129	umjetnost	art
2130	pomoću	with the help of
2131	međutim	however, on the other hand
2132	predmet	thing, object
2133	prešao	to cross, get across, get over, go over
2134	očekivati	to expect, wait for
2135	zvijer	beast, wild animal
2136	brz	fast
2137	bum	to be, to exist
2138	četvrti	fourth
2139	dokle	how far
2140	posuditi	to lend
2141	kime	with whom
2142	haljina	dress
2143	prirodno	naturally
2144	sezona	season
2145	uvjeren	sure, certain, convinced
2146	predstava	show
2147	oprezno	cautiously, carefully
2148	snu	sleep
2149	primili	to receive, get
2150	kučka	bitch, dam
2151	rijetko	rarely, seldom
2152	šupak	asshole, anus
2153	bend	band
2154	praviti	to make, create
2155	golf	golf
2156	postići	to achieve, accomplish
2157	slijediti	to follow
2158	pojavila	to appear, emerge
2159	identitet	identity
2160	kolege	colleague
2161	ispitivanje	interrogation
2162	punu	full, filled
2163	priznanje	recognition
2164	zauzeti	to take over, capture, seize
2165	izabrati	to choose, select
2166	nečim	instrumental of nȅšto
2167	ceo	whole
2168	takvih	such, of such kind
2169	hrpa	heap, pile
2170	ponašati	to behave, conduct
2171	ukus	taste, as in a person’s implicit set of preferences,…
2172	pobjeda	victory
2173	bogovi	god, deity
2174	videli	to see
2175	v	in, at
2176	tehnički	technically
2177	proklet	damn, bloody
2178	prozora	window
2179	išlo	to go, walk
2180	jedeš	to eat, consume
2181	svinja	pig
2182	unaprijed	beforehand, in advance
2183	trudim	to try, make an effort
2184	kuja	bitch
2185	ajme	alas, woe, ouch, oh
2186	sise	woman's breast
2187	bogati	rich, wealthy
2188	poduzeti	to undertake, take upon oneself, tackle, take action, do…
2189	rob	slave
2190	napali	to attack, assault
2191	glasno	loudly, aloud
2192	ustati	to stand up, rise, get up
2193	podne	noon, midday
2194	jedu	to eat, consume
2195	živite	to live, exist, be alive
2196	gost	guest
2197	časnik	officer
2198	obećanje	promise
2199	hrabrost	courage
2200	sila	force
2201	potvrditi	to confirm, acknowledge
2202	sudbinu	fate, destiny
2203	upozoriti	to warn
2204	jime	name
2205	mrak	dark, darkness
2206	madam	madam
2207	jadno	miserably, poorly, pitifully
2208	odmoriti	to rest, refresh, relax
2209	toplo	warmly
2210	policijski	as a policeman
2211	laboratorij	laboratory
2212	suočiti	to confront
2213	vrijedan	precious, valuable
2214	točke	dot, period
2215	luđak	madman
2216	karta	card
2217	dodati	to add
2218	pobjedu	victory
2219	pisac	writer
2220	nečeg	genitive of nȅšto
2221	pad	fall
2222	timu	team
2223	sef	safe, strongbox
2224	ozlijediti	to hurt, injure, wound
2225	alkohol	alcohol
2226	nov	new
2227	snove	sleep
2228	plava	feminine nominative/vocative singular
2229	pregled	view, survey
2230	suviše	too, excessively
2231	intervju	interview
2232	stavim	to put, place
2233	oku	eye
2234	razbiti	to break, smash, crack, shatter
2235	četvrtak	Thursday
2236	kriviti	to blame, accuse
2237	muka	pain
2238	reč	word
2239	zamoliti	to ask, beg
2240	svugdje	everywhere
2241	obuci	to dress, clothe, put on clothes
2242	prepoznati	to recognize
2243	licem	face
2244	potražiti	to seek, look for, search
2245	proces	process
2246	rođak	relative, cousin
2247	mladić	young man, lad
2248	poljubiti	to kiss
2249	uzbuđen	excited
2250	plaćam	to pay
2251	papira	paper
2252	tlak	pressure
2253	šumu	noise
2254	svećenik	priest
2255	slomiti	to break, crack, shatter
2256	poštovanja	respect, esteem
2257	prazna	empty, vacant
2258	nikamo	nowhere
2259	pune	full, filled
2260	pratim	to follow
2261	nadu	hope
2262	fotografija	a photograph, picture
2263	zacijelo	surely, certainly
2264	naporno	strenuously, arduously, laboriously, hard
2265	tatom	dad, daddy
2266	vrt	garden
2267	odbor	committee, board
2268	bazen	basin
2269	povezan	connected, linked
2270	pretvarati	to turn into, to transform, to change
2271	slab	weak
2272	prevod	translation
2273	pozdraviti	to greet
2274	stvorenje	being, creature
2275	plače	to cry, weep
2276	materijal	material
2277	dah	breath
2278	krivnja	guilt, blame, fault
2279	igrač	player
2280	govora	speech
2281	prsa	chest
2282	dolaziti	to arrive, come
2283	go	naked, nude, bare
2284	šalite	to joke; to joke around
2285	usne	lip
2286	leta	summer, summertime
2287	rodila	to bear
2288	sinom	shadow; shade
2289	stupnjeva	degree
2290	paklu	hell
2291	simbol	symbol
2292	posljedice	consequence
2293	prijateljstvo	friendship
2294	nevolja	trouble, misfortune
2295	komu	to whom
2296	skladište	warehouse
2297	kruh	bread
2298	smiriti	to calm, soothe, pacify
2299	znanost	science
2300	cesti	road
2301	dim	smoke
2302	val	wave
2303	poslova	job
2304	rez	cut
2305	lova	hunt, hunting
2306	bijes	rage
2307	polja	field
2308	podaci	datum, fact, information
2309	stvarnost	reality
2310	naročito	particularly, especially
2311	helikopter	helicopter
2312	najprije	firstly, at first
2313	spremi	qualification, training
2314	javnost	public
2315	nasilje	violence
2316	prazan	empty, vacant
2317	sredstva	means, medium
2318	maleni	small
2319	odgovorio	to answer, reply
2320	rukavice	glove
2321	mačke	cat
2322	opcija	option
2323	fizički	physical
2324	nivo	level
2325	stojim	first-person singular present of stàjati
2326	puls	pulse
2327	dakako	of course, surely, certainly
2328	ludilo	madness, insanity
2329	nosite	to carry, bring
2330	pljačka	robbery
2331	naučili	to teach, train, instruct
2332	vojni	armed forces; military
2333	djetetu	child, kid
2334	vožnja	driving, drive, ride
2335	odnijeti	to take away, carry away
2336	glasa	voice
2337	kap	drop
2338	lezi	to lie down
2339	koža	skin
2340	novčanik	wallet
2341	fin	fine, delicate
2342	puca	to crack, break, burst, split
2343	svirati	to play
2344	zbunjen	confused
2345	teške	heavy, weighty
2346	jasan	clear, limpid
2347	međusobno	mutually
2348	svježe	freshly
2349	komada	piece, part
2350	reda	row
2351	suče	judge
2352	upao	to fall into, drop into
2353	kino	cinema
2354	rame	shoulder
2355	počnem	to begin, start, commence
2356	nadala	to hope
2357	grob	grave
2358	kolica	handcart
2359	kontrola	control
2360	potom	afterwards, after that, later, then
2361	bicikl	bicycle
2362	pameti	prudence
2363	djevojaka	girl, maiden
2364	započeti	to start, begin, commence
2365	obale	bank
2366	zmija	snake
2367	posjet	visit
2368	tlo	ground
2369	brzi	fast
2370	igrali	to play
2371	štetu	damage, harm
2372	služba	service
2373	unatoč	despite, in spite of
2374	njihovom	their, theirs
2375	očistiti	to clean
2376	zrakoplov	aircraft
2377	gej	a gay person, homosexual
2378	top	cannon
2379	struje	electricity
2380	katastrofa	catastrophe
2381	usluga	favour
2382	obranu	defense
2383	tužna	sad
2384	jači	strong
2385	uho	ear
2386	gradonačelnik	mayor
2387	obali	bank
2388	banka	bank
2389	curi	girl
2390	fakultet	faculty
2391	spustiti	to lower, abase, take down
2392	ispada	to fall out, drop
2393	potpis	signature
2394	prijem	admission
2395	snimanje	recording
2396	volja	will, volition
2397	metu	to sweep
2398	oka	eye
2399	svjetlost	light
2400	vjenčati	to marry
2401	internet	internet
2402	nađu	to find, discover
2403	jednostavan	simple
2404	objaviti	to proclaim, declare, announce
2405	dolar	dollar
2406	temu	theme, subject
2407	osveta	revenge, vengeance
2408	izuzetno	exceptionally
2409	ovoliko	this much/many, so much/many, as much/many
2410	travu	grass
2411	pomoćnik	assistant
2412	viši	high, tall
2413	tulum	party
2414	družiti	to associate, socialize with
2415	razvod	divorce
2416	nađite	to find, discover
2417	snovi	sleep
2418	smijati	to laugh
2419	poslednji	final
2420	ogroman	giant, huge, vast, enormous
2421	rođena	born
2422	javno	publicly, openly
2423	osnovi	basis, foundation
2424	zasigurno	for sure, surely
2425	gorivo	fuel
2426	vrijednost	value
2427	šampanjac	champagne
2428	postupak	procedure, process
2429	plavi	blue
2430	telo	body
2431	sna	sleep
2432	sresti	to encounter, meet
2433	teren	terrain
2434	otisak	print, mark
2435	istim	same
2436	mrze	to hate
2437	ljeta	summer, summertime
2438	lovac	hunter
2439	hrani	food
2440	prate	to follow
2441	pogrešan	wrong, incorrect
2442	kolač	cake
2443	otraga	at the back, in the back
2444	kost	bone
2445	obiteljski	as a family
2446	natjecanje	competition
2447	malena	small
2448	diše	to breathe, take breath
2449	z	with
2450	krije	to hide, conceal
2451	koncert	concert
2452	milost	mercy, compassion, favour
2453	pažnja	attention
2454	pružiti	to stretch out, extend
2455	curo	girl
2456	stranica	page
2457	posade	crew
2458	isključiti	to turn off, disconnect
2459	godišnje	a year
2460	mjestima	place
2461	obrane	defense
2462	napolju	outdoors, outside
2463	kladiti	to bet, wager
2464	zida	wall
2465	sposobnost	ability
2466	moliti	to ask, request, beg
2467	izbjeći	to avoid
2468	povukao	active past participle of pòvūći
2469	zvono	bell
2470	porota	jury
2471	dirati	to touch
2472	ubistvo	murder
2473	cijev	tube
2474	ispao	to fall out, drop
2475	upotrijebiti	to use, utilize
2476	zabaviti	to amuse, to entertain
2477	nekoć	once, formerly, erstwhile
2478	uživam	to enjoy
2479	dolazak	arrival, advent
2480	molio	to ask, request, beg
2481	mozgu	brain
2482	tema	theme, subject
2483	luka	harbor; harbour
2484	jaje	egg
2485	jezero	thousand; a great number
2486	pakla	hell
2487	poprilično	rather, pretty, quite, fairly
2488	tjedno	weekly
2489	rok	deadline
2490	snažan	strong, powerful
2491	legenda	legend
2492	slobode	freedom
2493	otpustiti	to release
2494	zdrav	healthy, fit
2495	hitne	urgent
2496	jao	woe, alas
2497	loši	bad, malicious
2498	boj	battle
2499	opustiti	to relax, loosen, slacken
2500	tužan	sad
2501	snimak	footage, recording
2502	sile	force
2503	srećan	happy
2504	eksplozije	explosion
2505	nedostajati	to miss
2506	kasni	late
2507	kuca	doggy, puppy
2508	zavisi	to depend
2509	kraljevstvo	kingdom
2510	braniti	to defend
2511	tunel	tunnel
2512	osobi	person
2513	recept	prescription
2514	osigurati	to secure, to make sure, to ensure, to verify
2515	kompanija	company
2516	napredak	progress
2517	štap	staff, rod, stick
2518	ludost	craziness
2519	plin	gas
2520	kom	to whom
2521	ozlijeđen	injured, wounded
2522	akcija	action
2523	tajno	secretly
2524	kostim	costume
2525	jen	one
2526	mila	dear
2527	nijedna	no one, none, nobody
2528	polju	field
2529	trčanje	verbal noun of tr̀čati: running
2530	obući	to dress, clothe, put on clothes
2531	strašan	dire
2532	špijun	spy
2533	ubica	murderer, killer
2534	muški	like a man
2535	svrha	purpose, point, goal
2536	djevojci	girl, maiden
2537	glumac	actor
2538	ispuniti	to fill up
2539	izlazak	egress, exit
2540	faca	face, expression
2541	izgovor	pronunciation
2542	živo	lively, briskly, actively, sharply
2543	dojam	impression
2544	poslušati	to listen to
2545	slabo	weakly
2546	papa	pope
2547	sjever	north
2548	snijeg	snow
2549	susjedi	neighbor
2550	čamac	boat
2551	izgubljen	lost
2552	hitna	urgent
2553	trening	training, training session
2554	smetalo	a person who disturbs
2555	vrha	peak
2556	završen	finished
2557	debeli	fat
2558	sjećanje	memory, reminiscence
2559	povezati	to link, connect
2560	cipela	shoe
2561	šume	noise
2562	izvuci	to pull out, draw out
2563	buraz	bro, brother, broski
2564	zanimljiv	interesting
2565	car	czar, emperor, monarch
2566	cestu	road
2567	prekrasan	very beautiful
2568	predstaviti	to present, portray, describe
2569	suda	court
2570	mijenjati	to change
2571	ponos	pride
2572	deca	children
2573	nogomet	football, soccer
2574	šale	joke
2575	nožem	knife
2576	glupe	stupid, foolish
2577	zamka	trap, snare
2578	složiti	to pile, stack, heap
2579	nadzor	supervision, oversight
2580	starac	old man
2581	štititi	to protect
2582	pravde	nominative plural of prȃvda
2583	čuvajte	to guard, protect
2584	gaće	underpants
2585	curica	little girl
2586	optužen	to accuse, charge, indict
2587	nevjerojatan	improbable, implausible, unlikely
2588	zapad	west
2589	impresivno	impressively
2590	trčati	to run
2591	nađete	to find, discover
2592	nedjelje	Sunday
2593	dopuštenje	permission, permit, licence, consent
2594	priprema	preparation
2595	posada	crew
2596	srušiti	to demolish, raze
2597	bježati	to flee, run away
2598	penis	penis
2599	uobičajeno	usually, customarily
2600	glumiti	to act
2601	kartica	a small card
2602	lane	last year
2603	pojačanje	amplification
2604	računati	to calculate, count, figure, compute
2605	ujače	maternal uncle
2606	lord	lord
2607	krovu	roof
2608	sedi	grey
2609	novinar	journalist
2610	razred	class
2611	mjere	measure
2612	tekst	text
2613	svjetski	globally, worldly, earthly
2614	lisice	handcuffs
2615	izvana	from outside
2616	nastup	onset
2617	metka	bullet
2618	temperatura	temperature
2619	staklo	glass
2620	medicinski	medical, medicinal
2621	oprati	to wash
2622	kamiona	truck
2623	napred	forward, forwards
2624	žalost	sorrow
2625	duge	long
2626	šok	shock
2627	činio	to make, do
2628	eksplozija	explosion
2629	humor	humor
2630	budimo	to be, to exist
2631	podrum	basement
2632	kanal	canal
2633	nula	zero
2634	stižu	to arrive, reach
2635	odgovarati	to answer, reply
2636	roba	merchandise, product, commodity, goods
2637	državni	state
2638	jadan	miserable, pathetic
2639	privremeno	temporarily, provisionally
2640	decu	children
2641	dijeliti	to divide, separate
2642	snaći	to befall, happen
2643	dogovoriti	to agree, come to an agreement
2644	gol	naked, nude, bare
2645	posjeduje	to own, possess
2646	pomaknuti	to move
2647	uđem	to enter, go into, come in
2648	vječno	eternally, for ever
2649	suze	tear
2650	prevariti	to cheat, deceive, trick, swindle
2651	ujaka	maternal uncle
2652	praviš	to make, create
2653	magija	magic
2654	zamjenik	substitute, replacement
2655	zatvorenik	prisoner
2656	santa	iceberg
2657	skupo	expensive, costly, pricey
2658	sprema	qualification, training
2659	pamćenje	memory, recollection
2660	grozan	terrible, awful, horrible
2661	pratili	to follow
2662	baza	base
2663	krilo	wing
2664	ispit	test, examination, exam
2665	djelovati	to work, function, operate
2666	jebe	to fuck
2667	pažnje	attention
2668	gospodara	master, lord
2669	bobe	broad bean
2670	rođaka	cousin, relative
2671	prosto	rudely, uncivilly, grossly
2672	dućan	shop, convenience store
2673	slova	letter
2674	zabranjeno	to forbid, prohibit
2675	vuk	wolf
2676	slici	picture, image
2677	ženski	in the manner of woman, in a female or feminine way,…
2678	pozor	attention
2679	pobjednik	winner
2680	stranac	foreigner
2681	zabavan	amusing, entertaining
2682	osvojiti	to conquer
2683	užasan	terrible, horrible, awful
2684	mjesecu	moon
2685	trojica	three men
2686	ramena	shoulder
2687	ispitati	to interrogate, question
2688	sloboda	freedom
2689	jug	south
2690	šou	show
2691	oduzeti	to take away, deprive
2692	nakit	jewelry
2693	desna	right
2694	vlasništvo	property
2695	vlast	power, control
2696	broja	number
2697	povremeno	periodically
2698	ranu	early
2699	student	student
2700	pojas	belt, girdle, band, sash
2701	kaos	chaos
2702	utjecaj	influence
2703	grozna	terrible, awful, horrible
2704	ručka	handle, helve, haft, handhold
2705	osnovu	basis, foundation
2706	unatrag	back, backwards
2707	ljutiti	to be mad at, become angry
2708	oteli	to kidnap
2709	širi	comparative degree of šìrok
2710	dobiju	to receive, get, obtain, acquire
2711	ocean	ocean
2712	obrana	defense
2713	savjetnik	counselor
2714	osmijeh	smile
2715	putovati	to travel
2716	čuju	to hear
2717	najboljem	masculine/neuter dative/locative singular of najbolji
2718	obrok	meal
2719	zahod	sunset
2720	plave	blue
2721	luk	onion
2722	dvorac	castle
2723	štete	damage, harm
2724	boca	bottle
2725	novčić	coin
2726	carstvo	empire, kingdom
2727	tehnologija	technology
2728	roman	novel
2729	pravda	justice
2730	visi	to hang, be suspended
2731	bitka	battle
2732	razum	reason, mind, intellect, sanity
2733	ulje	oil
2734	uloga	role
2735	smanjiti	to reduce, lessen, make smaller
2736	hranom	food
2737	svjedočiti	to witness, testify
2738	dobi	to receive, get, obtain, acquire
2739	stric	paternal uncle
2740	ukusno	tastefully, with taste
2741	udana	to marry off
2742	priroda	nature
2743	zamku	fortress, castle
2744	hram	temple
2745	kamenje	stones, rocks
2746	trgovina	trade, commerce
2747	usamljen	alone, lonely
2748	lopta	ball
2749	koledž	college
2750	smrad	stench, stink
2751	trbuh	abdomen, belly
2752	božji	God, godly, divine
2753	kratak	short
2754	primi	to receive, get
2755	stvaran	real, actual
2756	mater	mother
2757	suca	judge
2758	di	where
2759	izvaditi	to take out, draw
2760	nudi	to offer
2761	disanje	verbal noun of disati impf: breathing, respiration
2762	aerodrom	airport, aerodrome
2763	broju	number
2764	uzalud	in vain
2765	ponoć	midnight
2766	pristojan	polite, civil
2767	ruski	Russian
2768	izazvati	to challenge, provoke
2769	prilikom	on the occasion of
2770	sezone	season
2771	sram	shame
2772	metaka	bullet
2773	scenarij	scenario, screenplay
2774	stojiš	second-person singular present of stàjati
2775	rep	tail
2776	punom	full, filled
2777	prethodno	previously
2778	skladu	harmony, accord, congruity
2779	energija	energy
2780	kuhati	to cook
2781	mete	to sweep
2782	kriminalac	criminal
2783	pokaže	to show, demonstrate
2784	straga	from behind
2785	ugla	corner
2786	zli	evil, malicious, bad, mean, wicked
2787	ispraviti	to correct, rectify
2788	smatraju	to think, be of opinion
2789	gubitnik	loser
2790	alat	tool
2791	vampir	vampire
2792	ponijeti	to take, bring along
2793	premjestiti	to relocate, shift, displace
2794	rekord	record
2795	studio	studio
2796	pomisao	thought, idea
2797	majmun	monkey
2798	snimiti	to photograph
2799	sport	sport
2800	mačku	cat
2801	niže	masculine accusative plural
2802	ministar	minister
2803	umjetnik	artist
2804	nekamo	somewhere
2805	uđeš	to enter, go into, come in
2806	misao	thought
2807	ubaciti	to throw in, throw into
2808	odabrati	to choose, select
2809	upasti	to fall into, drop into
2810	skrivati	to hide, conceal
2811	lepa	nice, pretty
2812	objesiti	to hang
2813	postaja	a station
2814	blagoslov	blessing
2815	oprema	equipment
2816	tetka	aunt by blood; the sister of one’s parent
2817	guverner	governor
2818	ratnik	warrior
2819	ružno	badly, meanly, in an ugly manner
2820	grijeh	sin
2821	smešno	ridiculously, funnily
2822	kretati	to move
2823	raka	crab
2824	pušiti	to smoke
2825	novoj	new
2826	struju	electricity
2827	mirna	motionless
2828	ljubazan	kind, nice, polite
2829	lično	personally
2830	skup	expensive, costly, pricey
2831	sem	except, apart from, besides
2832	brzina	speed
2833	kut	corner
2834	prijeti	to receive, get
2835	utakmice	sports game
2836	gospođica	miss
2837	hrabro	courageously, boldly
2838	susjeda	neighbour
2839	pogrešku	fault
2840	gužva	crowd, jam
2841	opisati	to describe
2842	uglu	corner
2843	trena	moment
2844	viđati	to keep seeing somebody or something
2845	utakmica	sports game
2846	uže	rope, cord
2847	itekako	definitely
2848	učitelju	teacher
2849	plaću	pay
2850	mirni	motionless
2851	stopa	foot
2852	korisno	usefully, purposefully
2853	pomisliti	to think about sth/sb
2854	nasilja	violence
2855	talent	talent
2856	skok	jump
2857	drukčiji	different
2858	lošu	bad, malicious
2859	politika	policy
2860	slobodi	freedom
2861	predivan	wonderful
2862	crnac	black
2863	služiti	to serve
2864	mirovinu	pension
2865	manji	small
2866	odbaciti	to throw away, throw off
2867	istražiti	to investigate
2868	nužno	necessarily
2869	koristeći	present adverbial participle of koristiti impf
2870	okidač	trigger
2871	torba	bag
2872	radnik	a worker, laborer
2873	platila	to pay
2874	zadovoljni	content, satisfied
2875	profil	profile
2876	pročitaj	to read to get acquainted with the content
2877	izgraditi	to build, erect, construct
2878	kreći	to move
2879	ogledalo	mirror
2880	amerikanac	American
2881	celu	whole
2882	rodio	to bear
2883	uključiti	to plug in, turn on, to enable
2884	majstor	master
2885	boce	bottle
2886	reakcija	reaction
2887	nalik	like, similar
2888	status	status, rank
2889	plivati	to swim
2890	odobrenje	approval
2891	davati	imperfective form of dȁti
2892	divlje	wildly, savagely
2893	vjera	belief, faith
2894	ormar	ambry, closet, wardrobe
2895	jezivo	terrifyingly, horrifyingly
2896	ugled	reputation
2897	izravno	directly, straight
2898	kauču	couch
2899	ponio	to take, bring along
2900	jedemo	to eat, consume
2901	zeleno	green
2902	naručiti	to order
2903	strast	passion
2904	dozvole	permission, permit, licence, consent
2905	toalet	toilet
2906	žice	acanthus spinosissimus
2907	juče	yesterday
2908	poslužiti	to serve, be of use
2909	trave	grass
2910	vježba	exercise, practice, drill
2911	truplo	corpse
2912	bitke	battle
2913	rođeni	born
2914	krađa	theft
2915	incident	incident
2916	lažno	falsely
2917	demon	demon
2918	vježbati	to practise, drill, train
2919	mladu	young
2920	buku	cascade, rapids, cataract
2921	album	album
2922	ratni	war
2923	vesti	to embroider
2924	poglavlje	chapter
2925	hodnik	corridor, hallway
2926	zubi	tooth
2927	obećati	to promise
2928	sumnjivo	doubtless, certain
2929	trideset	thirty
2930	agencija	agency
2931	eve	alternative form of evo
2932	većinom	mostly, mainly
2933	njemački	in a German manner, as a German
2934	faks	fax
2935	sumnja	doubt, suspicion
2936	vara	heat
2937	dosadan	boring
2938	snimka	footage, recording
2939	skočiti	to jump, leap
2940	kurs	course
2941	izlaziti	to go out, leave, come out, get out
2942	imale	to have, possess, own
2943	sluga	servant
2944	romantično	romantically
2945	služe	to serve
2946	njome	her
2947	sudeći	present verbal adverb of súditi
2948	straža	guard, watch
2949	bijesan	furious
2950	liječenje	treatment, cure
2951	preda	to deliver, hand over
2952	nakratko	briefly, in brief
2953	spisak	list
2954	otiđi	to leave, part, depart
2955	menadžer	manager
2956	sekunda	second
2957	senator	senator
2958	propast	collapse
2959	tlu	ground
2960	ploče	tablet
2961	vikati	to shout, yell
2962	šećer	sugar
2963	zaspao	to fall asleep
2964	pogon	drive, propulsion
2965	prioritet	priority
2966	razini	level
2967	dovoljan	sufficient, adequate
2968	morski	sea; marine
2969	lovi	to hunt
2970	angel	angel
2971	učim	to learn, study
2972	amber	amber
2973	ljubazno	kindly
2974	bejzbol	baseball
2975	odande	from there
2976	nesretan	unhappy
2977	bolno	painfully
2978	gospoda	gentlemen
2979	ukloniti	to remove, eliminate
2980	posljedica	consequence
2981	maloj	small
2982	aparat	apparatus
2983	verzija	version
2984	medvjed	bear
2985	mreža	hammock
2986	nijemci	German
2987	desetak	around ten
2988	zelena	green
2989	ubijati	to kill, murder
2990	putuje	to travel
2991	kokain	cocaine
2992	kompjuter	computer
2993	pošten	honest, fair
2994	maloprije	just a while ago
2995	debela	fat
2996	tužiti	to sue
2997	ploču	tablet
2998	pokušaju	attempt, try
2999	prljavo	dirtily, filthily
3000	plaćati	to pay
3001	pogreške	fault
3002	skupina	group
3003	spojiti	to connect, join
3004	advokat	advocate, attorney, lawyer
3005	sići	to descend, get down, come down
3006	ženo	woman
3007	zapaliti	to set fire to, to set on fire, to burn
3008	američka	America; American
3009	birati	to pick, choose, select
3010	odanost	devotion
3011	prijateljski	friendly
3012	ispasti	to fall out, drop
3013	upravljati	to direct, point, aim
3014	tragedija	tragedy
3015	diljem	throughout, all across
3016	dadilja	nurse, nanny, babysitter
3017	taman	just
3018	zeleni	green
3019	lokalni	local
3020	uloviti	to hunt
3021	značenje	meaning
3022	silovanje	rape, raping
3023	tajnom	secret
3024	desert	dessert
3025	brdo	hill
3026	identificirati	to identify
3027	zabavna	amusing, entertaining
3028	oteti	to kidnap
3029	nađimo	to find, discover
3030	užas	horror, terror
3031	uzbuna	alarm
3032	protokol	protocol
3033	strava	horror, dread
3034	slaba	weak
3035	banda	gang
3036	prijenos	transfer, transport
3037	planina	mountain
3038	lanac	chain
3039	vlasnika	owner
3040	opis	description
3041	istovremeno	simultaneously
3042	čelu	forehead
3043	zauzvrat	in return, in exchange
3044	publika	audience
3045	iznenaditi	to surprise, astound
3046	mudro	wise
3047	karijere	career
3048	ve	now
3049	leš	carcass
3050	pucanj	shot, bang
3051	glumica	actress
3052	bacanje	throwing, casting
3053	peder	a gay person, homosexual; faggot, homo, queer
3054	bara	puddle
